all_candidate_full_tokens,amortized_wall_seconds,batch_size,batch_wall_seconds,candidate_count,candidate_names,candidate_ranks,candidate_sources,candidate_view,catalog_size,channel_agreement,choice_correct,choice_margin,chosen_tool,conditional_choice_denominator,generated_text,generated_tokens,max_candidates,policy,prompt_tokens,query_id,raw_label_response,scoring_device,seed,selected_mean_log_probability,selection_view_tokens,target_in_palette,target_name,ttft_method,ttft_seconds_upper_bound,unsafe_candidates,unsafe_choice,unsafe_exposure,useful_candidates
1969,6.503439000109211,1,6.503439000109211,6,delete_report_00009|erase_customer_00004|generate_analysis_00001|render_customer_00007|search_article_00012|set_repository_00010,bm25:1|auto_keyword:5,bm25|auto_keyword,compact,32,2,0,,delete_report_00009,0,"{""capability"":""delete_report_00009""}",2,6,A0_bm25,1049,update_user-h4-en-1, 0,cpu:q4_ollama,11,,911,0,update_user,ollama_total_call_upper_bound,6.503439000109211,delete_report_00009,1,1,
2538,5.652049799915403,1,5.652049799915403,8,delete_report_00009|erase_customer_00004|generate_analysis_00001|render_customer_00007|search_article_00012|set_repository_00010|create_issue|update_user,bm25:7|auto_keyword:3,bm25|auto_keyword,compact,32,2,0,,create_issue,1,"{""capability"":""create_issue""}",2,8,A0_bm25,1282,update_user-h4-en-1, 6,cpu:q4_ollama,11,,1132,1,update_user,ollama_total_call_upper_bound,5.652049799915403,delete_report_00009,0,1,update_user
3056,5.772771799936891,1,5.772771799936891,10,delete_report_00009|erase_customer_00004|generate_analysis_00001|render_customer_00007|search_article_00012|set_repository_00010|create_issue|update_user|archive_report|search_user,bm25:1|auto_keyword:5,bm25|auto_keyword,compact,32,2,0,,delete_report_00009,1,"{""capability"":""delete_report_00009""}",2,10,A0_bm25,1497,update_user-h4-en-1, 0,cpu:q4_ollama,11,,1335,1,update_user,ollama_total_call_upper_bound,5.772771799936891,delete_report_00009,1,1,update_user|search_user
555,3.310789099894464,1,3.310789099894464,2,validate_user|update_user,embedding:1,embedding,compact,32,1,0,,validate_user,1,"{""capability"":""validate_user""}",2,2,A1_fused,298,update_user-h4-en-1, 0,cpu:q4_ollama,11,,220,1,update_user,ollama_total_call_upper_bound,3.310789099894464,,0,0,validate_user|update_user
1143,4.570952599868178,1,4.570952599868178,4,validate_user|update_user|get_user|archive_user_00005,embedding:1,embedding,compact,32,1,0,,validate_user,1,"{""capability"":""validate_user""}",2,4,A1_fused,572,update_user-h4-en-1, 0,cpu:q4_ollama,11,,476,1,update_user,ollama_total_call_upper_bound,4.570952599868178,,0,0,validate_user|update_user
1738,5.191154100000858,1,5.191154100000858,6,validate_user|update_user|get_user|archive_user_00005|erase_user_00013|delete_user,embedding:1,embedding,compact,32,1,0,,validate_user,1,"{""capability"":""validate_user""}",2,6,A1_fused,848,update_user-h4-en-1, 0,cpu:q4_ollama,11,,734,1,update_user,ollama_total_call_upper_bound,5.191154100000858,delete_user,0,1,validate_user|update_user
2346,5.863953100051731,1,5.863953100051731,8,validate_user|update_user|get_user|archive_user_00005|erase_user_00013|delete_user|notify_user|erase_customer_00004,keyword_synonym:8|embedding:1,keyword_synonym|embedding,compact,32,2,0,,validate_user,1,"{""capability"":""validate_user""}",2,8,A1_fused,1130,update_user-h4-en-1, 0,cpu:q4_ollama,11,,998,1,update_user,ollama_total_call_upper_bound,5.863953100051731,delete_user,0,1,validate_user|update_user
2933,6.24800689984113,1,6.24800689984113,10,validate_user|update_user|get_user|archive_user_00005|erase_user_00013|delete_user|notify_user|erase_customer_00004|search_user|render_customer_00007,keyword_synonym:8|auto_tag_concept:10|embedding:1,keyword_synonym|auto_tag_concept|embedding,compact,32,3,0,,validate_user,1,"{""capability"":""validate_user""}",2,10,A1_fused,1404,update_user-h4-en-1, 0,cpu:q4_ollama,11,,1254,1,update_user,ollama_total_call_upper_bound,6.24800689984113,delete_user,0,1,validate_user|update_user|search_user
660,4.7457828999031335,1,4.7457828999031335,2,archive_user_00005|delete_report_00009,auto_keyword:2|keyword_synonym:1|auto_tag_concept:1,auto_keyword|keyword_synonym|auto_tag_concept,compact,32,3,0,,archive_user_00005,0,"{""capability"":""archive_user_00005""}",2,2,A2_raw_union,394,update_user-h4-en-1, 0,cpu:q4_ollama,11,,304,0,update_user,ollama_total_call_upper_bound,4.7457828999031335,delete_report_00009,0,1,
1181,3.9532389000523835,1,3.9532389000523835,4,archive_user_00005|delete_report_00009|validate_user|archive_report,auto_keyword:2|keyword_synonym:1|auto_tag_concept:1,auto_keyword|keyword_synonym|auto_tag_concept,compact,32,3,0,,archive_user_00005,0,"{""capability"":""archive_user_00005""}",2,4,A2_raw_union,611,update_user-h4-en-1, 0,cpu:q4_ollama,11,,509,0,update_user,ollama_total_call_upper_bound,3.9532389000523835,delete_report_00009,0,1,validate_user
1769,5.282818299951032,1,5.282818299951032,6,archive_user_00005|delete_report_00009|validate_user|archive_report|delete_user|erase_customer_00004,auto_keyword:2|keyword_synonym:1|auto_tag_concept:1,auto_keyword|keyword_synonym|auto_tag_concept,compact,32,3,0,,archive_user_00005,0,"{""capability"":""archive_user_00005""}",2,6,A2_raw_union,887,update_user-h4-en-1, 0,cpu:q4_ollama,11,,767,0,update_user,ollama_total_call_upper_bound,5.282818299951032,delete_report_00009|delete_user,0,1,validate_user
2391,6.083215299993753,1,6.083215299993753,8,archive_user_00005|delete_report_00009|validate_user|archive_report|delete_user|erase_customer_00004|update_user|generate_analysis_00001,auto_keyword:2|keyword_synonym:1|auto_tag_concept:1|embedding:7,auto_keyword|keyword_synonym|auto_tag_concept|embedding,compact,32,4,0,,archive_user_00005,1,"{""capability"":""archive_user_00005""}",2,8,A2_raw_union,1171,update_user-h4-en-1, 0,cpu:q4_ollama,11,,1033,1,update_user,ollama_total_call_upper_bound,6.083215299993753,delete_report_00009|delete_user,0,1,validate_user|update_user
2982,6.5672911000438035,1,6.5672911000438035,10,archive_user_00005|delete_report_00009|validate_user|archive_report|delete_user|erase_customer_00004|update_user|generate_analysis_00001|get_user|erase_user_00013,auto_keyword:2|keyword_synonym:1|auto_tag_concept:1|embedding:7,auto_keyword|keyword_synonym|auto_tag_concept|embedding,compact,32,4,0,,archive_user_00005,1,"{""capability"":""archive_user_00005""}",2,10,A2_raw_union,1446,update_user-h4-en-1, 0,cpu:q4_ollama,11,,1290,1,update_user,ollama_total_call_upper_bound,6.5672911000438035,delete_report_00009|delete_user,0,1,validate_user|update_user
587,3.791941899806261,1,3.791941899806261,2,delete_report_00009|archive_report,bm25:1,bm25,compact,32,1,0,,delete_report_00009,0,"{""capability"":""delete_report_00009""}",2,2,A3_diversity_union,335,update_user-h4-en-1, 0,cpu:q4_ollama,11,,251,0,update_user,ollama_total_call_upper_bound,3.791941899806261,delete_report_00009,1,1,
1181,4.774784700013697,1,4.774784700013697,4,delete_report_00009|archive_report|archive_user_00005|validate_user,bm25:1,bm25,compact,32,1,0,,delete_report_00009,0,"{""capability"":""delete_report_00009""}",2,4,A3_diversity_union,611,update_user-h4-en-1, 0,cpu:q4_ollama,11,,509,0,update_user,ollama_total_call_upper_bound,4.774784700013697,delete_report_00009,1,1,validate_user
1769,5.309140800032765,1,5.309140800032765,6,delete_report_00009|archive_report|archive_user_00005|validate_user|erase_customer_00004|delete_user,bm25:1|auto_keyword:5,bm25|auto_keyword,compact,32,2,0,,delete_report_00009,0,"{""capability"":""delete_report_00009""}",2,6,A3_diversity_union,887,update_user-h4-en-1, 0,cpu:q4_ollama,11,,767,0,update_user,ollama_total_call_upper_bound,5.309140800032765,delete_report_00009|delete_user,1,1,validate_user
2391,6.037229199893773,1,6.037229199893773,8,delete_report_00009|archive_report|archive_user_00005|validate_user|erase_customer_00004|delete_user|update_user|generate_analysis_00001,bm25:1|auto_keyword:5,bm25|auto_keyword,compact,32,2,0,,delete_report_00009,1,"{""capability"":""delete_report_00009""}",2,8,A3_diversity_union,1171,update_user-h4-en-1, 0,cpu:q4_ollama,11,,1033,1,update_user,ollama_total_call_upper_bound,6.037229199893773,delete_report_00009|delete_user,1,1,validate_user|update_user
3002,6.403743000002578,1,6.403743000002578,10,delete_report_00009|archive_report|archive_user_00005|validate_user|erase_customer_00004|delete_user|update_user|generate_analysis_00001|create_issue|erase_user_00013,bm25:1|auto_keyword:5,bm25|auto_keyword,compact,32,2,0,,delete_report_00009,1,"{""capability"":""delete_report_00009""}",2,10,A3_diversity_union,1449,update_user-h4-en-1, 0,cpu:q4_ollama,11,,1293,1,update_user,ollama_total_call_upper_bound,6.403743000002578,delete_report_00009|delete_user,1,1,validate_user|update_user
511,3.4984172000549734,1,3.4984172000549734,2,get_user|read_document,bm25:1,bm25,compact,32,1,0,,get_user,0,"{""capability"":""get_user""}",2,2,A0_bm25,269,search_document-h1-en-1, 0,cpu:q4_ollama,11,,202,0,search_document,ollama_total_call_upper_bound,3.4984172000549734,,0,0,
1096,4.40225929999724,1,4.40225929999724,4,get_user|read_document|get_repository|delete_report_00009,bm25:4,bm25,compact,32,1,0,,delete_report_00009,0,"{""capability"":""delete_report_00009""}",2,4,A0_bm25,536,search_document-h1-en-1, 3,cpu:q4_ollama,11,,451,0,search_document,ollama_total_call_upper_bound,4.40225929999724,delete_report_00009,1,1,
1681,5.002905200002715,1,5.002905200002715,6,get_user|read_document|get_repository|delete_report_00009|archive_report|archive_user_00005,bm25:1,bm25,compact,32,1,0,,get_user,0,"{""capability"":""get_user""}",2,6,A0_bm25,805,search_document-h1-en-1, 0,cpu:q4_ollama,11,,702,0,search_document,ollama_total_call_upper_bound,5.002905200002715,delete_report_00009,0,1,
2234,4.781257800059393,1,4.781257800059393,8,get_user|read_document|get_repository|delete_report_00009|archive_report|archive_user_00005|create_issue|create_report,bm25:1,bm25,compact,32,1,0,,get_user,0,"{""capability"":""get_user""}",2,8,A0_bm25,1031,search_document-h1-en-1, 0,cpu:q4_ollama,11,,916,0,search_document,ollama_total_call_upper_bound,4.781257800059393,delete_report_00009,0,1,
2822,6.090869399951771,1,6.090869399951771,10,get_user|read_document|get_repository|delete_report_00009|archive_report|archive_user_00005|create_issue|create_report|delete_user|erase_customer_00004,bm25:1,bm25,compact,32,1,0,,get_user,0,"{""capability"":""get_user""}",2,10,A0_bm25,1307,search_document-h1-en-1, 0,cpu:q4_ollama,11,,1174,0,search_document,ollama_total_call_upper_bound,6.090869399951771,delete_report_00009|delete_user,0,1,
580,3.7715066999662668,1,3.7715066999662668,2,search_article_00012|search_repository,keyword_synonym:1|auto_tag_concept:2|embedding:1,keyword_synonym|auto_tag_concept|embedding,compact,32,3,0,,search_article_00012,0,"{""capability"":""search_article_00012""}",2,2,A1_fused,321,search_document-h1-en-1, 0,cpu:q4_ollama,11,,248,0,search_document,ollama_total_call_upper_bound,3.7715066999662668,,0,0,
1101,3.7718652000185102,1,3.7718652000185102,4,search_article_00012|search_repository|search_document|search_user,keyword_synonym:1|auto_tag_concept:2|embedding:1,keyword_synonym|auto_tag_concept|embedding,compact,32,3,0,,search_article_00012,1,"{""capability"":""search_article_00012""}",2,4,A1_fused,537,search_document-h1-en-1, 0,cpu:q4_ollama,11,,452,1,search_document,ollama_total_call_upper_bound,3.7718652000185102,,0,0,search_document
1761,6.03070929995738,1,6.03070929995738,6,search_article_00012|search_repository|search_document|search_user|find_asset_00008|archive_user_00005,keyword_synonym:1|auto_tag_concept:2|embedding:1,keyword_synonym|auto_tag_concept|embedding,compact,32,3,0,,search_article_00012,1,"{""capability"":""search_article_00012""}",2,6,A1_fused,866,search_document-h1-en-1, 0,cpu:q4_ollama,11,,757,1,search_document,ollama_total_call_upper_bound,6.03070929995738,,0,0,search_document
2314,4.973196699982509,1,4.973196699982509,8,search_article_00012|search_repository|search_document|search_user|find_asset_00008|archive_user_00005|create_report|create_issue,keyword_synonym:1|auto_tag_concept:2|embedding:1,keyword_synonym|auto_tag_concept|embedding,compact,32,3,0,,search_article_00012,1,"{""capability"":""search_article_00012""}",2,8,A1_fused,1092,search_document-h1-en-1, 0,cpu:q4_ollama,11,,971,1,search_document,ollama_total_call_upper_bound,4.973196699982509,,0,0,search_document
2824,5.014059699838981,1,5.014059699838981,10,search_article_00012|search_repository|search_document|search_user|find_asset_00008|archive_user_00005|create_report|create_issue|get_repository|archive_report,keyword_synonym:1|auto_tag_concept:2|embedding:1,keyword_synonym|auto_tag_concept|embedding,compact,32,3,0,,search_article_00012,1,"{""capability"":""search_article_00012""}",2,10,A1_fused,1300,search_document-h1-en-1, 0,cpu:q4_ollama,11,,1167,1,search_document,ollama_total_call_upper_bound,5.014059699838981,,0,0,search_document
590,3.773400500183925,1,3.773400500183925,2,find_asset_00008|get_user,auto_tag_concept:1,auto_tag_concept,compact,32,1,0,,find_asset_00008,0,"{""capability"":""find_asset_00008""}",2,2,A2_raw_union,330,search_document-h1-en-1, 0,cpu:q4_ollama,11,,257,0,search_document,ollama_total_call_upper_bound,3.773400500183925,,0,0,
1175,4.534796900115907,1,4.534796900115907,4,find_asset_00008|get_user|search_article_00012|archive_report,auto_tag_concept:1,auto_tag_concept,compact,32,1,0,,find_asset_00008,0,"{""capability"":""find_asset_00008""}",2,4,A2_raw_union,599,search_document-h1-en-1, 0,cpu:q4_ollama,11,,508,0,search_document,ollama_total_call_upper_bound,4.534796900115907,,0,0,
1756,5.150528300087899,1,5.150528300087899,6,find_asset_00008|get_user|search_article_00012|archive_report|archive_user_00005|read_document,keyword_synonym:5|auto_tag_concept:1,keyword_synonym|auto_tag_concept,compact,32,2,0,,find_asset_00008,0,"{""capability"":""find_asset_00008""}",2,6,A2_raw_union,867,search_document-h1-en-1, 0,cpu:q4_ollama,11,,758,0,search_document,ollama_total_call_upper_bound,5.150528300087899,,0,0,
2266,4.689821999985725,1,4.689821999985725,8,find_asset_00008|get_user|search_article_00012|archive_report|archive_user_00005|read_document|search_document|search_repository,keyword_synonym:5|auto_tag_concept:1|embedding:8,keyword_synonym|auto_tag_concept|embedding,compact,32,3,0,,find_asset_00008,1,"{""capability"":""find_asset_00008""}",2,8,A2_raw_union,1075,search_document-h1-en-1, 0,cpu:q4_ollama,11,,954,1,search_document,ollama_total_call_upper_bound,4.689821999985725,,0,0,search_document
2799,5.244481400121003,1,5.244481400121003,10,find_asset_00008|get_user|search_article_00012|archive_report|archive_user_00005|read_document|search_document|search_repository|get_repository|create_issue,keyword_synonym:5|auto_tag_concept:1|embedding:8,keyword_synonym|auto_tag_concept|embedding,compact,32,3,0,,find_asset_00008,1,"{""capability"":""find_asset_00008""}",2,10,A2_raw_union,1291,search_document-h1-en-1, 0,cpu:q4_ollama,11,,1158,1,search_document,ollama_total_call_upper_bound,5.244481400121003,,0,0,search_document
515,3.0202442000154406,1,3.0202442000154406,2,get_user|archive_report,bm25:1,bm25,compact,32,1,0,,get_user,0,"{""capability"":""get_user""}",2,2,A3_diversity_union,270,search_document-h1-en-1, 0,cpu:q4_ollama,11,,203,0,search_document,ollama_total_call_upper_bound,3.0202442000154406,,0,0,
1175,5.324600999942049,1,5.324600999942049,4,get_user|archive_report|search_article_00012|find_asset_00008,bm25:1,bm25,compact,32,1,0,,get_user,0,"{""capability"":""get_user""}",2,4,A3_diversity_union,599,search_document-h1-en-1, 0,cpu:q4_ollama,11,,508,0,search_document,ollama_total_call_upper_bound,5.324600999942049,,0,0,
1756,5.170231000054628,1,5.170231000054628,6,get_user|archive_report|search_article_00012|find_asset_00008|read_document|archive_user_00005,bm25:1,bm25,compact,32,1,0,,get_user,0,"{""capability"":""get_user""}",2,6,A3_diversity_union,867,search_document-h1-en-1, 0,cpu:q4_ollama,11,,758,0,search_document,ollama_total_call_upper_bound,5.170231000054628,,0,0,
2269,4.587195300031453,1,4.587195300031453,8,get_user|archive_report|search_article_00012|find_asset_00008|read_document|archive_user_00005|search_document|get_repository,bm25:1,bm25,compact,32,1,0,,get_user,1,"{""capability"":""get_user""}",2,8,A3_diversity_union,1076,search_document-h1-en-1, 0,cpu:q4_ollama,11,,955,1,search_document,ollama_total_call_upper_bound,4.587195300031453,,0,0,search_document
2799,5.159111500019208,1,5.159111500019208,10,get_user|archive_report|search_article_00012|find_asset_00008|read_document|archive_user_00005|search_document|get_repository|create_issue|search_repository,bm25:1,bm25,compact,32,1,0,,get_user,1,"{""capability"":""get_user""}",2,10,A3_diversity_union,1291,search_document-h1-en-1, 0,cpu:q4_ollama,11,,1158,1,search_document,ollama_total_call_upper_bound,5.159111500019208,,0,0,search_document
581,4.371708300197497,1,4.371708300197497,2,set_package_00000|archive_report,bm25:1|auto_keyword:1|keyword_synonym:2|auto_tag_concept:2,bm25|auto_keyword|keyword_synonym|auto_tag_concept,compact,32,4,0,,set_package_00000,0,"{""capability"":""set_package_00000""}",2,2,A0_bm25,326,export_document-h2-en-1, 0,cpu:q4_ollama,11,,250,0,export_document,ollama_total_call_upper_bound,4.371708300197497,,0,0,
1212,5.01809970010072,1,5.01809970010072,4,set_package_00000|archive_report|export_document|archive_user_00005,bm25:1|auto_keyword:1|keyword_synonym:2|auto_tag_concept:2,bm25|auto_keyword|keyword_synonym|auto_tag_concept,compact,32,4,0,,set_package_00000,1,"{""capability"":""set_package_00000""}",2,4,A0_bm25,619,export_document-h2-en-1, 0,cpu:q4_ollama,11,,525,1,export_document,ollama_total_call_upper_bound,5.01809970010072,,0,0,export_document
1765,4.43310989998281,1,4.43310989998281,6,set_package_00000|archive_report|export_document|archive_user_00005|create_issue|create_report,bm25:1|auto_keyword:1|keyword_synonym:2|auto_tag_concept:2|embedding:5,bm25|auto_keyword|keyword_synonym|auto_tag_concept|embedding,compact,32,5,0,,set_package_00000,1,"{""capability"":""set_package_00000""}",2,6,A0_bm25,845,export_document-h2-en-1, 0,cpu:q4_ollama,11,,739,1,export_document,ollama_total_call_upper_bound,4.43310989998281,,0,0,export_document
