attention_contribution_ratio,attention_entropy,depth,effective_support,example_id,ffn_magnitude_ratio,layer_id,post_attention_cosine,post_attention_displacement,restricted_context_dependence,restricted_context_window,seed,theoretical_receptive_field,window
0.2811349630355835,0.9001395106315613,8,2.459946393966675,chain-309461-d8,0.07573767006397247,5,0.9648404717445374,0.035159528255462646,0.31558406352996826,16,17,91,w16
0.41420596837997437,1.222859263420105,4,3.3968865871429443,chain-414190-d4,0.45725229382514954,0,0.9348423480987549,0.06515765190124512,0.0,16,17,16,w16
0.3891946077346802,1.2222037315368652,4,3.394660234451294,chain-414190-d4,0.23613287508487701,1,0.9409611225128174,0.05903887748718262,0.0010412335395812988,16,17,31,w16
0.493744820356369,0.5159208178520203,4,1.6751803159713745,chain-414190-d4,0.11727879196405411,2,0.9308943152427673,0.06910568475723267,0.01840418577194214,16,17,46,w16
0.28523755073547363,0.8028810024261475,4,2.231961965560913,chain-414190-d4,0.07990588992834091,3,0.9656866192817688,0.0343133807182312,0.04611140489578247,16,17,61,w16
0.37884604930877686,0.5578197836875916,4,1.7468599081039429,chain-414190-d4,0.07365559041500092,4,0.9560914039611816,0.04390859603881836,0.11412626504898071,16,17,76,w16
0.2826613187789917,0.5742226839065552,4,1.775749683380127,chain-414190-d4,0.06558041274547577,5,0.9701452255249023,0.029854774475097656,0.19231754541397095,16,17,91,w16
0.2301858365535736,2.1248679161071777,8,8.37179183959961,chain-518919-d8,0.5180031657218933,0,0.9738907217979431,0.026109278202056885,0.0,16,17,16,w16
0.3703106641769409,1.5053850412368774,8,4.505887985229492,chain-518919-d8,0.337750107049942,1,0.9345561861991882,0.06544381380081177,0.012063384056091309,16,17,31,w16
0.4833125174045563,0.9579460620880127,8,2.606337785720825,chain-518919-d8,0.18770843744277954,2,0.9008482694625854,0.09915173053741455,0.03603029251098633,16,17,46,w16
0.3752700984477997,0.5468143224716187,8,1.7277402877807617,chain-518919-d8,0.11008484661579132,3,0.9500761032104492,0.04992389678955078,0.12188661098480225,16,17,61,w16
0.4968871772289276,0.135986790060997,8,1.1456667184829712,chain-518919-d8,0.08778952807188034,4,0.9002629518508911,0.09973704814910889,0.3934004306793213,16,17,76,w16
0.3506491482257843,0.7925199270248413,8,2.208955764770508,chain-518919-d8,0.08908754587173462,5,0.9547328948974609,0.04526710510253906,0.5523895025253296,16,17,91,w16
0.4548689126968384,1.4519637823104858,4,4.271494388580322,chain-623648-d4,0.4881748557090759,0,0.9090685844421387,0.09093141555786133,5.960464477539063e-08,16,17,16,w16
0.3727307617664337,1.3771741390228271,4,3.9636850357055664,chain-623648-d4,0.28025609254837036,1,0.940170168876648,0.05982983112335205,0.029958605766296387,16,17,31,w16
0.5451704859733582,0.8086491823196411,4,2.244873523712158,chain-623648-d4,0.15414966642856598,2,0.8822382688522339,0.11776173114776611,0.12475872039794922,16,17,46,w16
0.34403371810913086,1.3654074668884277,4,3.917318820953369,chain-623648-d4,0.10190653055906296,3,0.9485412836074829,0.05145871639251709,0.19368678331375122,16,17,61,w16
0.3949098587036133,0.5091297030448914,4,1.6638425588607788,chain-623648-d4,0.0792364627122879,4,0.9404045343399048,0.059595465660095215,0.25203585624694824,16,17,76,w16
0.27907833456993103,0.25281578302383423,4,1.2876460552215576,chain-623648-d4,0.0625128224492073,5,0.9628514647483826,0.03714853525161743,0.28308284282684326,16,17,91,w16
0.30059027671813965,1.4921340942382812,8,4.446575164794922,chain-728377-d8,0.4732115566730499,0,0.9645344614982605,0.0354655385017395,0.0,16,17,16,w16
0.40582942962646484,1.5128463506698608,8,4.539633750915527,chain-728377-d8,0.27992457151412964,1,0.9306811094284058,0.06931889057159424,0.006395995616912842,16,17,31,w16
0.4971395432949066,0.6936012506484985,8,2.000908374786377,chain-728377-d8,0.15335749089717865,2,0.9111621379852295,0.08883786201477051,0.025118231773376465,16,17,46,w16
0.4332478642463684,0.48436209559440613,8,1.6231392621994019,chain-728377-d8,0.08771108090877533,3,0.9320952296257019,0.0679047703742981,0.08732616901397705,16,17,61,w16
0.29752323031425476,0.6328045129776001,8,1.8828836679458618,chain-728377-d8,0.06325574219226837,4,0.9639785885810852,0.036021411418914795,0.16819483041763306,16,17,76,w16
0.3676769733428955,0.3728417456150055,8,1.4518545866012573,chain-728377-d8,0.07895097136497498,5,0.9499551057815552,0.050044894218444824,0.21846210956573486,16,17,91,w16
0.23602887988090515,1.9353134632110596,3,6.926215171813965,chain-833106-d3,0.5204999446868896,0,0.9740802049636841,0.025919795036315918,1.1920928955078125e-07,16,17,16,w16
0.4264543056488037,1.0483553409576416,3,2.8529551029205322,chain-833106-d3,0.2748815715312958,1,0.9221601486206055,0.07783985137939453,0.002870619297027588,16,17,31,w16
0.5306050181388855,0.4425159990787506,3,1.5566188097000122,chain-833106-d3,0.15471990406513214,2,0.8938953876495361,0.10610461235046387,0.03246951103210449,16,17,46,w16
0.5179030895233154,0.37968531250953674,3,1.4618244171142578,chain-833106-d3,0.09655473381280899,3,0.8726773262023926,0.12732267379760742,0.09084069728851318,16,17,61,w16
0.369897723197937,0.8949267864227295,3,2.4471569061279297,chain-833106-d3,0.08985602110624313,4,0.9423216581344604,0.05767834186553955,0.16438722610473633,16,17,76,w16
0.45379653573036194,0.4836561679840088,3,1.621993899345398,chain-833106-d3,0.08705981820821762,5,0.928487241268158,0.07151275873184204,0.23385757207870483,16,17,91,w16
0.22500771284103394,2.0844216346740723,8,8.03994083404541,chain-937835-d8,0.5403220057487488,0,0.9744707345962524,0.02552926540374756,0.0,16,17,16,w16
0.4348474144935608,1.0878698825836182,8,2.9679453372955322,chain-937835-d8,0.2799094617366791,1,0.9236187934875488,0.07638120651245117,0.016037046909332275,16,17,31,w16
0.4415038228034973,0.9299293756484985,8,2.534330368041992,chain-937835-d8,0.18607188761234283,2,0.9123134613037109,0.08768653869628906,0.0623164176940918,16,17,46,w16
0.396877259016037,0.927997350692749,8,2.5294384956359863,chain-937835-d8,0.10251206904649734,3,0.9334273338317871,0.06657266616821289,0.2133958339691162,16,17,61,w16
0.5296747088432312,0.5425683259963989,8,1.7204197645187378,chain-937835-d8,0.09556978195905685,4,0.8944605588912964,0.10553944110870361,0.4664490222930908,16,17,76,w16
0.46944257616996765,0.5092949271202087,8,1.6641173362731934,chain-937835-d8,0.07057292014360428,5,0.9326395988464355,0.06736040115356445,0.5459439754486084,16,17,91,w16
0.2951766550540924,1.8292572498321533,8,6.2292585372924805,chain-1042564-d8,0.47481539845466614,0,0.9636508226394653,0.03634917736053467,0.0,16,17,16,w16
0.3805191218852997,0.9875124096870422,8,2.6845483779907227,chain-1042564-d8,0.25197461247444153,1,0.9352689981460571,0.06473100185394287,0.0028137564659118652,16,17,31,w16
0.43847694993019104,0.7868519425392151,8,2.1964709758758545,chain-1042564-d8,0.15219776332378387,2,0.9182910323143005,0.08170896768569946,0.02245807647705078,16,17,46,w16
0.4067561626434326,1.0271031856536865,8,2.7929632663726807,chain-1042564-d8,0.10353308171033859,3,0.9380400776863098,0.061959922313690186,0.14095425605773926,16,17,61,w16
0.32076525688171387,0.8754595518112183,8,2.399977922439575,chain-1042564-d8,0.08478221297264099,4,0.9508802890777588,0.04911971092224121,0.35223549604415894,16,17,76,w16
0.633872926235199,1.0652070045471191,8,2.9014394283294678,chain-1042564-d8,0.09097771346569061,5,0.8516127467155457,0.14838725328445435,0.715261697769165,16,17,91,w16
0.3727053999900818,1.7233145236968994,8,5.603069305419922,chain-1147293-d8,0.5344112515449524,0,0.9319349527359009,0.06806504726409912,5.960464477539063e-08,16,17,16,w16
0.4765118658542633,1.4420819282531738,8,4.2294921875,chain-1147293-d8,0.28252148628234863,1,0.9182889461517334,0.0817110538482666,0.0037946701049804688,16,17,31,w16
0.43958306312561035,0.8275660872459412,8,2.2877438068389893,chain-1147293-d8,0.1460459679365158,2,0.9313185214996338,0.06868147850036621,0.0727192759513855,16,17,46,w16
0.5257863402366638,0.36345136165618896,8,1.438284993171692,chain-1147293-d8,0.0893670916557312,3,0.8829993009567261,0.11700069904327393,0.18132907152175903,16,17,61,w16
0.4751375913619995,0.2448495477437973,8,1.277429223060608,chain-1147293-d8,0.11477036774158478,4,0.9322552680969238,0.06774473190307617,0.3188689947128296,16,17,76,w16
0.4157932698726654,0.8542109131813049,8,2.349519729614258,chain-1147293-d8,0.09277599304914474,5,0.9474492073059082,0.0525507926940918,0.4768732786178589,16,17,91,w16
0.42253631353378296,1.8383471965789795,8,6.286139965057373,chain-1252022-d8,0.49992385506629944,0,0.9217003583908081,0.0782996416091919,1.1920928955078125e-07,16,17,16,w16
0.3725425601005554,1.2126559019088745,8,3.36240291595459,chain-1252022-d8,0.29486972093582153,1,0.9408755898475647,0.0591244101524353,0.01074141263961792,16,17,31,w16
0.3853079676628113,1.3312253952026367,8,3.785679578781128,chain-1252022-d8,0.19920042157173157,2,0.9574264883995056,0.042573511600494385,0.030740559101104736,16,17,46,w16
0.24947156012058258,1.2111200094223022,8,3.3572425842285156,chain-1252022-d8,0.08991064876317978,3,0.9714963436126709,0.0285036563873291,0.10499811172485352,16,17,61,w16
0.3332340121269226,0.6217300295829773,8,1.8621468544006348,chain-1252022-d8,0.08948695659637451,4,0.9511157870292664,0.04888421297073364,0.2101001739501953,16,17,76,w16
0.37435635924339294,0.3090599775314331,8,1.3621439933776855,chain-1252022-d8,0.05627119168639183,5,0.959931492805481,0.04006850719451904,0.3670562505722046,16,17,91,w16
0.36163514852523804,1.3403122425079346,2,3.8202362060546875,chain-1356751-d2,0.4590710997581482,0,0.9444867372512817,0.05551326274871826,-1.1920928955078125e-07,16,17,16,w16
0.4478292167186737,1.360532522201538,2,3.898268699645996,chain-1356751-d2,0.33006033301353455,1,0.9057946801185608,0.09420531988143921,0.014029264450073242,16,17,31,w16
0.37392091751098633,0.8425800800323486,2,2.3223512172698975,chain-1356751-d2,0.20681340992450714,2,0.9286137819290161,0.07138621807098389,0.10256648063659668,16,17,46,w16
0.3518744111061096,1.0452828407287598,2,2.844202995300293,chain-1356751-d2,0.11053899675607681,3,0.9589993953704834,0.0410006046295166,0.18777263164520264,16,17,61,w16
0.5643442273139954,0.6296992301940918,2,1.87704598903656,chain-1356751-d2,0.10547160357236862,4,0.8604365587234497,0.1395634412765503,0.4360696077346802,16,17,62,w16
0.5194662809371948,0.8700338006019592,2,2.3869917392730713,chain-1356751-d2,0.10633661597967148,5,0.8953373432159424,0.10466265678405762,0.7138177156448364,16,17,62,w16
0.3821708559989929,1.2331726551055908,3,3.432101249694824,chain-1461480-d3,0.4561242163181305,0,0.945178210735321,0.054821789264678955,0.0,16,17,16,w16
0.4416300654411316,1.2087434530258179,3,3.349273443222046,chain-1461480-d3,0.3237556517124176,1,0.9062230587005615,0.09377694129943848,0.0050201416015625,16,17,31,w16
0.4591437578201294,1.262623906135559,3,3.5346839427948,chain-1461480-d3,0.1955648511648178,2,0.9138900637626648,0.0861099362373352,0.04118537902832031,16,17,46,w16
0.3239617943763733,1.1207011938095093,3,3.0670039653778076,chain-1461480-d3,0.12771214544773102,3,0.9519519805908203,0.04804801940917969,0.09226012229919434,16,17,61,w16
0.4115452468395233,0.3639865219593048,3,1.4390549659729004,chain-1461480-d3,0.09000694006681442,4,0.9269914627075195,0.07300853729248047,0.30993878841400146,16,17,76,w16
0.4641449451446533,0.7167169451713562,3,2.047699451446533,chain-1461480-d3,0.0741540864109993,5,0.9342355728149414,0.0657644271850586,0.481331467628479,16,17,84,w16
0.24625051021575928,1.9903817176818848,2,7.318326950073242,chain-1566209-d2,0.5516247749328613,0,0.9692251682281494,0.030774831771850586,1.1920928955078125e-07,16,17,16,w16
0.5393230319023132,1.21287202835083,2,3.3631296157836914,chain-1566209-d2,0.28437966108322144,1,0.8955085873603821,0.10449141263961792,0.01578056812286377,16,17,31,w16
0.5045940279960632,0.6389517188072205,2,1.894493818283081,chain-1566209-d2,0.14375415444374084,2,0.9084949493408203,0.09150505065917969,0.06690609455108643,16,17,46,w16
0.3797697424888611,0.587011456489563,2,1.79860520362854,chain-1566209-d2,0.10062037408351898,3,0.937714695930481,0.06228530406951904,0.23385977745056152,16,17,61,w16
0.4308496415615082,0.6474097967147827,2,1.910585641860962,chain-1566209-d2,0.06911138445138931,4,0.9347113966941833,0.06528860330581665,0.33465516567230225,16,17,76,w16
0.3621979057788849,0.6954696178436279,2,2.004650354385376,chain-1566209-d2,0.06494926661252975,5,0.9566004276275635,0.04339957237243652,0.4173924922943115,16,17,90,w16
0.5790776610374451,1.2864983081817627,8,3.6200876235961914,chain-1670938-d8,0.43434229493141174,0,0.8714491128921509,0.12855088710784912,1.1920928955078125e-07,16,17,16,w16
0.40460968017578125,1.3219691514968872,8,3.750800132751465,chain-1670938-d8,0.2846762537956238,1,0.9345093369483948,0.06549066305160522,0.003880143165588379,16,17,31,w16
0.3096432089805603,1.190070629119873,8,3.287313461303711,chain-1670938-d8,0.17176714539527893,2,0.9512228965759277,0.048777103424072266,0.03040456771850586,16,17,46,w16
0.40541741251945496,1.006124496459961,8,2.734981060028076,chain-1670938-d8,0.11418745666742325,3,0.9314426183700562,0.06855738162994385,0.08385086059570312,16,17,61,w16
0.4391121566295624,0.930810272693634,8,2.5365638732910156,chain-1670938-d8,0.1050465852022171,4,0.9368458986282349,0.06315410137176514,0.19859427213668823,16,17,76,w16
0.3340528607368469,0.6086797118186951,8,1.8380030393600464,chain-1670938-d8,0.12293057888746262,5,0.9628326892852783,0.03716731071472168,0.29693472385406494,16,17,91,w16
0.6261972784996033,1.056808352470398,2,2.87717342376709,chain-1775667-d2,0.45531705021858215,0,0.8148167133331299,0.18518328666687012,0.0,16,17,16,w16
0.45737525820732117,1.0615781545639038,2,2.890929698944092,chain-1775667-d2,0.278300404548645,1,0.9199131727218628,0.08008682727813721,0.012855827808380127,16,17,31,w16
0.593039870262146,0.5084638595581055,2,1.662735104560852,chain-1775667-d2,0.1373778134584427,2,0.8580158948898315,0.14198410511016846,0.1258082389831543,16,17,46,w16
0.3751344382762909,0.7800222635269165,2,2.181520938873291,chain-1775667-d2,0.07939036935567856,3,0.9475516080856323,0.052448391914367676,0.17725872993469238,16,17,46,w16
0.38153159618377686,0.8777928948402405,2,2.4055845737457275,chain-1775667-d2,0.06994084268808365,4,0.9388869404792786,0.061113059520721436,0.31127500534057617,16,17,46,w16
0.47119584679603577,1.5975819826126099,2,4.941070079803467,chain-1775667-d2,0.11019028723239899,5,0.909171462059021,0.090828537940979,0.41548991203308105,16,17,46,w16
0.3913426995277405,1.7826969623565674,4,5.945870876312256,chain-1880396-d4,0.4758065342903137,0,0.930820107460022,0.06917989253997803,1.1920928955078125e-07,16,17,16,w16
0.48352089524269104,1.0867087841033936,4,2.964501142501831,chain-1880396-d4,0.21189166605472565,1,0.92148756980896,0.07851243019104004,0.007737100124359131,16,17,31,w16
0.4658084511756897,0.8765698671340942,4,2.402644157409668,chain-1880396-d4,0.12558801472187042,2,0.9124377965927124,0.0875622034072876,0.059827566146850586,16,17,46,w16
0.3744624853134155,0.7120544910430908,4,2.0381743907928467,chain-1880396-d4,0.08725108206272125,3,0.932479977607727,0.06752002239227295,0.23255914449691772,16,17,58,w16
0.6363616585731506,0.576682984828949,4,1.7801239490509033,chain-1880396-d4,0.08925376087427139,4,0.8323276042938232,0.16767239570617676,0.5789723992347717,16,17,58,w16
0.5971105694770813,0.8200482726097107,4,2.2706093788146973,chain-1880396-d4,0.09959281235933304,5,0.9052215814590454,0.09477841854095459,0.725700855255127,16,17,58,w16
0.3644230365753174,1.8563755750656128,3,6.400496482849121,chain-1985125-d3,0.4558926820755005,0,0.9444897770881653,0.05551022291183472,0.0,16,17,16,w16
0.5120258927345276,1.4112576246261597,3,4.101109981536865,chain-1985125-d3,0.2143179476261139,1,0.9002794027328491,0.09972059726715088,0.013584375381469727,16,17,31,w16
0.4765706956386566,1.1300053596496582,3,3.095673084259033,chain-1985125-d3,0.10344751924276352,2,0.9227778911590576,0.07722210884094238,0.0556870698928833,16,17,46,w16
0.38959768414497375,0.8690063953399658,3,2.384540557861328,chain-1985125-d3,0.08397975564002991,3,0.943362832069397,0.05663716793060303,0.10282045602798462,16,17,61,w16
0.3706137239933014,0.45713868737220764,3,1.5795480012893677,chain-1985125-d3,0.07983449846506119,4,0.9489955306053162,0.05100446939468384,0.21484756469726562,16,17,72,w16
0.3771713674068451,0.7392358183860779,3,2.094334602355957,chain-1985125-d3,0.09148398041725159,5,0.9485704302787781,0.051429569721221924,0.2968447208404541,16,17,72,w16
0.634519636631012,1.1633998155593872,4,3.2007968425750732,chain-2089854-d4,0.4315301179885864,0,0.8255478739738464,0.17445212602615356,0.0,16,17,16,w16
0.3578628599643707,1.0034159421920776,4,2.727583169937134,chain-2089854-d4,0.25759103894233704,1,0.9497305154800415,0.050269484519958496,0.003682255744934082,16,17,31,w16
0.4008387625217438,1.0612112283706665,4,2.889868974685669,chain-2089854-d4,0.14488446712493896,2,0.9305496215820312,0.06945037841796875,0.010743916034698486,16,17,46,w16
0.7083858251571655,0.6633860468864441,4,1.9413546323776245,chain-2089854-d4,0.0956677794456482,3,0.7859958410263062,0.21400415897369385,0.056533873081207275,16,17,61,w16
0.4650271236896515,0.7452306747436523,4,2.1069273948669434,chain-2089854-d4,0.08746261894702911,4,0.9187095165252686,0.08129048347473145,0.2254531979560852,16,17,64,w16
0.41254958510398865,0.3626130521297455,4,1.4370797872543335,chain-2089854-d4,0.09695882350206375,5,0.9364755153656006,0.06352448463439941,0.5086038112640381,16,17,64,w16
0.38168948888778687,1.6932408809661865,8,5.437073230743408,chain-2194583-d8,0.4948312044143677,0,0.9342929124832153,0.06570708751678467,1.1920928955078125e-07,16,17,16,w16
0.3724171221256256,1.300163984298706,8,3.669898271560669,chain-2194583-d8,0.27598217129707336,1,0.9367135763168335,0.0632864236831665,0.008313179016113281,16,17,31,w16
0.44200894236564636,1.549169898033142,8,4.7075605392456055,chain-2194583-d8,0.20041793584823608,2,0.9210615158081055,0.07893848419189453,0.12252074480056763,16,17,46,w16
0.3130633533000946,0.7311484813690186,8,2.077465057373047,chain-2194583-d8,0.10999340564012527,3,0.9545414447784424,0.04545855522155762,0.23387831449508667,16,17,61,w16
0.4725651144981384,0.27980342507362366,8,1.3228696584701538,chain-2194583-d8,0.09116986393928528,4,0.9101611375808716,0.08983886241912842,0.32886815071105957,16,17,76,w16
0.4151938557624817,0.29619163274765015,8,1.344727873802185,chain-2194583-d8,0.0808454379439354,5,0.927387535572052,0.072612464427948,0.42028212547302246,16,17,91,w16
0.7674961686134338,1.1999411582946777,3,3.3199214935302734,chain-2299312-d3,0.39474165439605713,0,0.7670732736587524,0.23292672634124756,0.0,16,17,16,w16
0.33981624245643616,1.3355568647384644,3,3.802112579345703,chain-2299312-d3,0.2680921256542206,1,0.9513735771179199,0.04862642288208008,0.002453446388244629,16,17,31,w16
0.4925427734851837,1.2363379001617432,3,3.442981719970703,chain-2299312-d3,0.18076087534427643,2,0.9279959201812744,0.07200407981872559,0.036408066749572754,16,17,46,w16
0.3570807874202728,0.731047511100769,3,2.0772554874420166,chain-2299312-d3,0.09848938137292862,3,0.94585782289505,0.05414217710494995,0.14796406030654907,16,17,61,w16
0.33497801423072815,0.8729585409164429,3,2.3939831256866455,chain-2299312-d3,0.10145654529333115,4,0.9616885185241699,0.03831148147583008,0.1915189027786255,16,17,76,w16
0.23767384886741638,0.45776984095573425,3,1.58054518699646,chain-2299312-d3,0.082339346408844,5,0.9748483896255493,0.025151610374450684,0.29011911153793335,16,17,91,w16
0.48451995849609375,1.7615406513214111,2,5.821399688720703,chain-2404041-d2,0.4735614061355591,0,0.8916327357292175,0.10836726427078247,5.960464477539063e-08,16,17,16,w16
0.42981842160224915,0.7759795188903809,2,2.1727192401885986,chain-2404041-d2,0.297407329082489,1,0.9195291996002197,0.08047080039978027,0.03090876340866089,16,17,31,w16
0.38107848167419434,1.076052188873291,2,2.933077573776245,chain-2404041-d2,0.16543397307395935,2,0.9345484972000122,0.06545150279998779,0.062489092350006104,16,17,46,w16
0.43994274735450745,0.5906734466552734,2,1.8052037954330444,chain-2404041-d2,0.08638426661491394,3,0.9346930980682373,0.0653069019317627,0.09641164541244507,16,17,61,w16
0.4153943657875061,0.6607975959777832,2,1.9363360404968262,chain-2404041-d2,0.08436844497919083,4,0.9310085773468018,0.06899142265319824,0.16897356510162354,16,17,76,w16
0.39746931195259094,0.35888099670410156,2,1.4317264556884766,chain-2404041-d2,0.059386905282735825,5,0.9438523054122925,0.05614769458770752,0.23498386144638062,16,17,91,w16
0.2707059681415558,2.0623815059661865,2,7.864677429199219,chain-2508770-d2,0.4739748239517212,0,0.9702397584915161,0.029760241508483887,0.0,16,17,16,w16
0.42319414019584656,1.0883824825286865,2,2.9694669246673584,chain-2508770-d2,0.24051369726657867,1,0.9307823181152344,0.06921768188476562,0.007872998714447021,16,17,31,w16
0.40743961930274963,1.1275393962860107,2,3.0880484580993652,chain-2508770-d2,0.12076038122177124,2,0.9470727443695068,0.052927255630493164,0.06600958108901978,16,17,46,w16
0.43320634961128235,0.8768526911735535,2,2.4033238887786865,chain-2508770-d2,0.0804310068488121,3,0.9383765459060669,0.061623454093933105,0.13524776697158813,16,17,61,w16
0.42810750007629395,0.7128999829292297,2,2.03989839553833,chain-2508770-d2,0.06389705836772919,4,0.943932831287384,0.05606716871261597,0.2093898057937622,16,17,61,w16
0.412255197763443,0.7237161993980408,2,2.062082052230835,chain-2508770-d2,0.07064516842365265,5,0.9539307355880737,0.04606926441192627,0.2807626724243164,16,17,61,w16
0.27230337262153625,1.925956130027771,2,6.861706256866455,chain-2613499-d2,0.5384671092033386,0,0.9629423022270203,0.037057697772979736,0.0,16,17,16,w16
0.4616745710372925,1.141191005706787,2,3.1304943561553955,chain-2613499-d2,0.3179679811000824,1,0.9083142876625061,0.0916857123374939,0.0019574761390686035,16,17,31,w16
0.324677050113678,1.2689437866210938,2,3.557093620300293,chain-2613499-d2,0.16623640060424805,2,0.9576647281646729,0.04233527183532715,0.0433119535446167,16,17,46,w16
0.3911496102809906,0.6445924043655396,2,1.9052103757858276,chain-2613499-d2,0.0931500643491745,3,0.933983325958252,0.06601667404174805,0.09189075231552124,16,17,61,w16
0.34960153698921204,0.7768727540969849,2,2.1746609210968018,chain-2613499-d2,0.09266415983438492,4,0.9599294662475586,0.040070533752441406,0.15562772750854492,16,17,76,w16
0.4009541869163513,0.540546178817749,2,1.7169443368911743,chain-2613499-d2,0.08042807132005692,5,0.9339643716812134,0.06603562831878662,0.3052451014518738,16,17,83,w16
0.36643853783607483,1.4063689708709717,4,4.081110000610352,chain-2718228-d4,0.4570790231227875,0,0.9506344795227051,0.04936552047729492,0.0,16,17,16,w16
0.4017317593097687,1.1135790348052979,4,3.0452377796173096,chain-2718228-d4,0.2519974112510681,1,0.940819263458252,0.05918073654174805,0.014799952507019043,16,17,31,w16
0.4736569821834564,1.1471906900405884,4,3.1493330001831055,chain-2718228-d4,0.13355544209480286,2,0.9438588619232178,0.05614113807678223,0.02503424882888794,16,17,46,w16
0.4141833484172821,0.7023884057998657,4,2.018568277359009,chain-2718228-d4,0.07701492309570312,3,0.9461687803268433,0.05383121967315674,0.07216024398803711,16,17,58,w16
0.49854129552841187,0.5956162214279175,4,1.8141484260559082,chain-2718228-d4,0.06766685098409653,4,0.9438081383705139,0.056191861629486084,0.12504184246063232,16,17,58,w16
0.3935936391353607,0.6862068176269531,4,1.986167311668396,chain-2718228-d4,0.06423047930002213,5,0.9582443237304688,0.04175567626953125,0.17038476467132568,16,17,58,w16
0.307357519865036,1.4630123376846313,4,4.318950176239014,chain-2822957-d4,0.497608482837677,0,0.9585141539573669,0.04148584604263306,0.0,16,17,16,w16
0.5183535814285278,0.7936592102050781,4,2.2114739418029785,chain-2822957-d4,0.2618426978588104,1,0.90213543176651,0.09786456823348999,0.004395604133605957,16,17,31,w16
0.2939377427101135,1.1377642154693604,4,3.1197853088378906,chain-2822957-d4,0.183166965842247,2,0.9625970125198364,0.037402987480163574,0.020262539386749268,16,17,46,w16
0.2899845838546753,0.7579177021980286,4,2.1338284015655518,chain-2822957-d4,0.1063014566898346,3,0.9641221761703491,0.03587782382965088,0.038454532623291016,16,17,61,w16
0.39823752641677856,0.09257117658853531,4,1.0969911813735962,chain-2822957-d4,0.08359546214342117,4,0.9388786554336548,0.061121344566345215,0.1349877119064331,16,17,76,w16
0.40385550260543823,0.18829159438610077,4,1.2071855068206787,chain-2822957-d4,0.08427669107913971,5,0.9481120109558105,0.05188798904418945,0.25705552101135254,16,17,91,w16
0.37153154611587524,1.540414810180664,4,4.666525840759277,chain-2927686-d4,0.45635315775871277,0,0.9458816051483154,0.05411839485168457,5.960464477539063e-08,16,17,16,w16
