split,dataset,example_id,condition,evidence_recall,precision,mrr,ndcg,any_hit,path_completion,missed_evidence,logical_chunks,requested_chunks,resident_chunks,materialized_chunks,materialized_tokens,active_fraction,distractor_requests,routing_ms,gist_index_build_ms,token_index_build_ms,cold_discovery_ms,semantic_comparisons,token_comparisons,selected_chunk_ids,positive_chunk_ids,selected_hops,selected_hop_pairs,channel
test,2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,B2_exact,0.2,0.25,0.25,0.16812753627111746,1.0,0.0,0.8,51,4,51,0,0,0.0,3,42.17980010434985,4.310599993914366,24.060199968516827,70.55060006678104,51,51,benchmark://2wikimultihopqa/0056b9ff08e711ebbda5ac1f6bf848b6#chunk=16|benchmark://2wikimultihopqa/0056b9ff08e711ebbda5ac1f6bf848b6#chunk=17|benchmark://2wikimultihopqa/0056b9ff08e711ebbda5ac1f6bf848b6#chunk=18|benchmark://2wikimultihopqa/0056b9ff08e711ebbda5ac1f6bf848b6#chunk=19,benchmark://2wikimultihopqa/0056b9ff08e711ebbda5ac1f6bf848b6#chunk=11|benchmark://2wikimultihopqa/0056b9ff08e711ebbda5ac1f6bf848b6#chunk=12|benchmark://2wikimultihopqa/0056b9ff08e711ebbda5ac1f6bf848b6#chunk=13|benchmark://2wikimultihopqa/0056b9ff08e711ebbda5ac1f6bf848b6#chunk=19|benchmark://2wikimultihopqa/0056b9ff08e711ebbda5ac1f6bf848b6#chunk=20,1|1|1|1,benchmark://2wikimultihopqa/0056b9ff08e711ebbda5ac1f6bf848b6#chunk=16@1|benchmark://2wikimultihopqa/0056b9ff08e711ebbda5ac1f6bf848b6#chunk=17@1|benchmark://2wikimultihopqa/0056b9ff08e711ebbda5ac1f6bf848b6#chunk=18@1|benchmark://2wikimultihopqa/0056b9ff08e711ebbda5ac1f6bf848b6#chunk=19@1,exact
test,2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,B1_bm25,0.2,0.25,1.0,0.3903800499921017,1.0,0.0,0.8,51,4,51,0,0,0.0,3,45.77600001357496,4.448299994692206,24.42610007710755,74.65040008537471,51,51,benchmark://2wikimultihopqa/0056b9ff08e711ebbda5ac1f6bf848b6#chunk=11|benchmark://2wikimultihopqa/0056b9ff08e711ebbda5ac1f6bf848b6#chunk=38|benchmark://2wikimultihopqa/0056b9ff08e711ebbda5ac1f6bf848b6#chunk=46|benchmark://2wikimultihopqa/0056b9ff08e711ebbda5ac1f6bf848b6#chunk=17,benchmark://2wikimultihopqa/0056b9ff08e711ebbda5ac1f6bf848b6#chunk=11|benchmark://2wikimultihopqa/0056b9ff08e711ebbda5ac1f6bf848b6#chunk=12|benchmark://2wikimultihopqa/0056b9ff08e711ebbda5ac1f6bf848b6#chunk=13|benchmark://2wikimultihopqa/0056b9ff08e711ebbda5ac1f6bf848b6#chunk=19|benchmark://2wikimultihopqa/0056b9ff08e711ebbda5ac1f6bf848b6#chunk=20,1|1|1|1,benchmark://2wikimultihopqa/0056b9ff08e711ebbda5ac1f6bf848b6#chunk=11@1|benchmark://2wikimultihopqa/0056b9ff08e711ebbda5ac1f6bf848b6#chunk=38@1|benchmark://2wikimultihopqa/0056b9ff08e711ebbda5ac1f6bf848b6#chunk=46@1|benchmark://2wikimultihopqa/0056b9ff08e711ebbda5ac1f6bf848b6#chunk=17@1,bm25
test,2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,B4_approx,0.2,0.25,0.3333333333333333,0.19519002499605084,1.0,0.0,0.8,51,4,51,0,0,0.0,3,43.94070012494922,4.982400219887495,26.584899984300137,75.50800032913685,51,51,benchmark://2wikimultihopqa/0056b9ff08e711ebbda5ac1f6bf848b6#chunk=29|benchmark://2wikimultihopqa/0056b9ff08e711ebbda5ac1f6bf848b6#chunk=49|benchmark://2wikimultihopqa/0056b9ff08e711ebbda5ac1f6bf848b6#chunk=19|benchmark://2wikimultihopqa/0056b9ff08e711ebbda5ac1f6bf848b6#chunk=9,benchmark://2wikimultihopqa/0056b9ff08e711ebbda5ac1f6bf848b6#chunk=11|benchmark://2wikimultihopqa/0056b9ff08e711ebbda5ac1f6bf848b6#chunk=12|benchmark://2wikimultihopqa/0056b9ff08e711ebbda5ac1f6bf848b6#chunk=13|benchmark://2wikimultihopqa/0056b9ff08e711ebbda5ac1f6bf848b6#chunk=19|benchmark://2wikimultihopqa/0056b9ff08e711ebbda5ac1f6bf848b6#chunk=20,1|1|1|1,benchmark://2wikimultihopqa/0056b9ff08e711ebbda5ac1f6bf848b6#chunk=29@1|benchmark://2wikimultihopqa/0056b9ff08e711ebbda5ac1f6bf848b6#chunk=49@1|benchmark://2wikimultihopqa/0056b9ff08e711ebbda5ac1f6bf848b6#chunk=19@1|benchmark://2wikimultihopqa/0056b9ff08e711ebbda5ac1f6bf848b6#chunk=9@1,approx
test,2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,H2_token_semantic,0.0,0.0,0.0,0.0,0.0,0.0,1.0,51,4,51,0,0,0.0,4,41.83480003848672,4.258000059053302,28.00870011560619,74.10150021314621,51,51,benchmark://2wikimultihopqa/0056b9ff08e711ebbda5ac1f6bf848b6#chunk=16|benchmark://2wikimultihopqa/0056b9ff08e711ebbda5ac1f6bf848b6#chunk=6|benchmark://2wikimultihopqa/0056b9ff08e711ebbda5ac1f6bf848b6#chunk=29|benchmark://2wikimultihopqa/0056b9ff08e711ebbda5ac1f6bf848b6#chunk=2,benchmark://2wikimultihopqa/0056b9ff08e711ebbda5ac1f6bf848b6#chunk=11|benchmark://2wikimultihopqa/0056b9ff08e711ebbda5ac1f6bf848b6#chunk=12|benchmark://2wikimultihopqa/0056b9ff08e711ebbda5ac1f6bf848b6#chunk=13|benchmark://2wikimultihopqa/0056b9ff08e711ebbda5ac1f6bf848b6#chunk=19|benchmark://2wikimultihopqa/0056b9ff08e711ebbda5ac1f6bf848b6#chunk=20,1|1|1|1,benchmark://2wikimultihopqa/0056b9ff08e711ebbda5ac1f6bf848b6#chunk=16@1|benchmark://2wikimultihopqa/0056b9ff08e711ebbda5ac1f6bf848b6#chunk=6@1|benchmark://2wikimultihopqa/0056b9ff08e711ebbda5ac1f6bf848b6#chunk=29@1|benchmark://2wikimultihopqa/0056b9ff08e711ebbda5ac1f6bf848b6#chunk=2@1,hybrid
test,2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,H5_iterative_hybrid,0.2,0.25,0.25,0.16812753627111746,1.0,0.0,0.8,51,4,51,0,0,0.0,3,123.96489991806448,4.143900005146861,25.720899924635887,153.82969984784722,153,153,benchmark://2wikimultihopqa/0056b9ff08e711ebbda5ac1f6bf848b6#chunk=16|benchmark://2wikimultihopqa/0056b9ff08e711ebbda5ac1f6bf848b6#chunk=6|benchmark://2wikimultihopqa/0056b9ff08e711ebbda5ac1f6bf848b6#chunk=29|benchmark://2wikimultihopqa/0056b9ff08e711ebbda5ac1f6bf848b6#chunk=20,benchmark://2wikimultihopqa/0056b9ff08e711ebbda5ac1f6bf848b6#chunk=11|benchmark://2wikimultihopqa/0056b9ff08e711ebbda5ac1f6bf848b6#chunk=12|benchmark://2wikimultihopqa/0056b9ff08e711ebbda5ac1f6bf848b6#chunk=13|benchmark://2wikimultihopqa/0056b9ff08e711ebbda5ac1f6bf848b6#chunk=19|benchmark://2wikimultihopqa/0056b9ff08e711ebbda5ac1f6bf848b6#chunk=20,1|1|2|2,benchmark://2wikimultihopqa/0056b9ff08e711ebbda5ac1f6bf848b6#chunk=16@1|benchmark://2wikimultihopqa/0056b9ff08e711ebbda5ac1f6bf848b6#chunk=6@1|benchmark://2wikimultihopqa/0056b9ff08e711ebbda5ac1f6bf848b6#chunk=29@2|benchmark://2wikimultihopqa/0056b9ff08e711ebbda5ac1f6bf848b6#chunk=20@2,iterative_hybrid
validation,2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,B0_gist,0.6666666666666666,0.5,1.0,0.7039180890341347,1.0,0.0,0.33333333333333337,13,4,13,0,0,0.0,2,1.9336999393999577,1.2225001119077206,0.0,3.1562000513076782,13,0,benchmark://2wikimultihopqa/0063e31f08eb11ebbda7ac1f6bf848b6#chunk=1|benchmark://2wikimultihopqa/0063e31f08eb11ebbda7ac1f6bf848b6#chunk=10|benchmark://2wikimultihopqa/0063e31f08eb11ebbda7ac1f6bf848b6#chunk=11|benchmark://2wikimultihopqa/0063e31f08eb11ebbda7ac1f6bf848b6#chunk=2,benchmark://2wikimultihopqa/0063e31f08eb11ebbda7ac1f6bf848b6#chunk=0|benchmark://2wikimultihopqa/0063e31f08eb11ebbda7ac1f6bf848b6#chunk=1|benchmark://2wikimultihopqa/0063e31f08eb11ebbda7ac1f6bf848b6#chunk=11,1|1|1|1,benchmark://2wikimultihopqa/0063e31f08eb11ebbda7ac1f6bf848b6#chunk=1@1|benchmark://2wikimultihopqa/0063e31f08eb11ebbda7ac1f6bf848b6#chunk=10@1|benchmark://2wikimultihopqa/0063e31f08eb11ebbda7ac1f6bf848b6#chunk=11@1|benchmark://2wikimultihopqa/0063e31f08eb11ebbda7ac1f6bf848b6#chunk=2@1,gist
validation,2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,B2_exact,0.3333333333333333,0.25,1.0,0.46927872602275644,1.0,0.0,0.6666666666666667,13,4,13,0,0,0.0,3,20.370799815282226,1.1356999166309834,5.952300038188696,27.458799770101905,13,13,benchmark://2wikimultihopqa/0063e31f08eb11ebbda7ac1f6bf848b6#chunk=0|benchmark://2wikimultihopqa/0063e31f08eb11ebbda7ac1f6bf848b6#chunk=3|benchmark://2wikimultihopqa/0063e31f08eb11ebbda7ac1f6bf848b6#chunk=4|benchmark://2wikimultihopqa/0063e31f08eb11ebbda7ac1f6bf848b6#chunk=5,benchmark://2wikimultihopqa/0063e31f08eb11ebbda7ac1f6bf848b6#chunk=0|benchmark://2wikimultihopqa/0063e31f08eb11ebbda7ac1f6bf848b6#chunk=1|benchmark://2wikimultihopqa/0063e31f08eb11ebbda7ac1f6bf848b6#chunk=11,1|1|1|1,benchmark://2wikimultihopqa/0063e31f08eb11ebbda7ac1f6bf848b6#chunk=0@1|benchmark://2wikimultihopqa/0063e31f08eb11ebbda7ac1f6bf848b6#chunk=3@1|benchmark://2wikimultihopqa/0063e31f08eb11ebbda7ac1f6bf848b6#chunk=4@1|benchmark://2wikimultihopqa/0063e31f08eb11ebbda7ac1f6bf848b6#chunk=5@1,exact
validation,2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,B1_bm25,0.6666666666666666,0.5,1.0,0.7039180890341347,1.0,0.0,0.33333333333333337,13,4,13,0,0,0.0,2,19.98979994095862,1.611099811270833,6.191600114107132,27.792499866336584,13,13,benchmark://2wikimultihopqa/0063e31f08eb11ebbda7ac1f6bf848b6#chunk=0|benchmark://2wikimultihopqa/0063e31f08eb11ebbda7ac1f6bf848b6#chunk=10|benchmark://2wikimultihopqa/0063e31f08eb11ebbda7ac1f6bf848b6#chunk=11|benchmark://2wikimultihopqa/0063e31f08eb11ebbda7ac1f6bf848b6#chunk=7,benchmark://2wikimultihopqa/0063e31f08eb11ebbda7ac1f6bf848b6#chunk=0|benchmark://2wikimultihopqa/0063e31f08eb11ebbda7ac1f6bf848b6#chunk=1|benchmark://2wikimultihopqa/0063e31f08eb11ebbda7ac1f6bf848b6#chunk=11,1|1|1|1,benchmark://2wikimultihopqa/0063e31f08eb11ebbda7ac1f6bf848b6#chunk=0@1|benchmark://2wikimultihopqa/0063e31f08eb11ebbda7ac1f6bf848b6#chunk=10@1|benchmark://2wikimultihopqa/0063e31f08eb11ebbda7ac1f6bf848b6#chunk=11@1|benchmark://2wikimultihopqa/0063e31f08eb11ebbda7ac1f6bf848b6#chunk=7@1,bm25
validation,2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,B4_approx,0.3333333333333333,0.25,1.0,0.46927872602275644,1.0,0.0,0.6666666666666667,13,4,13,0,0,0.0,3,20.96190000884235,1.173499971628189,6.686599925160408,28.821999905630946,13,13,benchmark://2wikimultihopqa/0063e31f08eb11ebbda7ac1f6bf848b6#chunk=0|benchmark://2wikimultihopqa/0063e31f08eb11ebbda7ac1f6bf848b6#chunk=7|benchmark://2wikimultihopqa/0063e31f08eb11ebbda7ac1f6bf848b6#chunk=9|benchmark://2wikimultihopqa/0063e31f08eb11ebbda7ac1f6bf848b6#chunk=10,benchmark://2wikimultihopqa/0063e31f08eb11ebbda7ac1f6bf848b6#chunk=0|benchmark://2wikimultihopqa/0063e31f08eb11ebbda7ac1f6bf848b6#chunk=1|benchmark://2wikimultihopqa/0063e31f08eb11ebbda7ac1f6bf848b6#chunk=11,1|1|1|1,benchmark://2wikimultihopqa/0063e31f08eb11ebbda7ac1f6bf848b6#chunk=0@1|benchmark://2wikimultihopqa/0063e31f08eb11ebbda7ac1f6bf848b6#chunk=7@1|benchmark://2wikimultihopqa/0063e31f08eb11ebbda7ac1f6bf848b6#chunk=9@1|benchmark://2wikimultihopqa/0063e31f08eb11ebbda7ac1f6bf848b6#chunk=10@1,approx
validation,2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,H2_token_semantic,0.3333333333333333,0.25,1.0,0.46927872602275644,1.0,0.0,0.6666666666666667,13,4,13,0,0,0.0,3,20.04070021212101,1.2101000174880028,7.135000079870224,28.385800309479237,13,13,benchmark://2wikimultihopqa/0063e31f08eb11ebbda7ac1f6bf848b6#chunk=0|benchmark://2wikimultihopqa/0063e31f08eb11ebbda7ac1f6bf848b6#chunk=9|benchmark://2wikimultihopqa/0063e31f08eb11ebbda7ac1f6bf848b6#chunk=4|benchmark://2wikimultihopqa/0063e31f08eb11ebbda7ac1f6bf848b6#chunk=8,benchmark://2wikimultihopqa/0063e31f08eb11ebbda7ac1f6bf848b6#chunk=0|benchmark://2wikimultihopqa/0063e31f08eb11ebbda7ac1f6bf848b6#chunk=1|benchmark://2wikimultihopqa/0063e31f08eb11ebbda7ac1f6bf848b6#chunk=11,1|1|1|1,benchmark://2wikimultihopqa/0063e31f08eb11ebbda7ac1f6bf848b6#chunk=0@1|benchmark://2wikimultihopqa/0063e31f08eb11ebbda7ac1f6bf848b6#chunk=9@1|benchmark://2wikimultihopqa/0063e31f08eb11ebbda7ac1f6bf848b6#chunk=4@1|benchmark://2wikimultihopqa/0063e31f08eb11ebbda7ac1f6bf848b6#chunk=8@1,hybrid
validation,2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,H5_iterative_hybrid,0.3333333333333333,0.25,1.0,0.46927872602275644,1.0,0.0,0.6666666666666667,13,4,13,0,0,0.0,3,42.06430003978312,1.2024999596178532,6.155200069770217,49.42200006917119,39,39,benchmark://2wikimultihopqa/0063e31f08eb11ebbda7ac1f6bf848b6#chunk=0|benchmark://2wikimultihopqa/0063e31f08eb11ebbda7ac1f6bf848b6#chunk=9|benchmark://2wikimultihopqa/0063e31f08eb11ebbda7ac1f6bf848b6#chunk=10|benchmark://2wikimultihopqa/0063e31f08eb11ebbda7ac1f6bf848b6#chunk=2,benchmark://2wikimultihopqa/0063e31f08eb11ebbda7ac1f6bf848b6#chunk=0|benchmark://2wikimultihopqa/0063e31f08eb11ebbda7ac1f6bf848b6#chunk=1|benchmark://2wikimultihopqa/0063e31f08eb11ebbda7ac1f6bf848b6#chunk=11,1|1|2|2,benchmark://2wikimultihopqa/0063e31f08eb11ebbda7ac1f6bf848b6#chunk=0@1|benchmark://2wikimultihopqa/0063e31f08eb11ebbda7ac1f6bf848b6#chunk=9@1|benchmark://2wikimultihopqa/0063e31f08eb11ebbda7ac1f6bf848b6#chunk=10@2|benchmark://2wikimultihopqa/0063e31f08eb11ebbda7ac1f6bf848b6#chunk=2@2,iterative_hybrid
validation,2wikimultihopqa,0069c0220bde11eba7f7acde48001122,B0_gist,0.25,0.25,1.0,0.3903800499921017,1.0,0.0,0.75,72,4,72,0,0,0.0,3,2.1595999132841825,6.519600050523877,0.0,8.67919996380806,72,0,benchmark://2wikimultihopqa/0069c0220bde11eba7f7acde48001122#chunk=41|benchmark://2wikimultihopqa/0069c0220bde11eba7f7acde48001122#chunk=65|benchmark://2wikimultihopqa/0069c0220bde11eba7f7acde48001122#chunk=45|benchmark://2wikimultihopqa/0069c0220bde11eba7f7acde48001122#chunk=18,benchmark://2wikimultihopqa/0069c0220bde11eba7f7acde48001122#chunk=37|benchmark://2wikimultihopqa/0069c0220bde11eba7f7acde48001122#chunk=39|benchmark://2wikimultihopqa/0069c0220bde11eba7f7acde48001122#chunk=40|benchmark://2wikimultihopqa/0069c0220bde11eba7f7acde48001122#chunk=41,1|1|1|1,benchmark://2wikimultihopqa/0069c0220bde11eba7f7acde48001122#chunk=41@1|benchmark://2wikimultihopqa/0069c0220bde11eba7f7acde48001122#chunk=65@1|benchmark://2wikimultihopqa/0069c0220bde11eba7f7acde48001122#chunk=45@1|benchmark://2wikimultihopqa/0069c0220bde11eba7f7acde48001122#chunk=18@1,gist
validation,2wikimultihopqa,0069c0220bde11eba7f7acde48001122,B2_exact,0.5,0.5,1.0,0.6366824387328317,1.0,0.0,0.5,72,4,72,0,0,0.0,2,64.08959999680519,5.400900030508637,37.223099963739514,106.71359999105334,72,72,benchmark://2wikimultihopqa/0069c0220bde11eba7f7acde48001122#chunk=39|benchmark://2wikimultihopqa/0069c0220bde11eba7f7acde48001122#chunk=40|benchmark://2wikimultihopqa/0069c0220bde11eba7f7acde48001122#chunk=11|benchmark://2wikimultihopqa/0069c0220bde11eba7f7acde48001122#chunk=15,benchmark://2wikimultihopqa/0069c0220bde11eba7f7acde48001122#chunk=37|benchmark://2wikimultihopqa/0069c0220bde11eba7f7acde48001122#chunk=39|benchmark://2wikimultihopqa/0069c0220bde11eba7f7acde48001122#chunk=40|benchmark://2wikimultihopqa/0069c0220bde11eba7f7acde48001122#chunk=41,1|1|1|1,benchmark://2wikimultihopqa/0069c0220bde11eba7f7acde48001122#chunk=39@1|benchmark://2wikimultihopqa/0069c0220bde11eba7f7acde48001122#chunk=40@1|benchmark://2wikimultihopqa/0069c0220bde11eba7f7acde48001122#chunk=11@1|benchmark://2wikimultihopqa/0069c0220bde11eba7f7acde48001122#chunk=15@1,exact
validation,2wikimultihopqa,0069c0220bde11eba7f7acde48001122,B1_bm25,0.5,0.5,1.0,0.6366824387328317,1.0,0.0,0.5,72,4,72,0,0,0.0,2,62.605099985376,6.545200012624264,34.615600015968084,103.76590001396835,72,72,benchmark://2wikimultihopqa/0069c0220bde11eba7f7acde48001122#chunk=40|benchmark://2wikimultihopqa/0069c0220bde11eba7f7acde48001122#chunk=39|benchmark://2wikimultihopqa/0069c0220bde11eba7f7acde48001122#chunk=8|benchmark://2wikimultihopqa/0069c0220bde11eba7f7acde48001122#chunk=61,benchmark://2wikimultihopqa/0069c0220bde11eba7f7acde48001122#chunk=37|benchmark://2wikimultihopqa/0069c0220bde11eba7f7acde48001122#chunk=39|benchmark://2wikimultihopqa/0069c0220bde11eba7f7acde48001122#chunk=40|benchmark://2wikimultihopqa/0069c0220bde11eba7f7acde48001122#chunk=41,1|1|1|1,benchmark://2wikimultihopqa/0069c0220bde11eba7f7acde48001122#chunk=40@1|benchmark://2wikimultihopqa/0069c0220bde11eba7f7acde48001122#chunk=39@1|benchmark://2wikimultihopqa/0069c0220bde11eba7f7acde48001122#chunk=8@1|benchmark://2wikimultihopqa/0069c0220bde11eba7f7acde48001122#chunk=61@1,bm25
validation,2wikimultihopqa,0069c0220bde11eba7f7acde48001122,B4_approx,0.5,0.5,1.0,0.6366824387328317,1.0,0.0,0.5,72,4,72,0,0,0.0,2,61.29519990645349,6.902999943122268,34.49050011113286,102.68869996070862,72,72,benchmark://2wikimultihopqa/0069c0220bde11eba7f7acde48001122#chunk=39|benchmark://2wikimultihopqa/0069c0220bde11eba7f7acde48001122#chunk=40|benchmark://2wikimultihopqa/0069c0220bde11eba7f7acde48001122#chunk=8|benchmark://2wikimultihopqa/0069c0220bde11eba7f7acde48001122#chunk=22,benchmark://2wikimultihopqa/0069c0220bde11eba7f7acde48001122#chunk=37|benchmark://2wikimultihopqa/0069c0220bde11eba7f7acde48001122#chunk=39|benchmark://2wikimultihopqa/0069c0220bde11eba7f7acde48001122#chunk=40|benchmark://2wikimultihopqa/0069c0220bde11eba7f7acde48001122#chunk=41,1|1|1|1,benchmark://2wikimultihopqa/0069c0220bde11eba7f7acde48001122#chunk=39@1|benchmark://2wikimultihopqa/0069c0220bde11eba7f7acde48001122#chunk=40@1|benchmark://2wikimultihopqa/0069c0220bde11eba7f7acde48001122#chunk=8@1|benchmark://2wikimultihopqa/0069c0220bde11eba7f7acde48001122#chunk=22@1,approx
validation,2wikimultihopqa,0069c0220bde11eba7f7acde48001122,H2_token_semantic,0.75,0.75,1.0,0.8318724637288826,1.0,0.0,0.25,72,4,72,0,0,0.0,1,59.24390000291169,5.693000042811036,34.35269999317825,99.28960003890097,72,72,benchmark://2wikimultihopqa/0069c0220bde11eba7f7acde48001122#chunk=39|benchmark://2wikimultihopqa/0069c0220bde11eba7f7acde48001122#chunk=40|benchmark://2wikimultihopqa/0069c0220bde11eba7f7acde48001122#chunk=41|benchmark://2wikimultihopqa/0069c0220bde11eba7f7acde48001122#chunk=65,benchmark://2wikimultihopqa/0069c0220bde11eba7f7acde48001122#chunk=37|benchmark://2wikimultihopqa/0069c0220bde11eba7f7acde48001122#chunk=39|benchmark://2wikimultihopqa/0069c0220bde11eba7f7acde48001122#chunk=40|benchmark://2wikimultihopqa/0069c0220bde11eba7f7acde48001122#chunk=41,1|1|1|1,benchmark://2wikimultihopqa/0069c0220bde11eba7f7acde48001122#chunk=39@1|benchmark://2wikimultihopqa/0069c0220bde11eba7f7acde48001122#chunk=40@1|benchmark://2wikimultihopqa/0069c0220bde11eba7f7acde48001122#chunk=41@1|benchmark://2wikimultihopqa/0069c0220bde11eba7f7acde48001122#chunk=65@1,hybrid
validation,2wikimultihopqa,0069c0220bde11eba7f7acde48001122,H5_iterative_hybrid,0.5,0.5,1.0,0.6366824387328317,1.0,0.0,0.5,72,4,72,0,0,0.0,2,172.86820011213422,5.559500074014068,33.176800003275275,211.60450018942356,216,216,benchmark://2wikimultihopqa/0069c0220bde11eba7f7acde48001122#chunk=39|benchmark://2wikimultihopqa/0069c0220bde11eba7f7acde48001122#chunk=40|benchmark://2wikimultihopqa/0069c0220bde11eba7f7acde48001122#chunk=65|benchmark://2wikimultihopqa/0069c0220bde11eba7f7acde48001122#chunk=45,benchmark://2wikimultihopqa/0069c0220bde11eba7f7acde48001122#chunk=37|benchmark://2wikimultihopqa/0069c0220bde11eba7f7acde48001122#chunk=39|benchmark://2wikimultihopqa/0069c0220bde11eba7f7acde48001122#chunk=40|benchmark://2wikimultihopqa/0069c0220bde11eba7f7acde48001122#chunk=41,1|1|2|2,benchmark://2wikimultihopqa/0069c0220bde11eba7f7acde48001122#chunk=39@1|benchmark://2wikimultihopqa/0069c0220bde11eba7f7acde48001122#chunk=40@1|benchmark://2wikimultihopqa/0069c0220bde11eba7f7acde48001122#chunk=65@2|benchmark://2wikimultihopqa/0069c0220bde11eba7f7acde48001122#chunk=45@2,iterative_hybrid
test,2wikimultihopqa,006b525c08e111ebbda2ac1f6bf848b6,B0_gist,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50,4,50,0,0,0.0,4,1.8166000954806805,3.9841998368501663,0.0,5.800799932330847,50,0,benchmark://2wikimultihopqa/006b525c08e111ebbda2ac1f6bf848b6#chunk=7|benchmark://2wikimultihopqa/006b525c08e111ebbda2ac1f6bf848b6#chunk=36|benchmark://2wikimultihopqa/006b525c08e111ebbda2ac1f6bf848b6#chunk=12|benchmark://2wikimultihopqa/006b525c08e111ebbda2ac1f6bf848b6#chunk=13,benchmark://2wikimultihopqa/006b525c08e111ebbda2ac1f6bf848b6#chunk=46|benchmark://2wikimultihopqa/006b525c08e111ebbda2ac1f6bf848b6#chunk=47|benchmark://2wikimultihopqa/006b525c08e111ebbda2ac1f6bf848b6#chunk=6,1|1|1|1,benchmark://2wikimultihopqa/006b525c08e111ebbda2ac1f6bf848b6#chunk=7@1|benchmark://2wikimultihopqa/006b525c08e111ebbda2ac1f6bf848b6#chunk=36@1|benchmark://2wikimultihopqa/006b525c08e111ebbda2ac1f6bf848b6#chunk=12@1|benchmark://2wikimultihopqa/006b525c08e111ebbda2ac1f6bf848b6#chunk=13@1,gist
test,2wikimultihopqa,006b525c08e111ebbda2ac1f6bf848b6,B2_exact,0.3333333333333333,0.25,1.0,0.46927872602275644,1.0,0.0,0.6666666666666667,50,4,50,0,0,0.0,3,40.27140000835061,3.795200027525425,24.46860005147755,68.53520008735359,50,50,benchmark://2wikimultihopqa/006b525c08e111ebbda2ac1f6bf848b6#chunk=46|benchmark://2wikimultihopqa/006b525c08e111ebbda2ac1f6bf848b6#chunk=13|benchmark://2wikimultihopqa/006b525c08e111ebbda2ac1f6bf848b6#chunk=22|benchmark://2wikimultihopqa/006b525c08e111ebbda2ac1f6bf848b6#chunk=45,benchmark://2wikimultihopqa/006b525c08e111ebbda2ac1f6bf848b6#chunk=46|benchmark://2wikimultihopqa/006b525c08e111ebbda2ac1f6bf848b6#chunk=47|benchmark://2wikimultihopqa/006b525c08e111ebbda2ac1f6bf848b6#chunk=6,1|1|1|1,benchmark://2wikimultihopqa/006b525c08e111ebbda2ac1f6bf848b6#chunk=46@1|benchmark://2wikimultihopqa/006b525c08e111ebbda2ac1f6bf848b6#chunk=13@1|benchmark://2wikimultihopqa/006b525c08e111ebbda2ac1f6bf848b6#chunk=22@1|benchmark://2wikimultihopqa/006b525c08e111ebbda2ac1f6bf848b6#chunk=45@1,exact
test,2wikimultihopqa,006b525c08e111ebbda2ac1f6bf848b6,B1_bm25,0.3333333333333333,0.25,0.5,0.2960819109658652,1.0,0.0,0.6666666666666667,50,4,50,0,0,0.0,3,39.98270002193749,4.719600081443787,23.87780020944774,68.58010031282902,50,50,benchmark://2wikimultihopqa/006b525c08e111ebbda2ac1f6bf848b6#chunk=37|benchmark://2wikimultihopqa/006b525c08e111ebbda2ac1f6bf848b6#chunk=46|benchmark://2wikimultihopqa/006b525c08e111ebbda2ac1f6bf848b6#chunk=45|benchmark://2wikimultihopqa/006b525c08e111ebbda2ac1f6bf848b6#chunk=13,benchmark://2wikimultihopqa/006b525c08e111ebbda2ac1f6bf848b6#chunk=46|benchmark://2wikimultihopqa/006b525c08e111ebbda2ac1f6bf848b6#chunk=47|benchmark://2wikimultihopqa/006b525c08e111ebbda2ac1f6bf848b6#chunk=6,1|1|1|1,benchmark://2wikimultihopqa/006b525c08e111ebbda2ac1f6bf848b6#chunk=37@1|benchmark://2wikimultihopqa/006b525c08e111ebbda2ac1f6bf848b6#chunk=46@1|benchmark://2wikimultihopqa/006b525c08e111ebbda2ac1f6bf848b6#chunk=45@1|benchmark://2wikimultihopqa/006b525c08e111ebbda2ac1f6bf848b6#chunk=13@1,bm25
