aggregate_materialization_seconds,aggregate_materialized_kv_tokens,aggregate_memory_attention_seconds,aggregate_routing_seconds,aggregate_transfer_seconds,aggregate_transferred_kv_bytes,answer,answer_contained,answer_tokens,chunks_budget_rejected,condition,dataset,direct_context_attention_mass,direct_or_local_attention_mass,em,evidence_attention_mass,evidence_guaranteed,evidence_parent_chunks,example_id,f1,first_pra_layer,generated_answer,generation_seconds,gold_first_token_probability,gold_first_token_rank,gold_logprob_delta_vs_none,gold_mean_logprob_delta_vs_none,gold_mean_token_logprob,gold_sequence_logprob,kind,last_pra_layer,memory_attention_mass,native_limit_violations,peak_gpu_memory_bytes,pra_layer_count,pra_layer_fraction,process_rss_bytes,prompt_tokens,question,resident_reference_detail_kv_bytes,resident_routing_index_bytes,route_once_query_encoding_seconds,route_once_routing_seconds,schedule,teacher_forced_seconds,ttft_seconds
0.0035743000044021755,512.0,0.0008704639971256257,0.0,0.001853800000390038,2097152.0,York County,0.0,2,0.0,oracle_middle_4,hotpotqa,,,0.0,0.421296201646328,True,4,5ab56db7554299494045efc6,0.22222222222222224,12,Alfred is in the county of Maine,0.8472909000120126,3.601422979282454e-11,3670,-0.1414356231689453,-0.07071781158447266,-12.074248313903809,-24.148496627807617,oracle,15,0.4867977946996689,0,1224718848,4,0.14285714285714285,2192756736,39,Maine State Route 111 connects Alfred to Biddenford but what county is Alfred in?,145768448,2293760,0.0,0.0,middle_4,0.16954430000623688,0.15356929998961277
0.0036581000313162804,512.0,0.0013693119883537292,0.0,0.0017589000053703785,2097152.0,York County,0.0,2,0.0,oracle_even_4,hotpotqa,,,0.0,0.6484964862465858,True,4,5ab56db7554299494045efc6,0.0,0,,0.15455810001003556,4.982472656678283e-09,92219,-8.836273193359375,-4.4181365966796875,-16.421667098999023,-32.84333419799805,oracle,27,0.6937694773077965,0,1224718848,4,0.14285714285714285,2192740352,39,Maine State Route 111 connects Alfred to Biddenford but what county is Alfred in?,145768448,2293760,0.0,0.0,even_4,0.16725499997846782,0.1538503000047058
0.003434599988395348,512.0,0.0008794879913330077,0.0,0.0018128999799955636,2097152.0,York County,0.0,2,0.0,oracle_last_4,hotpotqa,,,0.0,0.4615180119872093,True,4,5ab56db7554299494045efc6,0.22222222222222224,24,Alfred is in the county of Maine,0.837319899990689,2.9785724997566376e-09,926,4.358430862426758,2.179215431213379,-9.824315071105957,-19.648630142211914,oracle,27,0.49184706807136536,0,1224718848,4,0.14285714285714285,2192752640,39,Maine State Route 111 connects Alfred to Biddenford but what county is Alfred in?,145768448,2293760,0.0,0.0,last_4,0.16672759997891262,0.15308759998879395
0.00624800004879944,896.0,0.0015400640070438384,0.0,0.0029668999777641147,3670016.0,York County,0.0,2,0.0,oracle_every_4,hotpotqa,,,0.0,0.772194389786039,True,4,5ab56db7554299494045efc6,0.0,0,****************,0.9186293000238948,3.809730060311267e-07,17015,-6.653423309326172,-3.326711654663086,-15.330242156982422,-30.660484313964844,oracle,24,0.8253140151500702,0,1225222656,7,0.25,2193051648,39,Maine State Route 111 connects Alfred to Biddenford but what county is Alfred in?,145768448,2293760,0.0,0.0,every_4,0.1772567000007257,0.16410010002437048
0.005287099978886545,896.0,0.0015633279830217363,0.0,0.0026831999712157995,3670016.0,York County,0.0,2,0.0,oracle_last_quarter,hotpotqa,,,0.0,0.45392041972705294,True,4,5ab56db7554299494045efc6,0.22222222222222224,21,Alfred is in the county of Maine,0.9007416999957059,2.2778134933787442e-08,699,6.394453048706055,3.1972265243530273,-8.806303977966309,-17.612607955932617,oracle,27,0.48468518257141113,0,1225222656,7,0.25,2193301504,39,Maine State Route 111 connects Alfred to Biddenford but what county is Alfred in?,145768448,2293760,0.0,0.0,last_quarter,0.17824059998383746,0.16156259999843314
0,0,0,0,0,0,York County,1.0,2,0,direct_text_oracle,hotpotqa,0.02761131525039673,0.02761131525039673,0.0,,True,0,5ab56db7554299494045efc6,0.5,,"Alfred is in York County, Maine",0.8014594999840483,5.050186380195498e-10,1263,2.6004581451416016,1.3002290725708008,-10.703301429748535,-21.40660285949707,direct,,,0,1269886464,0,0.0,2193321984,127,Maine State Route 111 connects Alfred to Biddenford but what county is Alfred in?,145768448,2293760,0.0,0.0,direct,0.3596290999848861,0.20167680000304244
0,0,0,0,0,0,Cushman,0.0,2,0,no_memory,hotpotqa,,,0.0,,False,0,5ab2b863554299295394685a,0.0,,New Hampshire Route 118 runs,0.7486602000135463,8.551282371627167e-05,33,0.0,0.0,-10.493881225585938,-20.987762451171875,none,,,0,1224507904,0,0.0,2231984128,39,New Hampshire Route 118 runs through a region whose norther boundary begins at which town?,175357952,2752512,0.0,0.0,none,0.15220499999122694,0.14001410000491887
0.0030159000016283244,384.0,0.0008395200073719024,0.0,0.0015031000366434455,1572864.0,Cushman,0.0,2,0.0,oracle_early_4,hotpotqa,,,0.0,0.22437676414847374,True,3,5ab2b863554299295394685a,0.0,0,legatesloslegatesloslegatesloslegateslegates,0.8366898999956902,1.569283765434637e-11,147260,-22.499168395996094,-11.249584197998047,-21.743465423583984,-43.48693084716797,oracle,3,0.4458704814314842,0,1225011712,4,0.14285714285714285,2232123392,39,New Hampshire Route 118 runs through a region whose norther boundary begins at which town?,175357952,2752512,0.0,0.0,early_4,0.1676570999843534,0.1520547000109218
0.0024692000297363847,384.0,0.000790591984987259,0.0,0.0012135999859310687,1572864.0,Cushman,0.0,2,0.0,oracle_middle_4,hotpotqa,,,0.0,0.2518825866281986,True,3,5ab2b863554299295394685a,0.0,12,New Hampshire Route 118 runs,0.8573820000165142,2.1149969597900053e-06,82,-3.7361106872558594,-1.8680553436279297,-12.361936569213867,-24.723873138427734,oracle,15,0.49902838468551636,0,1225011712,4,0.14285714285714285,2232221696,39,New Hampshire Route 118 runs through a region whose norther boundary begins at which town?,175357952,2752512,0.0,0.0,middle_4,0.16753310000058264,0.15293730000848882
0.0025705000443849713,384.0,0.0007904000133275986,0.0,0.0012772999762091786,1572864.0,Cushman,0.0,2,0.0,oracle_even_4,hotpotqa,,,0.0,0.3403964266180992,True,3,5ab2b863554299295394685a,0.0,0,agueagueagueagueagueagueagueague,0.8353878000052646,6.9678010028439985e-09,94293,-16.237316131591797,-8.118658065795898,-18.612539291381836,-37.22507858276367,oracle,27,0.7017814442515373,0,1225011712,4,0.14285714285714285,2232205312,39,New Hampshire Route 118 runs through a region whose norther boundary begins at which town?,175357952,2752512,0.0,0.0,even_4,0.16464410000480711,0.15249500001664273
0.004108099965378642,384.0,0.0007804479897022247,0.0,0.0019726000318769366,1572864.0,Cushman,0.0,2,0.0,oracle_last_4,hotpotqa,,,0.0,0.3105447068810463,True,3,5ab2b863554299295394685a,0.0,24,New Hampshire Route 118 runs,0.8888993999862578,0.0004576146020554006,15,2.7208099365234375,1.3604049682617188,-9.133476257324219,-18.266952514648438,oracle,27,0.6300271302461624,0,1225011712,4,0.14285714285714285,2232221696,39,New Hampshire Route 118 runs through a region whose norther boundary begins at which town?,175357952,2752512,0.0,0.0,last_4,0.16707719999249093,0.15297299998928793
0.004897399980109185,672.0,0.0013911039978265762,0.0,0.0023583000584039837,2752512.0,Cushman,0.0,2,0.0,oracle_every_4,hotpotqa,,,0.0,0.4279476915087019,True,3,5ab2b863554299295394685a,0.0,0,****************,1.0735312000033446,1.516839809312387e-08,56082,-12.540496826171875,-6.2702484130859375,-16.764129638671875,-33.52825927734375,oracle,24,0.8552000735487256,0,1225389568,7,0.25,2232221696,39,New Hampshire Route 118 runs through a region whose norther boundary begins at which town?,175357952,2752512,0.0,0.0,every_4,0.18667259998619556,0.220520500006387
0.005379099980928004,672.0,0.0013749120086431505,0.0,0.002569400065112859,2752512.0,Cushman,0.0,2,0.0,oracle_last_quarter,hotpotqa,,,0.0,0.3112847251551492,True,3,5ab2b863554299295394685a,0.0,21,New Hampshire Route 118 runs,0.9066610000154469,0.0035502961836755276,9,6.598387718200684,3.299193859100342,-7.194687366485596,-14.389374732971191,oracle,27,0.6231654712132045,0,1225389568,7,0.25,2232221696,39,New Hampshire Route 118 runs through a region whose norther boundary begins at which town?,175357952,2752512,0.0,0.0,last_quarter,0.1802134999888949,0.16698160002124496
0,0,0,0,0,0,Cushman,0.0,2,0,direct_text_oracle,hotpotqa,0.02649688720703125,0.02649688720703125,0.0,,True,0,5ab2b863554299295394685a,0.0,,New Hampshire Route 118 runs,0.8089431999833323,0.20061127841472626,2,19.381227731704712,9.690613865852356,-0.8032673597335815,-1.606534719467163,direct,,,0,1252194304,0,0.0,2232238080,96,New Hampshire Route 118 runs through a region whose norther boundary begins at which town?,175357952,2752512,0.0,0.0,direct,0.217591300024651,0.19037810000008903
0,0,0,0,0,0,Scott Treleaven,0.0,4,0,no_memory,hotpotqa,,,0.0,,False,0,5a710a915542994082a3e504,0.0,,Edmund Mortimer.,0.5872854000190273,0.0005700837937183678,2,0.0,0.0,-1.9634283781051636,-7.853713512420654,none,,,0,1228006400,0,0.0,2232561664,43,"Which of these men, Scott Treleaven and Edmund Mortimer, is credited with working in both films and photography?",132120576,2064384,0.0,0.0,none,0.15381109999725595,0.1416664000134915
0.003112499980488792,512.0,0.000909951999783516,0.0,0.001593999972101301,2097152.0,Scott Treleaven,0.0,4,0.0,oracle_early_4,hotpotqa,,,0.0,0.21198934689164162,True,4,5a710a915542994082a3e504,0.0,0,мещاء\n\nмещاء\n\nмещاء,0.8556512999930419,1.513261876917582e-10,133395,-45.98059129714966,-11.495147824287415,-13.458576202392578,-53.83430480957031,oracle,3,0.48713044077157974,0,1228776448,4,0.14285714285714285,2232401920,43,"Which of these men, Scott Treleaven and Edmund Mortimer, is credited with working in both films and photography?",132120576,2064384,0.0,0.0,early_4,0.1725960999901872,0.15765019998070784
0.003451700002187863,512.0,0.0008885120004415512,0.0,0.001761400024406612,2097152.0,Scott Treleaven,0.0,4,0.0,oracle_middle_4,hotpotqa,,,0.0,0.09164784848690033,True,4,5a710a915542994082a3e504,0.0,12,Edmund Mortimer.,0.7413113999937195,0.005805645138025284,2,2.4618191719055176,0.6154547929763794,-1.3479735851287842,-5.391894340515137,oracle,15,0.5386745780706406,0,1228776448,4,0.14285714285714285,2232438784,43,"Which of these men, Scott Treleaven and Edmund Mortimer, is credited with working in both films and photography?",132120576,2064384,0.0,0.0,middle_4,0.22994249998009764,0.15603330000885762
0.003343799995491281,512.0,0.0009312960058450698,0.0,0.0017210000369232148,2097152.0,Scott Treleaven,0.0,4,0.0,oracle_even_4,hotpotqa,,,0.0,0.09145495039410889,True,4,5a710a915542994082a3e504,0.0,0,astsimatorsloslosloslosloslos,0.8560643999953754,1.650792141871804e-10,135295,-27.893066883087158,-6.9732667207717896,-8.936695098876953,-35.74678039550781,oracle,27,0.7434868514537811,0,1228776448,4,0.14285714285714285,2232422400,43,"Which of these men, Scott Treleaven and Edmund Mortimer, is credited with working in both films and photography?",132120576,2064384,0.0,0.0,even_4,0.17202850000467151,0.15772279998054728
0.003160699998261407,512.0,0.0009334720075130463,0.0,0.0015143000346142799,2097152.0,Scott Treleaven,0.0,4,0.0,oracle_last_4,hotpotqa,,,0.0,0.04474681615829468,True,4,5a710a915542994082a3e504,0.0,24,Edmund Mortimer.,0.7050858000002336,9.605975355952978e-05,3,-3.1754260063171387,-0.7938565015792847,-2.7572848796844482,-11.029139518737793,oracle,27,0.6475036293268204,0,1228776448,4,0.14285714285714285,2232438784,43,"Which of these men, Scott Treleaven and Edmund Mortimer, is credited with working in both films and photography?",132120576,2064384,0.0,0.0,last_4,0.16856789999292232,0.15471590001834556
0.006100499973399565,896.0,0.0015734720081090926,0.0,0.0030312000308185816,3670016.0,Scott Treleaven,0.0,4,0.0,oracle_every_4,hotpotqa,,,0.0,0.10342061027352299,True,4,5a710a915542994082a3e504,0.0,0,**And** **And** **And,0.9347520000010263,2.496616957614606e-07,10960,-14.034206867218018,-3.5085517168045044,-5.471980094909668,-21.887920379638672,oracle,24,0.8161989280155727,0,1229353984,7,0.25,2232438784,43,"Which of these men, Scott Treleaven and Edmund Mortimer, is credited with working in both films and photography?",132120576,2064384,0.0,0.0,every_4,0.18356659999699332,0.16809970000758767
0.005308300023898482,896.0,0.0016075199991464615,0.0,0.002669499983312562,3670016.0,Scott Treleaven,0.0,4,0.0,oracle_last_quarter,hotpotqa,,,0.0,0.04257283812122686,True,4,5a710a915542994082a3e504,0.0,21,Edmund Mortimer.,0.749872200016398,0.02058051899075508,2,3.2319674491882324,0.8079918622970581,-1.1554365158081055,-4.621746063232422,oracle,27,0.6385587283543178,0,1229353984,7,0.25,2232438784,43,"Which of these men, Scott Treleaven and Edmund Mortimer, is credited with working in both films and photography?",132120576,2064384,0.0,0.0,last_quarter,0.17907340000965632,0.17534570000134408
0,0,0,0,0,0,Scott Treleaven,0.0,4,0,direct_text_oracle,hotpotqa,0.01368801761418581,0.01368801761418581,0.0,,True,0,5a710a915542994082a3e504,0.0,,Edmund Mortimer.,0.641859099996509,0.026742903515696526,2,4.124067068099976,1.031016767024994,-0.9324116110801697,-3.7296464443206787,direct,,,0,1266235904,0,0.0,2232451072,116,"Which of these men, Scott Treleaven and Edmund Mortimer, is credited with working in both films and photography?",132120576,2064384,0.0,0.0,direct,0.22596029998385347,0.200892599998042
0,0,0,0,0,0,no,0.0,1,0,no_memory,qasper,,,0.0,,False,0,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,0.0,,"Yes, they collected their own data.",0.7447950000059791,0.0008049940806813538,8,0.0,0.0,-7.124675750732422,-7.124675750732422,none,,,0,1223866368,0,0.0,2720296960,26,did they collect their own data?,645693440,10092544,0.0,0.0,none,0.14080049999756739,0.12976170002366416
0.0030613000271841884,384.0,0.0010003520101308822,0.0,0.0014781999925617129,1572864.0,no,0.0,1,0.0,oracle_early_4,qasper,,,0.0,0.32917361333966255,True,3,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,0.0,0,,0.14277050000964664,1.5386635299208251e-09,115479,-13.167675018310547,-13.167675018310547,-20.29235076904297,-20.29235076904297,oracle,3,0.3979393467307091,0,1224198144,4,0.14285714285714285,2720301056,26,did they collect their own data?,645693440,10092544,0.0,0.0,early_4,0.15441139999893494,0.14191960002062842
0.0031329999619629234,384.0,0.0007399360090494156,0.0,0.0015155000146478415,1572864.0,no,0.0,1,0.0,oracle_middle_4,qasper,,,0.0,0.37988441437482834,True,3,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,0.0,12,"Yes, they did collect their own data",0.8488600999990012,0.0003295528294984251,19,-0.8930978775024414,-0.8930978775024414,-8.017773628234863,-8.017773628234863,oracle,15,0.4099240228533745,0,1224198144,4,0.14285714285714285,2720313344,26,did they collect their own data?,645693440,10092544,0.0,0.0,middle_4,0.15413860001717694,0.1444910999853164
0.0035912000166717917,384.0,0.0010119360089302064,0.0,0.0016309000202454627,1572864.0,no,0.0,1,0.0,oracle_even_4,qasper,,,0.0,0.63738863915205,True,3,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,0.0,0,,0.14591019999352284,2.423478778768029e-11,132408,-17.31855583190918,-17.31855583190918,-24.4432315826416,-24.4432315826416,oracle,27,0.6602486968040466,0,1224198144,4,0.14285714285714285,2720378880,26,did they collect their own data?,645693440,10092544,0.0,0.0,even_4,0.15709409999544732,0.14524929999606684
0.00283569996827282,384.0,0.0007654400020837783,0.0,0.0014528000028803945,1572864.0,no,0.0,1,0.0,oracle_last_4,qasper,,,0.0,0.46406184881925583,True,3,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,0.0,24,"Yes, they did collect their own data",0.8289347999962047,0.000650807109195739,8,-0.21262168884277344,-0.21262168884277344,-7.337297439575195,-7.337297439575195,oracle,27,0.5112577676773071,0,1224198144,4,0.14285714285714285,2720428032,26,did they collect their own data?,645693440,10092544,0.0,0.0,last_4,0.15817879998940043,0.1442185000050813
0.005558900011237711,672.0,0.00131939198076725,0.0,0.002758899994660169,2752512.0,no,0.0,1,0.0,oracle_every_4,qasper,,,0.0,0.7623976341315678,True,3,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,0.0,0,With the ************,0.9101754000002984,3.321015284996065e-08,47670,-10.095733642578125,-10.095733642578125,-17.220409393310547,-17.220409393310547,oracle,24,0.8022838745798383,0,1224446976,7,0.25,2720362496,26,did they collect their own data?,645693440,10092544,0.0,0.0,every_4,0.16747499999473803,0.1589234000130091
0.00530420005088672,672.0,0.0013401279747486115,0.0,0.002445799997076392,2752512.0,no,0.0,1,0.0,oracle_last_quarter,qasper,,,0.0,0.45259242398398264,True,3,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,0.0,21,"Yes, they did.",0.6795206000097096,0.0014456530334427953,8,0.5854816436767578,0.5854816436767578,-6.539194107055664,-6.539194107055664,oracle,27,0.49061722840581623,0,1224446976,7,0.25,2720399360,26,did they collect their own data?,645693440,10092544,0.0,0.0,last_quarter,0.17054749999078922,0.15368650000891648
0,0,0,0,0,0,no,0.0,1,0,direct_text_oracle,qasper,0.02235817164182663,0.02235817164182663,0.0,,True,0,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,0.0,,"Yes, they collected their own data.",0.820942999998806,0.0003019336727447808,11,-0.9806270599365234,-0.9806270599365234,-8.105302810668945,-8.105302810668945,direct,,,0,1256389120,0,0.0,2720411648,95,did they collect their own data?,645693440,10092544,0.0,0.0,direct,0.21688839999842457,0.19100749999051914
0,0,0,0,0,0,yes,1.0,1,0,no_memory,qasper,,,0.0,,False,0,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,0.25,,"Yes, the paper clearly establishes that the",0.7682441000069957,0.0026698217261582613,10,0.0,0.0,-5.925743579864502,-5.925743579864502,none,,,0,1224365568,0,0.0,3016228864,36,Does the paper clearly establish that the challenges listed here exist in this dataset and task?,408862720,6422528,0.0,0.0,none,0.14856000000145286,0.13865620002616197
0.004090300004463643,896.0,0.00190175998210907,0.0,0.00223269997513853,3670016.0,yes,0.0,1,0.0,oracle_early_4,qasper,,,0.0,0.48873087018728256,True,7,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,0.0,0,,0.15743550000479445,2.258162545842879e-08,69404,-11.680385112762451,-11.680385112762451,-17.606128692626953,-17.606128692626953,oracle,3,0.5540793910622597,0,1225426432,4,0.14285714285714285,3016372224,36,Does the paper clearly establish that the challenges listed here exist in this dataset and task?,408862720,6422528,0.0,0.0,early_4,0.16506719999597408,0.1565625000221189
0.004414400027599186,896.0,0.001409311980009079,0.0,0.0024597000156063586,3670016.0,yes,1.0,1,0.0,oracle_middle_4,qasper,,,0.0,0.4787042513489723,True,7,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,0.25,12,"Yes, the paper clearly establishes that the",0.8743046000017785,0.001024292898364365,12,-0.9580092430114746,-0.9580092430114746,-6.883752822875977,-6.883752822875977,oracle,15,0.5104539841413498,0,1225426432,4,0.14285714285714285,3016470528,36,Does the paper clearly establish that the challenges listed here exist in this dataset and task?,408862720,6422528,0.0,0.0,middle_4,0.1677442000072915,0.15687760000582784
0.0055581000342499465,896.0,0.0019025599956512451,0.0,0.0028319999400991946,3670016.0,yes,0.0,1,0.0,oracle_even_4,qasper,,,0.0,0.7264895439147949,True,7,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,0.0,0,,0.1541117999877315,8.70916117001741e-10,99976,-14.935731410980225,-14.935731410980225,-20.861474990844727,-20.861474990844727,oracle,27,0.7500962466001511,0,1225426432,4,0.14285714285714285,3016454144,36,Does the paper clearly establish that the challenges listed here exist in this dataset and task?,408862720,6422528,0.0,0.0,even_4,0.1669992000097409,0.15343099998426624
0.004294699989259243,896.0,0.0014201600253582,0.0,0.0023662999738007784,3670016.0,yes,1.0,1,0.0,oracle_last_4,qasper,,,0.0,0.5990682989358902,True,7,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,0.25,24,"Yes, the paper clearly establishes that the",0.8541324000107124,0.0018033013911917806,8,-0.392392635345459,-0.392392635345459,-6.318136215209961,-6.318136215209961,oracle,27,0.6167319566011429,0,1225426432,4,0.14285714285714285,3016470528,36,Does the paper clearly establish that the challenges listed here exist in this dataset and task?,408862720,6422528,0.0,0.0,last_4,0.1686870999983512,0.1561433000024408
0.00849549996200949,1568.0,0.002477920025587082,0.0,0.0046758999524172395,6422528.0,yes,0.0,1,0.0,oracle_every_4,qasper,,,0.0,0.8394140260560172,True,7,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,0.0,0,دُلُلُاءُ,0.9830289999954402,5.683369863618282e-07,12279,-8.454807758331299,-8.454807758331299,-14.3805513381958,-14.3805513381958,oracle,24,0.8782756413732257,0,1226222080,7,0.25,3016474624,36,Does the paper clearly establish that the challenges listed here exist in this dataset and task?,408862720,6422528,0.0,0.0,every_4,0.17866249999497086,0.16767359999357723
