contextual_value_norm,depth,evidence_regions,evidence_tokens,example_id,isolated_value_norm,partition,representation_change,representation_layer,seed,value_cosine_similarity,window
3.3659849166870117,3,3,9,chain-204733-d3,3.5614869594573975,validation,0.18110817670822144,2,41,0.8188918232917786,w16
3.5701262950897217,4,4,12,chain-309462-d4,3.566612958908081,validation,0.14263612031936646,2,41,0.8573638796806335,w16
3.5121679306030273,2,2,6,chain-414191-d2,3.6886744499206543,validation,0.2386000156402588,2,41,0.7613999843597412,w16
3.4935989379882812,1,1,3,chain-518920-d1,3.5464439392089844,validation,0.6471121311187744,2,41,0.3528878688812256,w16
3.659107208251953,1,1,3,chain-623649-d1,3.505098342895508,validation,0.35040199756622314,2,41,0.6495980024337769,w16
3.3989462852478027,2,2,6,chain-728378-d2,3.527172088623047,validation,0.38714438676834106,2,41,0.6128556132316589,w16
3.522198438644409,1,1,3,chain-833107-d1,3.4553704261779785,validation,0.40042901039123535,2,41,0.5995709896087646,w16
3.6092491149902344,1,1,3,chain-937836-d1,3.421926498413086,heldout,0.26713258028030396,2,41,0.732867419719696,w16
3.614734172821045,1,1,3,chain-1042565-d1,3.7167000770568848,heldout,0.5628692507743835,2,41,0.43713074922561646,w16
3.6318488121032715,2,2,6,chain-1147294-d2,3.608750104904175,heldout,0.2175736427307129,2,41,0.7824263572692871,w16
3.3780276775360107,4,4,12,chain-1252023-d4,3.3343048095703125,heldout,0.19148409366607666,2,41,0.8085159063339233,w16
3.5752036571502686,1,1,3,chain-1356752-d1,3.665040969848633,heldout,0.46129369735717773,2,41,0.5387063026428223,w16
3.569666624069214,2,2,6,chain-1461481-d2,3.376708507537842,heldout,0.23665982484817505,2,41,0.763340175151825,w16
3.695981502532959,2,2,6,chain-1566210-d2,3.682992935180664,heldout,0.5479913353919983,2,41,0.4520086646080017,w16
3.442600965499878,1,1,3,chain-1670939-d1,3.633700132369995,heldout,0.4184134006500244,2,41,0.5815865993499756,w16
3.5300846099853516,1,1,3,chain-100004-d1,3.7240333557128906,validation,0.08077883720397949,2,53,0.9192211627960205,w16
3.441826105117798,3,3,9,chain-204733-d3,3.842036008834839,validation,0.26123565435409546,2,53,0.7387643456459045,w16
3.6999433040618896,4,4,12,chain-309462-d4,3.9676170349121094,validation,0.1636272668838501,2,53,0.8363727331161499,w16
3.6154990196228027,2,2,6,chain-414191-d2,3.866838216781616,validation,0.19404464960098267,2,53,0.8059553503990173,w16
4.0190300941467285,1,1,3,chain-518920-d1,3.512484312057495,validation,0.5234223008155823,2,53,0.4765776991844177,w16
3.469607353210449,1,1,3,chain-623649-d1,3.9198126792907715,validation,0.4110497236251831,2,53,0.5889502763748169,w16
3.928109645843506,2,2,6,chain-728378-d2,3.789135694503784,validation,0.4359501004219055,2,53,0.5640498995780945,w16
3.761867046356201,1,1,3,chain-833107-d1,3.76729679107666,validation,0.4329741597175598,2,53,0.5670258402824402,w16
4.0972900390625,1,1,3,chain-937836-d1,3.8047397136688232,heldout,0.2281973958015442,2,53,0.7718026041984558,w16
4.059605598449707,1,1,3,chain-1042565-d1,3.7445170879364014,heldout,0.33357226848602295,2,53,0.666427731513977,w16
3.744628429412842,2,2,6,chain-1147294-d2,3.6801700592041016,heldout,0.3004184365272522,2,53,0.6995815634727478,w16
3.451549530029297,4,4,12,chain-1252023-d4,3.7618138790130615,heldout,0.20241928100585938,2,53,0.7975807189941406,w16
4.298388957977295,1,1,3,chain-1356752-d1,3.7203330993652344,heldout,0.25250673294067383,2,53,0.7474932670593262,w16
3.6554107666015625,2,2,6,chain-1461481-d2,3.8965721130371094,heldout,0.41311579942703247,2,53,0.5868842005729675,w16
3.780508041381836,2,2,6,chain-1566210-d2,3.8687877655029297,heldout,0.3239908218383789,2,53,0.6760091781616211,w16
3.7342116832733154,1,1,3,chain-1670939-d1,3.644473075866699,heldout,0.18067514896392822,2,53,0.8193248510360718,w16
3.9062952995300293,1,1,3,chain-100004-d1,4.163239479064941,validation,0.1311889886856079,2,67,0.8688110113143921,w16
3.698105812072754,3,3,9,chain-204733-d3,4.057979583740234,validation,0.2301817536354065,2,67,0.7698182463645935,w16
3.483701229095459,4,4,12,chain-309462-d4,3.574666738510132,validation,0.2365579605102539,2,67,0.7634420394897461,w16
3.5177974700927734,2,2,6,chain-414191-d2,3.619903087615967,validation,0.2598317861557007,2,67,0.7401682138442993,w16
3.7410449981689453,1,1,3,chain-518920-d1,4.12616491317749,validation,0.31570684909820557,2,67,0.6842931509017944,w16
3.872401714324951,1,1,3,chain-623649-d1,3.9639699459075928,validation,0.34413981437683105,2,67,0.655860185623169,w16
4.027162075042725,2,2,6,chain-728378-d2,4.281762599945068,validation,0.20246195793151855,2,67,0.7975380420684814,w16
3.602954864501953,1,1,3,chain-833107-d1,3.928485870361328,validation,0.39872896671295166,2,67,0.6012710332870483,w16
3.5107321739196777,1,1,3,chain-937836-d1,3.835604667663574,heldout,0.1894592046737671,2,67,0.8105407953262329,w16
3.672708511352539,1,1,3,chain-1042565-d1,3.973045825958252,heldout,0.23626357316970825,2,67,0.7637364268302917,w16
3.742941379547119,2,2,6,chain-1147294-d2,3.7753424644470215,heldout,0.4121323823928833,2,67,0.5878676176071167,w16
3.3649728298187256,4,4,12,chain-1252023-d4,3.6038994789123535,heldout,0.33898621797561646,2,67,0.6610137820243835,w16
3.521859645843506,1,1,3,chain-1356752-d1,3.920189619064331,heldout,0.31014376878738403,2,67,0.689856231212616,w16
3.6455905437469482,2,2,6,chain-1461481-d2,3.910332679748535,heldout,0.24671220779418945,2,67,0.7532877922058105,w16
3.768690586090088,2,2,6,chain-1566210-d2,3.6373705863952637,heldout,0.5274179577827454,2,67,0.47258204221725464,w16
3.809302806854248,1,1,3,chain-1670939-d1,3.675212860107422,heldout,0.46004754304885864,2,67,0.5399524569511414,w16
4.001610279083252,1,1,3,chain-100004-d1,4.17692756652832,validation,0.1329849362373352,2,17,0.8670150637626648,w32
3.391650438308716,3,3,9,chain-204733-d3,3.887101888656616,validation,0.2381168007850647,2,17,0.7618831992149353,w32
3.9821889400482178,4,4,12,chain-309462-d4,4.036309719085693,validation,0.2244289517402649,2,17,0.7755710482597351,w32
3.890594244003296,2,2,6,chain-414191-d2,4.155893325805664,validation,0.31116795539855957,2,17,0.6888320446014404,w32
4.250017166137695,1,1,3,chain-518920-d1,4.079665184020996,validation,0.42040371894836426,2,17,0.5795962810516357,w32
4.019673824310303,1,1,3,chain-623649-d1,4.404167175292969,validation,0.10133326053619385,2,17,0.8986667394638062,w32
3.692457914352417,2,2,6,chain-728378-d2,3.980253219604492,validation,0.2899230122566223,2,17,0.7100769877433777,w32
4.068752288818359,1,1,3,chain-833107-d1,4.167781829833984,validation,0.43721067905426025,2,17,0.5627893209457397,w32
3.928126335144043,1,1,3,chain-937836-d1,4.242372512817383,heldout,0.17912042140960693,2,17,0.8208795785903931,w32
4.088367462158203,1,1,3,chain-1042565-d1,3.890644073486328,heldout,0.5137818455696106,2,17,0.4862181544303894,w32
4.321754455566406,2,2,6,chain-1147294-d2,4.287493705749512,heldout,0.24311000108718872,2,17,0.7568899989128113,w32
3.927938938140869,4,4,12,chain-1252023-d4,4.011645317077637,heldout,0.24925768375396729,2,17,0.7507423162460327,w32
4.178957939147949,1,1,3,chain-1356752-d1,3.9466474056243896,heldout,0.48205649852752686,2,17,0.5179435014724731,w32
3.857177734375,2,2,6,chain-1461481-d2,4.0805816650390625,heldout,0.25513219833374023,2,17,0.7448678016662598,w32
3.895597457885742,2,2,6,chain-1566210-d2,3.941911220550537,heldout,0.292022705078125,2,17,0.707977294921875,w32
3.922576904296875,1,1,3,chain-1670939-d1,4.100639820098877,heldout,0.17750990390777588,2,17,0.8224900960922241,w32
3.5770740509033203,1,1,3,chain-100004-d1,3.6548194885253906,validation,0.08595705032348633,2,29,0.9140429496765137,w32
3.553739547729492,3,3,9,chain-204733-d3,3.7936723232269287,validation,0.20809364318847656,2,29,0.7919063568115234,w32
3.7087037563323975,4,4,12,chain-309462-d4,3.7995707988739014,validation,0.29413270950317383,2,29,0.7058672904968262,w32
3.662731647491455,2,2,6,chain-414191-d2,3.8328280448913574,validation,0.20083630084991455,2,29,0.7991636991500854,w32
3.8934812545776367,1,1,3,chain-518920-d1,3.8407082557678223,validation,0.34211480617523193,2,29,0.6578851938247681,w32
3.6772172451019287,1,1,3,chain-623649-d1,3.5426881313323975,validation,0.137367844581604,2,29,0.862632155418396,w32
3.6733274459838867,2,2,6,chain-728378-d2,3.5865962505340576,validation,0.37329673767089844,2,29,0.6267032623291016,w32
4.029189586639404,1,1,3,chain-833107-d1,4.032196044921875,validation,0.3173877000808716,2,29,0.6826122999191284,w32
4.0266876220703125,1,1,3,chain-937836-d1,4.092657089233398,heldout,0.24100971221923828,2,29,0.7589902877807617,w32
3.987471342086792,1,1,3,chain-1042565-d1,3.9891271591186523,heldout,0.2589857578277588,2,29,0.7410142421722412,w32
4.158447742462158,2,2,6,chain-1147294-d2,3.7665622234344482,heldout,0.3671954870223999,2,29,0.6328045129776001,w32
3.5719261169433594,4,4,12,chain-1252023-d4,3.6179656982421875,heldout,0.3142874836921692,2,29,0.6857125163078308,w32
3.645249128341675,1,1,3,chain-1356752-d1,3.6700377464294434,heldout,0.31920182704925537,2,29,0.6807981729507446,w32
3.6818137168884277,2,2,6,chain-1461481-d2,3.777726888656616,heldout,0.2090390920639038,2,29,0.7909609079360962,w32
3.6105475425720215,2,2,6,chain-1566210-d2,3.883493423461914,heldout,0.3118780851364136,2,29,0.6881219148635864,w32
4.567435264587402,1,1,3,chain-1670939-d1,4.185044288635254,heldout,0.13421547412872314,2,29,0.8657845258712769,w32
3.930776596069336,1,1,3,chain-100004-d1,4.3152008056640625,validation,0.08228123188018799,2,41,0.917718768119812,w32
3.482929229736328,3,3,9,chain-204733-d3,3.84624981880188,validation,0.17707061767578125,2,41,0.8229293823242188,w32
3.579437732696533,4,4,12,chain-309462-d4,3.872154951095581,validation,0.14632397890090942,2,41,0.8536760210990906,w32
3.9160361289978027,2,2,6,chain-414191-d2,4.092251300811768,validation,0.26615726947784424,2,41,0.7338427305221558,w32
4.0100507736206055,1,1,3,chain-518920-d1,4.10999870300293,validation,0.3128976821899414,2,41,0.6871023178100586,w32
4.011754512786865,1,1,3,chain-623649-d1,4.085282802581787,validation,0.1317903995513916,2,41,0.8682096004486084,w32
3.7523083686828613,2,2,6,chain-728378-d2,3.8573989868164062,validation,0.3425343632698059,2,41,0.6574656367301941,w32
4.3446478843688965,1,1,3,chain-833107-d1,4.445246696472168,validation,0.2897418141365051,2,41,0.7102581858634949,w32
3.894247055053711,1,1,3,chain-937836-d1,3.904815196990967,heldout,0.11280572414398193,2,41,0.8871942758560181,w32
3.711693286895752,1,1,3,chain-1042565-d1,4.00584602355957,heldout,0.39903050661087036,2,41,0.6009694933891296,w32
3.6760947704315186,2,2,6,chain-1147294-d2,3.8797221183776855,heldout,0.16963791847229004,2,41,0.83036208152771,w32
3.5215163230895996,4,4,12,chain-1252023-d4,3.7678115367889404,heldout,0.15997850894927979,2,41,0.8400214910507202,w32
4.01987361907959,1,1,3,chain-1356752-d1,3.904783248901367,heldout,0.30349457263946533,2,41,0.6965054273605347,w32
3.8915233612060547,2,2,6,chain-1461481-d2,4.058305740356445,heldout,0.15724897384643555,2,41,0.8427510261535645,w32
3.9352779388427734,2,2,6,chain-1566210-d2,4.04775333404541,heldout,0.3418184518814087,2,41,0.6581815481185913,w32
3.6352615356445312,1,1,3,chain-1670939-d1,3.94842791557312,heldout,0.25755834579467773,2,41,0.7424416542053223,w32
3.6279990673065186,1,1,3,chain-100004-d1,3.6777586936950684,validation,0.10757875442504883,2,53,0.8924212455749512,w32
3.470784902572632,3,3,9,chain-204733-d3,3.875809669494629,validation,0.2908439636230469,2,53,0.7091560363769531,w32
3.7030906677246094,4,4,12,chain-309462-d4,3.9909534454345703,validation,0.22252893447875977,2,53,0.7774710655212402,w32
3.631521224975586,2,2,6,chain-414191-d2,3.794156551361084,validation,0.19026756286621094,2,53,0.8097324371337891,w32
4.22182559967041,1,1,3,chain-518920-d1,3.7024612426757812,validation,0.2606671452522278,2,53,0.7393328547477722,w32
3.382566452026367,1,1,3,chain-623649-d1,4.046212673187256,validation,0.27290916442871094,2,53,0.7270908355712891,w32
4.288957118988037,2,2,6,chain-728378-d2,4.181827068328857,validation,0.3355443477630615,2,53,0.6644556522369385,w32
4.287171840667725,1,1,3,chain-833107-d1,3.9303500652313232,validation,0.3030555248260498,2,53,0.6969444751739502,w32
4.379362106323242,1,1,3,chain-937836-d1,4.320870399475098,heldout,0.267458438873291,2,53,0.732541561126709,w32
4.232813835144043,1,1,3,chain-1042565-d1,3.863673686981201,heldout,0.13090848922729492,2,53,0.8690915107727051,w32
4.224671363830566,2,2,6,chain-1147294-d2,3.816011428833008,heldout,0.19210577011108398,2,53,0.807894229888916,w32
3.6600255966186523,4,4,12,chain-1252023-d4,4.194780349731445,heldout,0.3105354905128479,2,53,0.6894645094871521,w32
4.5677385330200195,1,1,3,chain-1356752-d1,4.06240701675415,heldout,0.13395416736602783,2,53,0.8660458326339722,w32
3.607130765914917,2,2,6,chain-1461481-d2,3.819892406463623,heldout,0.5267597734928131,2,53,0.4732402265071869,w32
4.088200092315674,2,2,6,chain-1566210-d2,4.119104385375977,heldout,0.28550100326538086,2,53,0.7144989967346191,w32
4.2706522941589355,1,1,3,chain-1670939-d1,4.150935173034668,heldout,0.12177592515945435,2,53,0.8782240748405457,w32
3.7895143032073975,1,1,3,chain-100004-d1,4.540706157684326,validation,0.22903835773468018,2,67,0.7709616422653198,w32
3.7251477241516113,3,3,9,chain-204733-d3,4.049986362457275,validation,0.3391038775444031,2,67,0.6608961224555969,w32
3.7650718688964844,4,4,12,chain-309462-d4,3.8533036708831787,validation,0.5424180030822754,2,67,0.4575819969177246,w32
3.551720380783081,2,2,6,chain-414191-d2,3.9731297492980957,validation,0.21442484855651855,2,67,0.7855751514434814,w32
4.3275651931762695,1,1,3,chain-518920-d1,4.335419654846191,validation,0.09701395034790039,2,67,0.9029860496520996,w32
4.068611145019531,1,1,3,chain-623649-d1,4.193122863769531,validation,0.3281904458999634,2,67,0.6718095541000366,w32
4.343931674957275,2,2,6,chain-728378-d2,4.342816352844238,validation,0.1771591305732727,2,67,0.8228408694267273,w32
3.755092144012451,1,1,3,chain-833107-d1,3.9099278450012207,validation,0.3073984384536743,2,67,0.6926015615463257,w32
3.4327151775360107,1,1,3,chain-937836-d1,3.895702362060547,heldout,0.41871416568756104,2,67,0.581285834312439,w32
4.2339606285095215,1,1,3,chain-1042565-d1,4.111789703369141,heldout,0.11813455820083618,2,67,0.8818654417991638,w32
4.031325340270996,2,2,6,chain-1147294-d2,3.804743766784668,heldout,0.5993699431419373,2,67,0.40063005685806274,w32
3.6553258895874023,4,4,12,chain-1252023-d4,3.7892463207244873,heldout,0.6418278813362122,2,67,0.35817211866378784,w32
4.366390705108643,1,1,3,chain-1356752-d1,4.314998626708984,heldout,0.10145068168640137,2,67,0.8985493183135986,w32
4.261838912963867,2,2,6,chain-1461481-d2,4.116635799407959,heldout,0.4533899426460266,2,67,0.5466100573539734,w32
3.9771666526794434,2,2,6,chain-1566210-d2,3.792682647705078,heldout,0.3188474178314209,2,67,0.6811525821685791,w32
3.9130077362060547,1,1,3,chain-1670939-d1,3.637692451477051,heldout,0.479583740234375,2,67,0.520416259765625,w32
3.908782482147217,1,1,3,chain-100004-d1,4.096863746643066,validation,0.07930117845535278,2,17,0.9206988215446472,w64
3.615027666091919,3,3,9,chain-204733-d3,3.851684093475342,validation,0.16540062427520752,2,17,0.8345993757247925,w64
3.957676649093628,4,4,12,chain-309462-d4,3.951920986175537,validation,0.18509036302566528,2,17,0.8149096369743347,w64
3.7678794860839844,2,2,6,chain-414191-d2,3.823028087615967,validation,0.2520594596862793,2,17,0.7479405403137207,w64
3.9987587928771973,1,1,3,chain-518920-d1,3.9485650062561035,validation,0.26817846298217773,2,17,0.7318215370178223,w64
4.012934684753418,1,1,3,chain-623649-d1,4.280375957489014,validation,0.11984026432037354,2,17,0.8801597356796265,w64
3.6381280422210693,2,2,6,chain-728378-d2,3.7441184520721436,validation,0.15433555841445923,2,17,0.8456644415855408,w64
3.4955801963806152,1,1,3,chain-833107-d1,3.6842551231384277,validation,0.25371038913726807,2,17,0.7462896108627319,w64
4.242201805114746,1,1,3,chain-937836-d1,4.30695915222168,heldout,0.06097114086151123,2,17,0.9390288591384888,w64
4.135766506195068,1,1,3,chain-1042565-d1,3.740380048751831,heldout,0.25921064615249634,2,17,0.7407893538475037,w64
4.340635776519775,2,2,6,chain-1147294-d2,4.070644378662109,heldout,0.1670452356338501,2,17,0.8329547643661499,w64
3.863463878631592,4,4,12,chain-1252023-d4,4.049857139587402,heldout,0.29471731185913086,2,17,0.7052826881408691,w64
4.213295936584473,1,1,3,chain-1356752-d1,3.9612491130828857,heldout,0.2799654006958008,2,17,0.7200345993041992,w64
3.587066411972046,2,2,6,chain-1461481-d2,3.9507908821105957,heldout,0.1701340675354004,2,17,0.8298659324645996,w64
3.8304319381713867,2,2,6,chain-1566210-d2,3.8189029693603516,heldout,0.23315715789794922,2,17,0.7668428421020508,w64
4.173251152038574,1,1,3,chain-1670939-d1,4.072166442871094,heldout,0.2701709270477295,2,17,0.7298290729522705,w64
3.0751900672912598,1,1,3,chain-100004-d1,3.408061981201172,validation,0.10617208480834961,2,29,0.8938279151916504,w64
3.60703444480896,3,3,9,chain-204733-d3,3.515644073486328,validation,0.2798265814781189,2,29,0.7201734185218811,w64
3.6124911308288574,4,4,12,chain-309462-d4,3.5613903999328613,validation,0.2649698257446289,2,29,0.7350301742553711,w64
3.4521923065185547,2,2,6,chain-414191-d2,3.6226935386657715,validation,0.1397639513015747,2,29,0.8602360486984253,w64
3.466113567352295,1,1,3,chain-518920-d1,3.305981159210205,validation,0.17613756656646729,2,29,0.8238624334335327,w64
3.1839184761047363,1,1,3,chain-623649-d1,3.2824435234069824,validation,0.0987289547920227,2,29,0.9012710452079773,w64
3.4207026958465576,2,2,6,chain-728378-d2,3.4349465370178223,validation,0.2166498899459839,2,29,0.7833501100540161,w64
3.6351888179779053,1,1,3,chain-833107-d1,3.8104515075683594,validation,0.19477349519729614,2,29,0.8052265048027039,w64
3.66487979888916,1,1,3,chain-937836-d1,3.858710289001465,heldout,0.18063318729400635,2,29,0.8193668127059937,w64
3.8447775840759277,1,1,3,chain-1042565-d1,4.005428314208984,heldout,0.1717718243598938,2,29,0.8282281756401062,w64
4.062984466552734,2,2,6,chain-1147294-d2,3.635664701461792,heldout,0.3386431932449341,2,29,0.6613568067550659,w64
3.6577892303466797,4,4,12,chain-1252023-d4,3.4147582054138184,heldout,0.4445542097091675,2,29,0.5554457902908325,w64
3.641719341278076,1,1,3,chain-1356752-d1,3.6749484539031982,heldout,0.1968706250190735,2,29,0.8031293749809265,w64
3.1630287170410156,2,2,6,chain-1461481-d2,3.4311866760253906,heldout,0.16981011629104614,2,29,0.8301898837089539,w64
3.472745418548584,2,2,6,chain-1566210-d2,3.760143280029297,heldout,0.1729583740234375,2,29,0.8270416259765625,w64
3.7883715629577637,1,1,3,chain-1670939-d1,3.8501784801483154,heldout,0.12856799364089966,2,29,0.8714320063591003,w64
3.8808867931365967,1,1,3,chain-100004-d1,4.099888801574707,validation,0.13532477617263794,2,41,0.8646752238273621,w64
3.5852737426757812,3,3,9,chain-204733-d3,3.5580902099609375,validation,0.29815882444381714,2,41,0.7018411755561829,w64
3.8924179077148438,4,4,12,chain-309462-d4,3.5047919750213623,validation,0.3130420446395874,2,41,0.6869579553604126,w64
3.9613242149353027,2,2,6,chain-414191-d2,3.7830426692962646,validation,0.4546353816986084,2,41,0.5453646183013916,w64
4.046663284301758,1,1,3,chain-518920-d1,3.913914442062378,validation,0.05145895481109619,2,41,0.9485410451889038,w64
4.238670349121094,1,1,3,chain-623649-d1,3.760164976119995,validation,0.3175891637802124,2,41,0.6824108362197876,w64
3.8131279945373535,2,2,6,chain-728378-d2,3.7701995372772217,validation,0.2768782377243042,2,41,0.7231217622756958,w64
4.271256446838379,1,1,3,chain-833107-d1,4.043213844299316,validation,0.09944826364517212,2,41,0.9005517363548279,w64
3.6448211669921875,1,1,3,chain-937836-d1,3.683411121368408,heldout,0.1778014898300171,2,41,0.8221985101699829,w64
3.564225673675537,1,1,3,chain-1042565-d1,3.9053027629852295,heldout,0.10888797044754028,2,41,0.8911120295524597,w64
3.730081081390381,2,2,6,chain-1147294-d2,3.8182945251464844,heldout,0.2435680627822876,2,41,0.7564319372177124,w64
3.7236342430114746,4,4,12,chain-1252023-d4,3.6019515991210938,heldout,0.2958713173866272,2,41,0.7041286826133728,w64
3.955420970916748,1,1,3,chain-1356752-d1,3.948831081390381,heldout,0.07451415061950684,2,41,0.9254858493804932,w64
3.9937827587127686,2,2,6,chain-1461481-d2,3.8205924034118652,heldout,0.2659088373184204,2,41,0.7340911626815796,w64
3.9819438457489014,2,2,6,chain-1566210-d2,3.873375654220581,heldout,0.25843340158462524,2,41,0.7415665984153748,w64
3.468391180038452,1,1,3,chain-1670939-d1,3.4269635677337646,heldout,0.1678253412246704,2,41,0.8321746587753296,w64
3.48136043548584,1,1,3,chain-100004-d1,3.719764232635498,validation,0.24376040697097778,2,53,0.7562395930290222,w64
3.3432793617248535,3,3,9,chain-204733-d3,3.556159257888794,validation,0.172277569770813,2,53,0.827722430229187,w64
3.7248497009277344,4,4,12,chain-309462-d4,3.8534951210021973,validation,0.2516089677810669,2,53,0.7483910322189331,w64
3.5463614463806152,2,2,6,chain-414191-d2,3.694026470184326,validation,0.19561558961868286,2,53,0.8043844103813171,w64
3.605424404144287,1,1,3,chain-518920-d1,3.6325507164001465,validation,0.10287153720855713,2,53,0.8971284627914429,w64
3.6127231121063232,1,1,3,chain-623649-d1,3.646609306335449,validation,0.24597907066345215,2,53,0.7540209293365479,w64
3.791736125946045,2,2,6,chain-728378-d2,4.037166595458984,validation,0.26197683811187744,2,53,0.7380231618881226,w64
3.921311855316162,1,1,3,chain-833107-d1,3.979954481124878,validation,0.15768295526504517,2,53,0.8423170447349548,w64
3.972639799118042,1,1,3,chain-937836-d1,3.7113685607910156,heldout,0.21630889177322388,2,53,0.7836911082267761,w64
3.5311408042907715,1,1,3,chain-1042565-d1,3.54423189163208,heldout,0.1694704294204712,2,53,0.8305295705795288,w64
3.886867046356201,2,2,6,chain-1147294-d2,3.7114522457122803,heldout,0.1702573299407959,2,53,0.8297426700592041,w64
3.7981631755828857,4,4,12,chain-1252023-d4,3.84226131439209,heldout,0.2165234088897705,2,53,0.7834765911102295,w64
3.7409706115722656,1,1,3,chain-1356752-d1,3.632406234741211,heldout,0.11610031127929688,2,53,0.8838996887207031,w64
3.7604098320007324,2,2,6,chain-1461481-d2,3.76332426071167,heldout,0.35758137702941895,2,53,0.642418622970581,w64
3.627535343170166,2,2,6,chain-1566210-d2,3.8185958862304688,heldout,0.2529173493385315,2,53,0.7470826506614685,w64
3.8419761657714844,1,1,3,chain-1670939-d1,3.7511801719665527,heldout,0.12474536895751953,2,53,0.8752546310424805,w64
3.7389895915985107,1,1,3,chain-100004-d1,4.0357794761657715,validation,0.29980021715164185,2,67,0.7001997828483582,w64
3.5758793354034424,3,3,9,chain-204733-d3,4.006529331207275,validation,0.18294018507003784,2,67,0.8170598149299622,w64
3.619142532348633,4,4,12,chain-309462-d4,3.7609591484069824,validation,0.37301766872406006,2,67,0.6269823312759399,w64
3.312912702560425,2,2,6,chain-414191-d2,3.8579134941101074,validation,0.22981011867523193,2,67,0.7701898813247681,w64
