active_memory_fraction,any_evidence,backing_native_kv_bytes,cached_online_ms,candidate_chunks,chain_completion,construction_ms,dataset,evidence_precision,evidence_recall,exact_identity,example_id,index_bytes,index_bytes_per_chunk,kendall,kl,low_rank_dots,m,mae,materialized_kv_tokens,method,mrr,native_dots,objective,peak_delta_gpu_bytes,rank,representation_detail,requested_chunks,rmse,salience_parameters,seed,selected_chunks,spearman,teacher_top1_overlap,teacher_top2_overlap,teacher_top4_overlap,teacher_top8_overlap,total_parameters,train_seconds,transfer_bytes,wk_parameters,wq_parameters
0.07301768397033656,0.0,7180288,1.3356199953705072,55,0.0,1.5925001353025436,hotpotqa,0.0,0.0,0.0,5ae6143f5542996de7b71b2d,225280,4096.0,0.6444444444444445,0.04921826720237732,0,1,1.6152904033660889,128,native_mean,0.0,880,none,7441408,0,1x1024 native-K scalars,4.0,1.6374826431274414,0,-1,48 0 2 33,0.8206350207328796,1.0,1.0,0.5,0.75,0,,524288,0,0
0.13928182807399347,0.0,3764224,0.8789599873125553,29,0.0,0.860600033774972,hotpotqa,0.0,0.0,0.0,5a7e513a5542994959419996,118784,4096.0,0.5517241379310345,0.052716001868247986,0,1,1.564121127128601,128,native_mean,0.0,464,none,3989504,0,1x1024 native-K scalars,4.0,1.587125539779663,0,-1,24 10 8 16,0.7729064226150513,0.0,0.0,0.75,0.875,0,,524288,0,0
0.0658520027155465,0.0,6033408,1.3588800095021725,47,0.0,1.3553998433053493,hotpotqa,0.0,0.0,0.0,5a80d6be55429938b6142206,192512,4096.0,0.3987049028677151,0.06790605932474136,0,1,1.4900354146957397,97,native_mean,0.0,752,none,6359040,0,1x1024 native-K scalars,4.0,1.5306565761566162,0,-1,32 25 46 16,0.5341118574142456,0.0,0.0,0.25,0.625,0,,397312,0,0
0.07862407862407862,0.0,6668288,1.2873600237071514,51,0.0,1.4729001559317112,hotpotqa,0.0,0.0,0.0,5ab88c075542991b5579efbe,208896,4096.0,0.5309803921568628,0.04098758473992348,0,1,1.7436997890472412,128,native_mean,0.0,816,none,6900224,0,1x1024 native-K scalars,4.0,1.7618560791015625,0,-1,24 40 8 0,0.6997284889221191,0.0,0.5,0.75,0.75,0,,524288,0,0
0.10150674068199841,0.0,5165056,1.3078799936920404,40,0.0,1.325999852269888,hotpotqa,0.0,0.0,0.0,5a714b645542994082a3e78b,163840,4096.0,0.5461538461538461,0.06033773347735405,0,1,1.4682965278625488,128,native_mean,0.0,640,none,5411840,0,1x1024 native-K scalars,4.0,1.5007387399673462,0,-1,37 0 8 16,0.7517822980880737,0.0,0.5,0.75,0.75,0,,524288,0,0
0.0652395514780836,0.0,8036352,1.223520003259182,62,0.0,1.5646000392735004,hotpotqa,0.0,0.0,0.0,5abce85755429959677d6b3e,253952,4096.0,0.5970386039132733,0.05311833322048187,0,1,1.5002704858779907,128,native_mean,0.0,992,none,8912896,0,1x1024 native-K scalars,4.0,1.5263068675994873,0,-1,24 40 32 8,0.7728085517883301,0.0,0.0,0.25,0.75,0,,524288,0,0
0.022735346358792183,0.0,23060480,1.44960000179708,176,0.0,5.459800129756331,qasper,0.0,0.0,0.0,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,720896,4096.0,0.7,0.05991778150200844,0,1,1.1745672225952148,128,native_mean,0.0,2816,none,23812096,0,1x1024 native-K scalars,4.0,1.2061408758163452,0,-1,120 40 128 136,0.8808188438415527,0.0,0.0,0.5,0.75,0,,524288,0,0
0.035904628330995794,1.0,14602240,1.1846200097352266,112,1.0,1.9946000538766384,qasper,0.25,0.14285714285714285,0.0,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,458752,4096.0,0.6261261261261262,0.060901496559381485,0,1,1.300649881362915,128,native_mean,1.0,1792,none,15153152,0,1x1024 native-K scalars,4.0,1.333145022392273,0,-1,0 72 88 104,0.8158164620399475,0.0,0.0,0.5,0.625,0,,524288,0,0
0.024859195960380658,0.0,21090304,1.325559988617897,161,0.0,2.9076000209897757,qasper,0.0,0.0,0.0,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,659456,4096.0,0.564717757589875,0.06341530382633209,0,1,1.1945191621780396,128,native_mean,0.0,2576,none,21783040,0,1x1024 native-K scalars,4.0,1.2303764820098877,0,-1,128 16 56 72,0.7401971817016602,0.0,0.5,0.5,0.625,0,,524288,0,0
0.0426808936312104,1.0,12283904,0.9755599778145552,94,1.0,2.0330999977886677,qasper,0.25,0.14285714285714285,0.0,1808.10245:da9c0637623885afaf023a319beee87898948fe9,385024,4096.0,0.601464195836193,0.07388873398303986,0,1,1.288993000984192,128,native_mean,0.25,1504,none,12718080,0,1x1024 native-K scalars,4.0,1.3262364864349365,0,-1,8 65 16 4,0.7865548729896545,0.0,0.0,0.25,0.375,0,,524288,0,0
0.03673938002296211,1.0,14270464,0.9110799990594387,109,1.0,2.0339000038802624,qasper,0.25,1.0,0.0,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,446464,4096.0,0.6500169894665307,0.06725458055734634,0,1,1.2679119110107422,128,native_mean,0.25,1744,none,14747648,0,1x1024 native-K scalars,4.0,1.3032994270324707,0,-1,16 88 8 0,0.8365581631660461,1.0,0.5,0.75,0.75,0,,524288,0,0
0.03150381491508737,0.0,16642048,1.3118600007146597,127,0.0,2.188800135627389,qasper,0.0,0.0,0.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,520192,4096.0,0.5965504311961005,0.06030638515949249,0,1,1.2587687969207764,128,native_mean,0.0,2032,none,17313792,0,1x1024 native-K scalars,4.0,1.2908579111099243,0,-1,80 88 72 96,0.7763170003890991,1.0,0.5,0.5,0.75,0,,524288,0,0
0.04560028500178126,0.0,11497472,1.1537800077348948,88,0.0,2.00640014372766,qasper,0.0,0.0,0.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,360448,4096.0,0.6144200626959248,0.06587353348731995,0,1,1.2505534887313843,128,native_mean,0.0,1408,none,11906048,0,1x1024 native-K scalars,4.0,1.2826179265975952,0,-1,72 16 24 40,0.7994610071182251,0.0,0.0,0.25,0.75,0,,524288,0,0
0.013797563867629621,1.0,37998592,1.808879990130663,290,1.0,8.780600037425756,qasper,0.5,0.02666666666666667,0.0,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,1187840,4096.0,0.6200930676530247,0.06943003833293915,0,1,1.2175616025924683,128,native_mean,1.0,4640,none,39883264,0,1x1024 native-K scalars,4.0,1.2556153535842896,0,-1,72 0 136 192,0.7949963808059692,0.0,0.5,0.5,0.625,0,,524288,0,0
0.036036036036036036,0.0,14548992,1.1752800084650517,111,0.0,2.296400023624301,qasper,0.0,0.0,0.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,454656,4096.0,0.5256347256347257,0.0730292797088623,0,1,1.2304155826568604,128,native_mean,0.0,1776,none,15017984,0,1x1024 native-K scalars,4.0,1.2684154510498047,0,-1,96 24 88 80,0.7100034952163696,0.0,0.5,0.5,0.625,0,,524288,0,0
0.027147401908801695,0.0,19312640,1.2703199870884418,148,0.0,2.500000176951289,qasper,0.0,0.0,0.0,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,606208,4096.0,0.616657473800331,0.07345132529735565,0,1,1.1966875791549683,128,native_mean,0.0,2368,none,20023808,0,1x1024 native-K scalars,4.0,1.2370448112487793,0,-1,64 136 129 120,0.7861603498458862,1.0,1.0,0.5,0.5,0,,524288,0,0
0.01942042178728569,0.0,26996736,1.1830999981611967,206,0.0,3.5382001660764217,qasper,0.0,0.0,0.0,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,843776,4096.0,0.6418659720577788,0.06050390005111694,0,1,1.238629937171936,128,native_mean,0.0,3296,none,27871232,0,1x1024 native-K scalars,4.0,1.2701895236968994,0,-1,112 96 192 120,0.8221142292022705,0.0,0.0,0.5,0.25,0,,524288,0,0
0.05606657906263688,1.0,9351168,1.2686800211668015,72,1.0,1.8280998338013887,qasper,0.25,0.25,0.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,294912,4096.0,0.6306729264475743,0.06119989603757858,0,1,1.2672498226165771,128,native_mean,1.0,1152,none,9741312,0,1x1024 native-K scalars,4.0,1.2988272905349731,0,-1,0 56 64 8,0.8083156943321228,1.0,1.0,0.75,0.875,0,,524288,0,0
0.05901337021668972,0.0,8884224,0.8407199755311012,68,0.0,1.4118999242782593,qasper,0.0,0.0,0.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,278528,4096.0,0.62071992976295,0.06618406623601913,0,1,1.2366602420806885,128,native_mean,0.0,1088,none,9200128,0,1x1024 native-K scalars,4.0,1.2708370685577393,0,-1,24 64 56 32,0.7937168478965759,1.0,0.5,0.75,0.875,0,,524288,0,0
0.024859195960380658,0.0,21090304,1.1334000155329704,161,0.0,2.8778999112546444,qasper,0.0,0.0,0.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,659456,4096.0,0.6029503105590062,0.06991451233625412,0,1,1.1702640056610107,128,native_mean,0.0,2576,none,21783040,0,1x1024 native-K scalars,4.0,1.2085450887680054,0,-1,104 8 112 48,0.7867638468742371,0.0,0.5,0.25,0.375,0,,524288,0,0
0.02124128775307003,0.0,24682496,1.1019800323992968,189,0.0,3.096400061622262,qasper,0.0,0.0,0.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,774144,4096.0,0.6047506473038388,0.06625041365623474,0,1,1.1630315780639648,128,native_mean,0.0,3024,none,25571328,0,1x1024 native-K scalars,4.0,1.1997160911560059,0,-1,104 88 32 120,0.7835617661476135,1.0,0.5,0.5,0.5,0,,524288,0,0
0.023555391976444608,0.0,22257664,1.0222600307315588,170,0.0,2.99880001693964,qasper,0.0,0.0,0.0,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,696320,4096.0,0.5771667246780369,0.06403735280036926,0,1,1.2142913341522217,128,native_mean,0.0,2720,none,23787008,0,1x1024 native-K scalars,4.0,1.2499463558197021,0,-1,128 24 80 32,0.7525295615196228,0.0,0.0,0.75,0.75,0,,524288,0,0
0.10517666392769104,1.0,4984832,0.8514400105923414,39,0.0,118.27199999243021,hotpotqa,0.25,0.25,0.0,5adc3aff5542996e685252eb,159744,4096.0,0.5087719298245614,0.05804171413183212,0,1,1.479867935180664,128,native_kmeans,1.0,624,none,568320,0,1x1024 native-K scalars,4.0,1.5199295282363892,0,-1,16 32 24 35,0.6645748615264893,1.0,0.5,0.75,0.5,0,,524288,0,0
0.1007081038552321,1.0,5206016,0.8818599861115217,40,1.0,66.55890005640686,hotpotqa,0.5,0.5,0.0,5ab56db7554299494045efc6,163840,4096.0,0.7,0.05383456498384476,0,1,1.4585700035095215,128,native_kmeans,1.0,640,none,572416,0,1x1024 native-K scalars,4.0,1.4828517436981201,0,-1,25 16 32 0,0.8930580615997314,0.0,0.0,0.5,0.875,0,,524288,0,0
0.08371484630477437,1.0,6262784,0.8311400189995766,48,0.0,77.97470013611019,hotpotqa,0.25,0.3333333333333333,0.0,5ab2b863554299295394685a,196608,4096.0,0.601063829787234,0.04245452955365181,0,1,1.5712014436721802,128,native_kmeans,0.5,768,none,605184,0,1x1024 native-K scalars,4.0,1.590055227279663,0,-1,24 32 40 25,0.792119026184082,0.0,0.5,0.75,0.5,0,,524288,0,0
0.1111111111111111,1.0,4718592,0.8579200133681297,36,0.0,57.21680005080998,hotpotqa,0.25,0.25,0.0,5a710a915542994082a3e504,147456,4096.0,0.7333333333333333,0.061253730207681656,0,1,1.453512191772461,128,native_kmeans,0.3333333333333333,576,none,556032,0,1x1024 native-K scalars,4.0,1.4803651571273804,0,-1,16 32 24 0,0.8921492695808411,0.0,0.5,1.0,0.75,0,,524288,0,0
0.10693400167084377,0.0,4902912,0.8817600086331367,38,0.0,60.909700114279985,hotpotqa,0.0,0.0,0.0,5adc93a4554299438c868e01,155648,4096.0,0.5106685633001422,0.060907721519470215,0,1,1.6423959732055664,128,native_kmeans,0.0,608,none,564224,0,1x1024 native-K scalars,4.0,1.6750118732452393,0,-1,24 25 16 1,0.7231644988059998,1.0,0.5,0.5,0.375,0,,524288,0,0
0.031753907219052344,1.0,16510976,0.9658199734985828,126,0.0,213.88790011405945,hotpotqa,0.25,0.25,0.0,5ab7f97a5542991d322237ef,516096,4096.0,0.5666751333502666,0.07867999374866486,0,1,1.5049222707748413,128,native_kmeans,0.5,2016,none,1566208,0,1x1024 native-K scalars,4.0,1.537116527557373,0,-1,104 0 80 32,0.7420322299003601,1.0,0.5,0.5,0.625,0,,524288,0,0
0.10372771474878444,1.0,5054464,1.255080010741949,39,0.0,65.5127998907119,hotpotqa,0.25,0.25,0.0,5a8888e35542997e5c09a5f6,159744,4096.0,0.7112010796221323,0.08316931128501892,0,1,1.5556172132492065,128,native_kmeans,0.5,624,none,568320,0,1x1024 native-K scalars,4.0,1.5819265842437744,0,-1,24 32 0 25,0.8834007382392883,1.0,0.5,0.75,0.75,0,,524288,0,0
0.07360552041403105,0.0,7122944,1.2533599976450205,55,0.0,91.01510001346469,hotpotqa,0.0,0.0,0.0,5a8c8502554299585d9e36d0,225280,4096.0,0.428956228956229,0.05362042039632797,0,1,1.4923070669174194,128,native_kmeans,0.0,880,none,684544,0,1x1024 native-K scalars,4.0,1.518789529800415,0,-1,8 33 0 32,0.5989899635314941,0.0,0.0,0.75,0.625,0,,524288,0,0
0.08666215301286391,0.0,6049792,1.0457400232553482,47,0.0,84.57849989645183,hotpotqa,0.0,0.0,0.0,5a84c4bb5542991dd0999dec,192512,4096.0,0.4671600370027752,0.07678139209747314,0,1,1.6394706964492798,128,native_kmeans,0.0,752,none,601088,0,1x1024 native-K scalars,4.0,1.6855167150497437,0,-1,16 12 23 13,0.6488205194473267,1.0,0.5,0.25,0.5,0,,524288,0,0
0.08137317228226319,1.0,6443008,0.8106200024485588,50,1.0,76.62980002351105,hotpotqa,0.25,0.14285714285714285,0.0,5abbd4035542993f40c73bcb,204800,4096.0,0.6359183673469387,0.04608054831624031,0,1,1.6172045469284058,128,native_kmeans,0.5,800,none,623104,0,1x1024 native-K scalars,4.0,1.6463673114776611,0,-1,40 19 7 0,0.8118606805801392,1.0,0.5,0.5,0.625,0,,524288,0,0
0.07301768397033656,0.0,7180288,0.8383000269532204,55,0.0,87.74279989302158,hotpotqa,0.0,0.0,0.0,5ae6143f5542996de7b71b2d,225280,4096.0,0.6444444444444445,0.04921826720237732,0,1,1.6152904033660889,128,native_kmeans,0.0,880,none,684544,0,1x1024 native-K scalars,4.0,1.6374826431274414,0,-1,48 0 2 33,0.8206350207328796,1.0,1.0,0.5,0.75,0,,524288,0,0
0.13928182807399347,0.0,3764224,1.0757200419902802,29,0.0,46.65110004134476,hotpotqa,0.0,0.0,0.0,5a7e513a5542994959419996,118784,4096.0,0.5517241379310345,0.052716001868247986,0,1,1.564121127128601,128,native_kmeans,0.0,464,none,527360,0,1x1024 native-K scalars,4.0,1.587125539779663,0,-1,24 10 8 16,0.7729064226150513,0.0,0.0,0.75,0.875,0,,524288,0,0
0.0658520027155465,0.0,6033408,1.017859997227788,47,0.0,70.57349989190698,hotpotqa,0.0,0.0,0.0,5a80d6be55429938b6142206,192512,4096.0,0.3987049028677151,0.06790605932474136,0,1,1.4900354146957397,97,native_kmeans,0.0,752,none,601088,0,1x1024 native-K scalars,4.0,1.5306565761566162,0,-1,32 25 46 16,0.5341118574142456,0.0,0.0,0.25,0.625,0,,397312,0,0
0.07862407862407862,0.0,6668288,0.8911400102078915,51,0.0,86.9607999920845,hotpotqa,0.0,0.0,0.0,5ab88c075542991b5579efbe,208896,4096.0,0.5309803921568628,0.04098758473992348,0,1,1.7436997890472412,128,native_kmeans,0.0,816,none,635392,0,1x1024 native-K scalars,4.0,1.7618560791015625,0,-1,24 40 8 0,0.6997284889221191,0.0,0.5,0.75,0.75,0,,524288,0,0
0.10150674068199841,0.0,5165056,0.9171400219202042,40,0.0,67.96059990301728,hotpotqa,0.0,0.0,0.0,5a714b645542994082a3e78b,163840,4096.0,0.5461538461538461,0.06033773347735405,0,1,1.4682965278625488,128,native_kmeans,0.0,640,none,572416,0,1x1024 native-K scalars,4.0,1.5007387399673462,0,-1,37 0 8 16,0.7517822980880737,0.0,0.5,0.75,0.75,0,,524288,0,0
0.0652395514780836,0.0,8036352,0.9249599650502205,62,0.0,109.54199987463653,hotpotqa,0.0,0.0,0.0,5abce85755429959677d6b3e,253952,4096.0,0.5970386039132733,0.05311833322048187,0,1,1.5002704858779907,128,native_kmeans,0.0,992,none,771584,0,1x1024 native-K scalars,4.0,1.5263068675994873,0,-1,24 40 32 8,0.7728085517883301,0.0,0.0,0.25,0.75,0,,524288,0,0
0.022735346358792183,0.0,23060480,1.1527199763804674,176,0.0,290.91809992678463,qasper,0.0,0.0,0.0,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,720896,4096.0,0.7,0.05991777777671814,0,1,1.1745672225952148,128,native_kmeans,0.0,2816,none,2187264,0,1x1024 native-K scalars,4.0,1.2061408758163452,0,-1,120 40 128 136,0.8808188438415527,0.0,0.0,0.5,0.75,0,,524288,0,0
0.035904628330995794,1.0,14602240,0.9574399795383215,112,1.0,208.6305001284927,qasper,0.25,0.14285714285714285,0.0,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,458752,4096.0,0.6261261261261262,0.060901496559381485,0,1,1.300649881362915,128,native_kmeans,1.0,1792,none,1392128,0,1x1024 native-K scalars,4.0,1.333145022392273,0,-1,0 72 88 104,0.8158164620399475,0.0,0.0,0.5,0.625,0,,524288,0,0
0.024859195960380658,0.0,21090304,1.2589799705892801,161,0.0,297.5874999538064,qasper,0.0,0.0,0.0,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,659456,4096.0,0.564717757589875,0.06341530382633209,0,1,1.1945191621780396,128,native_kmeans,0.0,2576,none,2649088,0,1x1024 native-K scalars,4.0,1.2303764820098877,0,-1,128 16 56 72,0.7401971817016602,0.0,0.5,0.5,0.625,0,,524288,0,0
0.0426808936312104,1.0,12283904,0.9445399977266788,94,1.0,175.0475000590086,qasper,0.25,0.14285714285714285,0.0,1808.10245:da9c0637623885afaf023a319beee87898948fe9,385024,4096.0,0.601464195836193,0.07388873398303986,0,1,1.288993000984192,128,native_kmeans,0.25,1504,none,1168896,0,1x1024 native-K scalars,4.0,1.3262364864349365,0,-1,8 65 16 4,0.7865548729896545,0.0,0.0,0.25,0.375,0,,524288,0,0
0.03673938002296211,1.0,14270464,1.214240025728941,109,1.0,190.0279000401497,qasper,0.25,1.0,0.0,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,446464,4096.0,0.6500169894665307,0.06725458055734634,0,1,1.2679119110107422,128,native_kmeans,0.25,1744,none,1355264,0,1x1024 native-K scalars,4.0,1.3032994270324707,0,-1,16 88 8 0,0.8365581631660461,1.0,0.5,0.75,0.75,0,,524288,0,0
0.03150381491508737,0.0,16642048,0.9059400297701359,127,0.0,231.0597999021411,qasper,0.0,0.0,0.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,520192,4096.0,0.5965504311961005,0.06030638515949249,0,1,1.2587687969207764,128,native_kmeans,0.0,2032,none,1578496,0,1x1024 native-K scalars,4.0,1.2908579111099243,0,-1,80 88 72 96,0.7763170003890991,1.0,0.5,0.5,0.75,0,,524288,0,0
0.04560028500178126,0.0,11497472,1.2713199947029352,88,0.0,168.20419998839498,qasper,0.0,0.0,0.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,360448,4096.0,0.6144200626959248,0.06587353348731995,0,1,1.2505534887313843,128,native_kmeans,0.0,1408,none,1094144,0,1x1024 native-K scalars,4.0,1.2826179265975952,0,-1,72 16 24 40,0.7994610071182251,0.0,0.0,0.25,0.75,0,,524288,0,0
0.013797563867629621,1.0,37998592,1.3153200037777424,290,1.0,515.5240998137742,qasper,0.5,0.02666666666666667,0.0,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,1187840,4096.0,0.6200930676530247,0.06943003833293915,0,1,1.2175616025924683,128,native_kmeans,1.0,4640,none,4251136,0,1x1024 native-K scalars,4.0,1.2556153535842896,0,-1,72 0 136 192,0.7949963808059692,0.0,0.5,0.5,0.625,0,,524288,0,0
0.036036036036036036,0.0,14548992,1.023879973217845,111,0.0,208.7840000167489,qasper,0.0,0.0,0.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,454656,4096.0,0.5256347256347257,0.0730292797088623,0,1,1.2304155826568604,128,native_kmeans,0.0,1776,none,1379840,0,1x1024 native-K scalars,4.0,1.2684154510498047,0,-1,96 24 88 80,0.7100034952163696,0.0,0.5,0.5,0.625,0,,524288,0,0
0.027147401908801695,0.0,19312640,1.0113999713212252,148,0.0,274.71969998441637,qasper,0.0,0.0,0.0,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,606208,4096.0,0.616657473800331,0.07345132529735565,0,1,1.1966875791549683,128,native_kmeans,0.0,2368,none,2200576,0,1x1024 native-K scalars,4.0,1.2370448112487793,0,-1,64 136 129 120,0.7861603498458862,1.0,1.0,0.5,0.5,0,,524288,0,0
0.01942042178728569,0.0,26996736,1.1755199637264013,206,0.0,360.6210998259485,qasper,0.0,0.0,0.0,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,843776,4096.0,0.6418659720577788,0.06050390005111694,0,1,1.238629937171936,128,native_kmeans,0.0,3296,none,2560000,0,1x1024 native-K scalars,4.0,1.2701895236968994,0,-1,112 96 192 120,0.8221142292022705,0.0,0.0,0.5,0.25,0,,524288,0,0
0.05606657906263688,1.0,9351168,0.9567600209265947,72,1.0,130.3431000560522,qasper,0.25,0.25,0.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,294912,4096.0,0.6306729264475743,0.06119989603757858,0,1,1.2672498226165771,128,native_kmeans,1.0,1152,none,895488,0,1x1024 native-K scalars,4.0,1.2988272905349731,0,-1,0 56 64 8,0.8083156943321228,1.0,1.0,0.75,0.875,0,,524288,0,0
0.05901337021668972,0.0,8884224,0.8746599778532982,68,0.0,116.95019993931055,qasper,0.0,0.0,0.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,278528,4096.0,0.62071992976295,0.06618406623601913,0,1,1.2366602420806885,128,native_kmeans,0.0,1088,none,846336,0,1x1024 native-K scalars,4.0,1.2708370685577393,0,-1,24 64 56 32,0.7937168478965759,1.0,0.5,0.75,0.875,0,,524288,0,0
0.024859195960380658,0.0,21090304,1.1192599777132273,161,0.0,268.4789998456836,qasper,0.0,0.0,0.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,659456,4096.0,0.6029503105590062,0.06991451233625412,0,1,1.1702640056610107,128,native_kmeans,0.0,2576,none,2649088,0,1x1024 native-K scalars,4.0,1.2085450887680054,0,-1,104 8 112 48,0.7867638468742371,0.0,0.5,0.25,0.375,0,,524288,0,0
