active_kv_fraction,annotated_hops,answer_contained,answer_tokens,attention_entropy,budget_allocation,conceptual_selected_parents,condition,cpu_reference_cache_bytes,cross_shard_interval_count,dataset,deduplicated_materialization_tokens,encoding_granularity_tokens,evidence_attention_mass,evidence_coverage,evidence_density,evidence_kv_tokens,evidence_source_tokens,exact_match,example_id,generated_answer,generated_tokens,gold_mean_token_logprob,gold_sequence_logprob,gpu_reference_cache_bytes,h2d_kv_bytes,interval_resolution_seconds,kv_budget,kv_reduction_vs_whole,logical_gather_seconds,logical_h2d_seconds,logical_source_tokens,materialization_band,materialization_policy,materialized_unique_tokens,memory_attention_mass,native_kv_bytes,native_kv_token_states,non_evidence_attention_mass,non_evidence_kv_tokens,normalized_answer_accuracy,oracle_labels_used,peak_gpu_allocated_bytes,peak_gpu_reserved_bytes,phase,question_type,radius_left,radius_right,raw_answer,reference_answer,requested_materialization_tokens,selection_policy,teacher_forced_seconds,token_f1,tokens_per_second,total_generation_seconds,tpot_seconds,ttft_seconds,whole_parent_tokens,gold_mean_logprob_delta_vs_none,gold_mean_logprob_delta_vs_whole,geometry_source
0.0,2,0.0,15,,,0,M_none,321355776,0.0,musique,0,256,,0.0,0.0,0,321,0.0,2hop__104095_40501,1,2,-1.9235771894454956,-28.853656768798828,0,0.0,0.0,,1.0,0.0,0.0,2802,none,none,0.0,,0.0,0.0,,0,0.0,False,1211947520,1245708288,heldout,2hop,,,1,"75,000 to 100,000",0,none,0.15723050001543015,0.0,8.835124215934547,0.2263691999251023,0.08828180003911257,0.13761049997992814,384,0.0,0.9551073312759399,
0.004282655246252677,2,0.0,15,2.1410507006304607,,12,M0_native_gist,321355776,0.0,musique,12,256,0.0,0.0,0.0,0,321,0.0,2hop__104095_40501,мещ�,8,-9.260292053222656,-138.9043731689453,0,1376256.0,0.0,,0.96875,0.0,0.05961530015338212,2802,all_28,native_gist_only,12,0.11675188820559665,1376256.0,336,0.11675188820559665,12,0.0,True,1212635648,1245708288,heldout,2hop,,,мещ�\n\nмещ�\n\nмещ�,"75,000 to 100,000",12,annotated_evidence_oracle,0.32749650010373443,0.0,3.6822993159661874,2.17255560006015,0.2642318714310282,0.3224345000926405,384,-7.336714863777161,-6.381607532501221,
0.13704496788008566,2,0.0,15,3.1416040318352834,,12,M1_whole_parent,321355776,0.0,musique,384,256,0.46772417638983044,1.0,0.8359375,321,321,0.0,2hop__104095_40501,,8,-2.8786845207214355,-43.180267333984375,0,0.0,0.0,,0.0,0.0,0.0,2802,all_28,selected_chunks,384,0.7703584241015571,0.0,10752,0.30263424877609524,63,0.0,True,1220563456,1245708288,heldout,2hop,,,</think>\n\n</think>\n\n</think>\n\n</think>,"75,000 to 100,000",384,annotated_evidence_oracle,0.29033270000945777,0.0,5.248366134274088,1.5242839000420645,0.18066085713715957,0.2591179000446573,384,-0.9551073312759399,0.0,
0.1145610278372591,2,0.0,15,2.9040845973151073,,12,M2_evidence_only,321355776,56.0,musique,321,256,0.7200766248362405,1.0,1.0,321,321,0.0,2hop__104095_40501,,8,-2.76373553276062,-41.456031799316406,0,36814848.0,0.004806499811820686,,0.1640625,0.006452800706028938,0.07278739986941218,2802,all_28,logical_intervals,321,0.7200766248362405,36814848.0,8988,0.0,0,0.0,True,1219236864,1245708288,heldout,2hop,0,0,</think>\n\n</think>\n\n</think>\n\n</think>,"75,000 to 100,000",321,annotated_evidence_oracle,0.3498708000406623,0.0,3.9858452670972295,2.0071024999488145,0.23927159999896372,0.3316658999538049,384,-0.8401583433151245,0.11494898796081543,
0.11741613133476088,2,0.0,15,2.903407641819545,,12,M3_radius_2,321355776,56.0,musique,329,256,0.7000574001244136,1.0,0.9756838905775076,321,321,0.0,2hop__104095_40501,,8,-2.8669817447662354,-43.004722595214844,0,37732352.0,0.005310300155542791,,0.14322916666666663,0.006813699845224619,0.0708464999916032,2802,all_28,logical_intervals,329,0.7266524104135377,37732352.0,9212,0.02659500456814255,8,0.0,True,1219376640,1245708288,heldout,2hop,2,2,</think>\n\n</think>\n\n</think>\n\n</think>,"75,000 to 100,000",329,annotated_evidence_oracle,0.351182600017637,0.0,3.8666276396654884,2.068986399914138,0.24007595712984248,0.38791950000450015,384,-0.9434045553207397,0.011702775955200195,
0.0,2,0.0,2,,,0,M_none,262520832,0.0,musique,0,256,,0.0,0.0,0,321,0.0,2hop__104095_40502,The population of Clara Peeters's country,8,-3.7244017124176025,-7.448803424835205,0,0.0,0.0,,1.0,0.0,0.0,2289,none,none,0.0,,0.0,0.0,,0,0.0,False,1211714048,1243611136,heldout,2hop,,,The population of Clara Peeters's country,2 million,0,none,0.15153599996119738,0.0,11.368332259575809,0.7037092000246048,0.0805496142877798,0.1393273000139743,384,0.0,5.56595778465271,
0.005242463958060288,2,0.0,2,1.8347674565655845,,12,M0_native_gist,262520832,0.0,musique,12,256,0.0,0.0,0.0,0,321,0.0,2hop__104095_40502,,1,-19.882558822631836,-39.76511764526367,0,1376256.0,0.0,,0.96875,0.0,0.059899399522691965,2289,all_28,native_gist_only,12,0.1376823266702039,1376256.0,336,0.1376823266702039,12,0.0,True,1211154944,1243611136,heldout,2hop,,,,2 million,12,annotated_evidence_oracle,0.34186450007837266,0.0,3.108431090758574,0.3217057000147179,0.0,0.32085550006013364,384,-16.158157110214233,-10.592199325561523,
0.16775884665792923,2,0.0,2,2.6885991394519806,,12,M1_whole_parent,262520832,0.0,musique,384,256,0.5798631267888206,1.0,0.8359375,321,321,0.0,2hop__104095_40502,The year of the year 20,8,-9.290359497070312,-18.580718994140625,0,0.0,0.0,,0.0,0.0,0.0,2289,all_28,selected_chunks,384,0.719458743929863,0.0,10752,0.13959562871605158,63,0.0,True,1219641856,1243611136,heldout,2hop,,,The year of the year 20,2 million,384,annotated_evidence_oracle,0.2733116000890732,0.0,5.214110948315975,1.5342980000423267,0.18222371427275771,0.25812660006340593,384,-5.56595778465271,0.0,
0.1402359108781127,2,0.0,2,2.49564956341471,,12,M2_evidence_only,262520832,56.0,musique,321,256,0.6956355060849871,1.0,1.0,321,321,0.0,2hop__104095_40502,The Netherlands,8,-9.985649108886719,-19.971298217773438,0,36814848.0,0.0047457999316975474,,0.1640625,0.007802700041793287,0.07341530045960099,2289,all_28,logical_intervals,321,0.6956355060849871,36814848.0,8988,0.0,0,0.0,True,1218315264,1243611136,heldout,2hop,0,0,The Netherlands\n\nThe Netherlands\n\nThe Netherlands,2 million,321,annotated_evidence_oracle,0.3558945000404492,0.0,4.024188390438633,1.987978499964811,0.23825850000139326,0.3196184999542311,384,-6.261247396469116,-0.6952896118164062,
0.1437308868501529,2,0.0,2,2.506653611149107,,12,M3_radius_2,262520832,56.0,musique,329,256,0.6608473786285946,1.0,0.9756838905775076,321,321,0.0,2hop__104095_40502,The question: before this is the year,8,-9.450260162353516,-18.90052032470703,0,37732352.0,0.004919999744743109,,0.14322916666666663,0.0069424002431333065,0.07308420026674867,2289,all_28,logical_intervals,329,0.6930708054985318,37732352.0,9212,0.032223428399967294,8,0.0,True,1218455040,1243611136,heldout,2hop,2,2,The question: before this is the year,2 million,329,annotated_evidence_oracle,0.34047880000434816,0.0,3.8183276003847224,2.095158099895343,0.2514059428524758,0.3347190999193117,384,-5.725858449935913,-0.15990066528320312,
0.0,2,0.0,5,,,0,M_none,248070144,0.0,musique,0,256,,0.0,0.0,0,314,0.0,2hop__10620_49084,The legendary figure featured in Historia Reg,8,-7.942627906799316,-39.713138580322266,0,0.0,0.0,,1.0,0.0,0.0,2163,none,none,0.0,,0.0,0.0,,0,0.0,False,1211942400,1237319680,heldout,2hop,,,The legendary figure featured in Historia Reg,Liam Thomas Garrigan,0,none,0.15418790001422167,0.0,11.371357256835916,0.7035219999961555,0.08018662857024797,0.14169700001366436,352,0.0,1.2969141006469727,
0.005085529357374018,2,0.0,5,1.789954538856234,,11,M0_native_gist,248070144,0.0,musique,11,256,0.0,0.0,0.0,0,314,0.0,2hop__10620_49084,лив�الأ롤أ롤أ,8,-16.872501373291016,-84.36250305175781,0,1261568.0,0.0,,0.96875,0.0,0.05168580019380897,2163,all_28,native_gist_only,11,0.13304257806677405,1261568.0,308,0.13304257806677405,11,0.0,True,1211942400,1237319680,heldout,2hop,,,лив�الأ롤أ롤أ,Liam Thomas Garrigan,11,annotated_evidence_oracle,0.3269423999590799,0.0,3.7111104618058453,2.155688999919221,0.25765237143994973,0.3516301999334246,352,-8.9298734664917,-7.632959365844727,
0.16273693943596856,2,0.0,5,2.7216930389404297,,11,M1_whole_parent,248070144,0.0,musique,352,256,0.7099217421242169,1.0,0.8920454545454546,314,314,0.0,2hop__10620_49084,The story of the,8,-9.239542007446289,-46.19770812988281,0,0.0,0.0,,0.0,0.0,0.0,2163,all_28,selected_chunks,352,0.7732280609863145,0.0,9856,0.06330632478264826,38,0.0,True,1219608576,1237319680,heldout,2hop,,,The story of the\nThe story of,Liam Thomas Garrigan,352,annotated_evidence_oracle,0.2851494000060484,0.0,5.305802232949759,1.5077833000104874,0.17784901428967714,0.262106699985452,352,-1.2969141006469727,0.0,
0.14516874711049468,2,0.0,5,2.643878072500229,,11,M2_evidence_only,248070144,56.0,musique,314,256,0.7699857716049466,1.0,1.0,314,314,0.0,2hop__10620_49084,"The story of the king, and the",8,-10.654268264770508,-53.271339416503906,0,36012032.0,0.003995600389316678,,0.10795454545454541,0.006524999742396176,0.06697720033116639,2163,all_28,logical_intervals,314,0.7699857716049466,36012032.0,8792,0.0,0,0.0,True,1218728960,1237319680,heldout,2hop,0,0,"The story of the king, and the",Liam Thomas Garrigan,314,annotated_evidence_oracle,0.33847449999302626,0.0,3.679690994220791,2.1740956000285223,0.26482904286655995,0.31974119995720685,352,-2.7116403579711914,-1.4147262573242188,
0.1488673139158576,2,0.0,5,2.6610597797802518,,11,M3_radius_2,248070144,56.0,musique,322,256,0.7479146410311971,1.0,0.9751552795031055,314,314,0.0,2hop__10620_49084,"The story of the king, and the",8,-10.210551261901855,-51.052757263183594,0,36929536.0,0.004333699820563197,,0.08522727272727271,0.007433500024490058,0.07135119999293238,2163,all_28,logical_intervals,322,0.7711685140218053,36929536.0,9016,0.023253867984749377,8,0.0,True,1218872832,1237319680,heldout,2hop,2,2,"The story of the king, and the",Liam Thomas Garrigan,322,annotated_evidence_oracle,0.34293779998552054,0.0,4.042989103125658,1.9787340000038967,0.236862428569501,0.3201699999626726,352,-2.267923355102539,-0.9710092544555664,
0.0,2,0.0,3,,,0,M_none,402554880,0.0,musique,0,256,,0.0,0.0,0,229,0.0,2hop__107238_64918,George Washington,3,-3.9156625270843506,-11.746987342834473,0,0.0,0.0,,1.0,0.0,0.0,3510,none,none,0.0,,0.0,0.0,,0,0.0,False,1213329408,1241513984,heldout,2hop,,,George Washington,President McKinley,0,none,0.15090839995536953,0.0,9.998356934253714,0.3000493000727147,0.0805015999940224,0.13852280005812645,256,0.0,5.936208009719849,
0.002279202279202279,2,0.0,3,1.7751093889985765,,8,M0_native_gist,402554880,0.0,musique,8,256,0.0,0.0,0.0,0,229,0.0,2hop__107238_64918,LOTS,8,-15.991815567016602,-47.97544479370117,0,917504.0,0.0,,0.96875,0.0,0.04443410015664995,3510,all_28,native_gist_only,8,0.14047669621816436,917504.0,224,0.14047669621816436,8,0.0,True,1213902848,1241513984,heldout,2hop,,,LOTS\n\nLOS\n\nLOTS\n\nLOTS,President McKinley,8,annotated_evidence_oracle,0.3051314000040293,0.0,4.329375418428627,1.8478415999561548,0.22327895715300525,0.28405799996107817,256,-12.076153039932251,-6.139945030212402,
0.07293447293447293,2,0.0,3,2.301809928246907,,8,M1_whole_parent,402554880,0.0,musique,256,256,0.6568915716239384,1.0,0.89453125,229,229,0.0,2hop__107238_64918,This is the country of the country of,8,-9.8518705368042,-29.55561065673828,0,0.0,0.0,,0.0,0.0,0.0,3510,all_28,selected_chunks,256,0.7348559850028583,0.0,7168,0.07796442681657416,27,0.0,True,1219465216,1241513984,heldout,2hop,,,This is the country of the country of,President McKinley,256,annotated_evidence_oracle,0.2996832000790164,0.0,5.554892826089971,1.440171799971722,0.16660350000685348,0.2735177999129519,256,-5.936208009719849,0.0,
0.06524216524216524,2,0.0,3,2.2417954078742435,,8,M2_evidence_only,402554880,56.0,musique,229,256,0.7182694343583924,1.0,1.0,229,229,0.0,2hop__107238_64918,The country one. The country one.,8,-9.98107624053955,-29.943227767944336,0,26263552.0,0.004682999453507364,,0.10546875,0.004955500015057623,0.05258089990820736,3510,all_28,logical_intervals,229,0.7182694343583924,26263552.0,6412,0.0,0,0.0,True,1219104256,1241513984,heldout,2hop,0,0,The country one. The country one.,President McKinley,229,annotated_evidence_oracle,0.3222735000308603,0.0,4.301260269084609,1.8599200000753626,0.2222636571386829,0.30356590007431805,256,-6.0654137134552,-0.12920570373535156,
0.06752136752136752,2,0.0,3,2.2280134558677673,,8,M3_radius_2,402554880,56.0,musique,237,256,0.6915323532053402,1.0,0.9662447257383966,229,229,0.0,2hop__107238_64918,The United States of Spain. The United,8,-9.589391708374023,-28.768173217773438,0,27181056.0,0.004818700021132827,,0.07421875,0.005010000080801547,0.06111099978443235,3510,all_28,logical_intervals,237,0.726791283914021,27181056.0,6636,0.035258936030524116,8,0.0,True,1219211264,1241513984,heldout,2hop,2,2,The United States of Spain. The United,President McKinley,237,annotated_evidence_oracle,0.3252042999956757,0.0,4.253409639437937,1.8808440000284463,0.2249637428571337,0.30548790004104376,256,-5.673729181289673,0.2624788284301758,
0.0,3,0.0,2,,,0,M_none,222380032,0.0,musique,0,256,,0.0,0.0,0,232,0.0,3hop1__102087_214799_259594,ABUAMG,5,-4.677773475646973,-9.355546951293945,0,0.0,0.0,,1.0,0.0,0.0,1939,none,none,0.0,,0.0,0.0,,0,0.0,False,1211654144,1231028224,heldout,3hop,,,ABUAMG,GDR,0,none,0.15408110001590103,0.0,10.70920190255719,0.4668882000260055,0.08128917499561794,0.1412397000240162,320,0.0,3.369877815246582,
0.005157297576070139,3,0.0,2,1.6106646316392081,,10,M0_native_gist,222380032,0.0,musique,10,256,0.0,0.0,0.0,0,232,0.0,3hop1__102087_214799_259594,ُ,8,-20.592164993286133,-41.184329986572266,0,1146880.0,0.0,,0.96875,0.0,0.04536489967722446,1939,all_28,native_gist_only,10,0.056800328261618106,1146880.0,280,0.056800328261618106,10,0.0,True,1211998208,1231028224,heldout,3hop,,,ُ\n\nُ\n\nُ\n\nُ,GDR,10,annotated_evidence_oracle,0.3135179999517277,0.0,4.069373871923386,1.9659043999854475,0.2378640857225816,0.30017709999810904,320,-15.91439151763916,-12.544513702392578,
0.16503352243424446,3,0.0,2,2.8962954580783844,,10,M1_whole_parent,222380032,0.0,musique,320,256,0.3639662574444498,1.0,0.725,232,232,0.0,3hop1__102087_214799_259594,,8,-8.047651290893555,-16.09530258178711,0,0.0,0.0,,0.0,0.0,0.0,1939,all_28,selected_chunks,320,0.7810572023902621,0.0,8960,0.4170909492032869,88,0.0,True,1219387392,1235222528,heldout,3hop,,,</think>\n\n</think>\n\n</think>\n\n</think>,GDR,320,annotated_evidence_oracle,0.28143510001245886,0.0,5.086233593991591,1.5728730999398977,0.18854168571332203,0.2525411000242457,320,-3.369877815246582,0.0,
0.11964930376482723,3,0.0,2,2.3268061450549533,,10,M2_evidence_only,222380032,84.0,musique,232,256,0.6525954636079925,1.0,1.0,232,232,0.0,3hop1__102087_214799_259594,,8,-10.291631698608398,-20.583263397216797,0,26607616.0,0.003957799635827541,,0.275,0.00564700027462095,0.06052289961371571,1939,all_28,logical_intervals,232,0.6525954636079925,26607616.0,6496,0.0,0,0.0,True,1217740800,1233125376,heldout,3hop,0,0,</think>\n\n</think>\n\n</think>\n\n</think>,GDR,232,annotated_evidence_oracle,0.3235345999710262,0.0,4.29449729950539,1.862849000026472,0.22128705713631852,0.31332600000314415,320,-5.613858222961426,-2.2439804077148438,
0.1258380608561114,3,0.0,2,2.5014272885663167,,10,M3_radius_2,222380032,84.0,musique,244,256,0.6189355392541204,1.0,0.9508196721311475,232,232,0.0,3hop1__102087_214799_259594,,8,-9.03028678894043,-18.06057357788086,0,27983872.0,0.003548600128851831,,0.23750000000000004,0.005309499683789909,0.06450209999457002,1939,all_28,logical_intervals,244,0.6743311105029923,27983872.0,6832,0.055395569718842,12,0.0,True,1217913856,1233125376,heldout,3hop,2,2,</think>\n\n</think>\n\n</think>\n\n</think>,GDR,244,annotated_evidence_oracle,0.3243585000745952,0.0,4.329386664365626,1.8478368000360206,0.21947174284806742,0.31091780005954206,320,-4.352513313293457,-0.982635498046875,
0.0,3,0.0,2,,,0,M_none,225247232,0.0,musique,0,256,,0.0,0.0,0,281,0.0,3hop1__103197_214799_259594,Germany,2,-6.1515913009643555,-12.303182601928711,0,0.0,0.0,,1.0,0.0,0.0,1964,none,none,0.0,,0.0,0.0,,0,0.0,False,1211138048,1231028224,heldout,3hop,,,Germany,GDR,0,none,0.15397609991487116,0.0,8.947228797938626,0.2235328999813646,0.08240429998841137,0.14058200002182275,364,0.0,13.734944343566895,
0.006109979633401222,3,0.0,2,1.8046557988439287,,12,M0_native_gist,225247232,0.0,musique,12,256,0.0,0.0,0.0,0,281,0.0,3hop1__103197_214799_259594,ُُُُُُُُ,8,-17.679908752441406,-35.35981750488281,0,1376256.0,0.0,,0.967032967032967,0.0,0.06149120011832565,1964,all_28,native_gist_only,12,0.12755927297153644,1376256.0,336,0.12755927297153644,12,0.0,True,1211826176,1231028224,heldout,3hop,,,ُُُُُُُُ,GDR,12,annotated_evidence_oracle,0.35203199996612966,0.0,3.7501869233566194,2.133227000012994,0.2547536285627367,0.34937149996403605,364,-11.52831745147705,2.2066268920898438,
0.18533604887983707,3,0.0,2,2.942193167550223,,12,M1_whole_parent,225247232,0.0,musique,364,256,0.20999568601005844,1.0,0.771978021978022,281,281,0.0,3hop1__103197_214799_259594,.*;,8,-19.88653564453125,-39.7730712890625,0,0.0,0.0,,0.0,0.0,0.0,1964,all_28,selected_chunks,364,0.35115656655813965,0.0,10192,0.14116087476057665,83,0.0,True,1219785216,1235222528,heldout,3hop,,,.*;\n\n.\n\n.\n\n.\n\n.\n\n.\n\n.\n\n.,GDR,364,annotated_evidence_oracle,0.28459319996181875,0.0,5.283429230995003,1.5141680999659002,0.17909859998949937,0.25997120002284646,364,-13.734944343566895,0.0,
0.1430753564154786,3,0.0,2,2.7286987049239024,,12,M2_evidence_only,225247232,84.0,musique,281,256,0.3025412492321006,1.0,1.0,281,281,0.0,3hop1__103197_214799_259594,.*;,8,-18.731101989746094,-37.46220397949219,0,32227328.0,0.0047063002130016685,,0.228021978021978,0.007046899409033358,0.07047070073895156,1964,all_28,logical_intervals,281,0.3025412492321006,32227328.0,7868,0.0,0,0.0,True,1218166272,1233125376,heldout,3hop,0,0,.*;\n\n.\n\n.\n\n.\n\n.\n\n.\n\n.\n\n.,GDR,281,annotated_evidence_oracle,0.35419220000039786,0.0,3.782659183807822,2.1149143000366166,0.24607018572610936,0.3919406000059098,364,-12.579510688781738,1.1554336547851562,
0.14816700610997963,3,0.0,2,2.765468273844038,,12,M3_radius_2,225247232,84.0,musique,291,256,0.2782905780311142,1.0,0.9656357388316151,281,281,0.0,3hop1__103197_214799_259594,.*;,8,-19.697998046875,-39.39599609375,0,33374208.0,0.00471720052883029,,0.2005494505494505,0.006460399832576513,0.07225449965335429,1964,all_28,logical_intervals,291,0.31310565057875855,33374208.0,8148,0.034815075740750344,10,0.0,True,1218348032,1233125376,heldout,3hop,2,2,.*;\n\n.\n\n.\n\n.\n\n.\n\n.\n\n.\n\n.,GDR,291,annotated_evidence_oracle,0.34495129995048046,0.0,3.9928340607633306,2.003589399973862,0.23872292858348892,0.33205359999556094,364,-13.546406745910645,0.18853759765625,
0.0,3,0.0,2,,,0,M_none,234078208,0.0,musique,0,256,,0.0,0.0,0,255,0.0,3hop1__103254_214799_259594,Ireland,3,-8.137975692749023,-16.275951385498047,0,0.0,0.0,,1.0,0.0,0.0,2041,none,none,0.0,,0.0,0.0,,0,0.0,False,1211597312,1256194048,heldout,3hop,,,Ireland,GDR,0,none,0.15418330009561032,0.0,9.862344683105775,0.3041872999165207,0.0806824000319466,0.14228329993784428,352,0.0,-2.025503158569336,
