dataset,split,budget_chunks,condition,identities,evidence_recall,evidence_precision,any_evidence,chain_completion,exact_identity,mrr,teacher_top4_overlap,spearman,kl,index_bytes_per_chunk,routing_setup_plus_score_ms,materialized_native_kv_tokens,active_memory_fraction,transfer_bytes
2wikimultihopqa,validation,6,exact,20,0.3904166666666667,0.325,1.0,0.35,0.0,0.7058333333333333,0.1125,0.11399769794079476,0.18878392428159713,0.0,15.15606000320986,189.5,0.17723292298366586,776192.0
2wikimultihopqa,validation,6,inherited_hybrid,20,0.23374999999999999,0.19166666666666665,0.75,0.2,0.0,0.3675,0.5,0.7398358419537544,0.11086590681225061,0.0,15.15606000320986,186.1,0.17467452170556214,762265.6
2wikimultihopqa,validation,6,lexical_lowrank_mixed,20,0.6016666666666667,0.5083333333333333,1.0,0.75,0.0,0.8166666666666667,0.2625,0.33956706840544937,0.15127237923443318,2048.0,0.0,192.0,0.1791149943859079,786432.0
2wikimultihopqa,validation,6,lexical_lowrank_retrained,20,0.9283333333333333,0.7833333333333333,1.0,1.0,0.1,1.0,0.2,0.37544029820710423,0.14217361472547055,2048.0,0.0,191.9,0.17897875460389157,786022.4
2wikimultihopqa,validation,6,lexical_lowrank_zero_shot,20,0.38625,0.325,0.95,0.5,0.0,0.6916666666666667,0.2875,0.4100968599319458,0.139219219237566,2048.0,0.0,191.35,0.1779182377296295,783769.6
musique,test,4,approximate,100,0.12530735246491742,0.3675,0.83,0.22,0.0,0.7233333333333333,0.055,0.0626404913701117,0.14852746434509753,0.0,35.604198748478666,127.03,0.051640865423334265,520314.88
musique,test,4,bm25,100,0.1217881569029974,0.3625,0.86,0.2,0.0,0.7158333333333333,0.0625,0.06544101212581153,0.1644440123438835,0.0,35.604198748478666,127.84,0.05198631185240912,523632.64
musique,test,4,exact,100,0.1296522210466281,0.3775,0.84,0.24,0.0,0.7266666666666667,0.0675,-0.0006380453472957015,0.15653392173349856,0.0,35.604198748478666,127.49,0.051812936832976726,522199.04
musique,test,4,inherited_hybrid,100,0.08663398857577415,0.25,0.73,0.18,0.0,0.45583333333333337,0.44,0.7189833629131317,0.10297996636480093,0.0,35.604198748478666,125.34,0.05106352650343687,513392.64
musique,test,4,lexical_lowrank_mixed,100,0.10194606669373461,0.305,0.76,0.19,0.0,0.5625,0.105,0.4937998202443123,0.12646780267357827,2048.0,0.0,128.0,0.05206149982233394,524288.0
musique,test,4,lexical_lowrank_retrained,100,0.09365148990642327,0.28,0.75,0.14,0.0,0.51,0.2875,0.5621781472861767,0.11238145668059588,2048.0,0.0,128.0,0.05206149982233394,524288.0
musique,test,4,lexical_lowrank_zero_shot,100,0.12056782182647373,0.3525,0.89,0.2,0.0,0.725,0.0775,0.2125393326068297,0.14473363049328328,2048.0,0.0,127.84,0.05198631185240912,523632.64
musique,test,8,approximate,100,0.18484069358910188,0.275,0.9,0.34,0.0,0.7345357142857142,0.055,0.0626404913701117,0.14852746434509753,0.0,35.604198748478666,254.18,0.10329098901235141,1041121.28
musique,test,8,bm25,100,0.18281631228323583,0.27375,0.97,0.36,0.0,0.7335952380952381,0.0625,0.06544101212581153,0.1644440123438835,0.0,35.604198748478666,255.38,0.10384965296301875,1046036.48
musique,test,8,exact,100,0.1950554991373473,0.2875,0.91,0.37,0.0,0.7386785714285715,0.0675,-0.0006380453472957015,0.15653392173349856,0.0,35.604198748478666,255.49,0.10387443665531065,1046487.04
musique,test,8,inherited_hybrid,100,0.16602212639292324,0.23375,0.91,0.39,0.0,0.48695238095238097,0.44,0.7189833629131317,0.10297996636480093,0.0,35.604198748478666,252.04,0.10254708767599097,1032355.84
musique,test,8,lexical_lowrank_mixed,100,0.1583631255382568,0.2425,0.89,0.36,0.0,0.584047619047619,0.105,0.4937998202443123,0.12646780267357827,2048.0,0.0,256.0,0.10412299964466788,1048576.0
musique,test,8,lexical_lowrank_retrained,100,0.1728012041267089,0.255,0.92,0.31,0.0,0.5373571428571429,0.2875,0.5621781472861767,0.11238145668059588,2048.0,0.0,256.0,0.10412299964466788,1048576.0
musique,test,8,lexical_lowrank_zero_shot,100,0.18900799445727096,0.28125,0.97,0.45,0.0,0.7371785714285715,0.0775,0.2125393326068297,0.14473363049328328,2048.0,0.0,255.71,0.10400157708895472,1047388.16
musique,validation,4,approximate,20,0.12697986653869006,0.3375,0.8,0.1,0.0,0.5958333333333333,0.025,0.06273663835600019,0.12719561606645585,0.0,46.763623753213324,128.0,0.04885052911301602,524288.0
musique,validation,4,bm25,20,0.1531604424986778,0.475,0.85,0.2,0.0,0.7166666666666667,0.05,0.057138993265107275,0.14606642201542855,0.0,46.763623753213324,128.0,0.04885052911301602,524288.0
musique,validation,4,exact,20,0.13964049022872552,0.3875,0.85,0.1,0.0,0.6791666666666667,0.05,0.028874167567119004,0.13461825922131537,0.0,46.763623753213324,128.0,0.04885052911301602,524288.0
musique,validation,4,inherited_hybrid,20,0.09095389904213433,0.275,0.75,0.15,0.0,0.425,0.4625,0.6985593050718307,0.08839084040373564,0.0,46.763623753213324,125.25,0.04776767667844645,513024.0
musique,validation,4,lexical_lowrank_mixed,20,0.20082619994384698,0.5875,1.0,0.4,0.0,0.95,0.0875,0.4558067537844181,0.10824618078768253,2048.0,0.0,128.0,0.04885052911301602,524288.0
musique,validation,4,lexical_lowrank_retrained,20,0.3359646154499096,0.9625,1.0,0.55,0.0,1.0,0.125,0.5032297611236572,0.1026108518242836,2048.0,0.0,128.0,0.04885052911301602,524288.0
musique,validation,4,lexical_lowrank_zero_shot,20,0.16818980855745563,0.5,0.9,0.25,0.0,0.7166666666666667,0.0625,0.18732680855318903,0.1258142191916704,2048.0,0.0,128.0,0.04885052911301602,524288.0
musique,validation,8,approximate,20,0.1909353065235418,0.26875,0.95,0.25,0.0,0.6258333333333334,0.025,0.06273663835600019,0.12719561606645585,0.0,46.763623753213324,255.75,0.0976110978086157,1047552.0
musique,validation,8,bm25,20,0.22258258897964778,0.325,0.95,0.4,0.0,0.7333333333333333,0.05,0.057138993265107275,0.14606642201542855,0.0,46.763623753213324,256.0,0.09770105822603203,1048576.0
musique,validation,8,exact,20,0.21378814812638341,0.29375,0.95,0.25,0.0,0.6954166666666667,0.05,0.028874167567119004,0.13461825922131537,0.0,46.763623753213324,256.0,0.09770105822603203,1048576.0
musique,validation,8,inherited_hybrid,20,0.1450775939746528,0.20625,0.85,0.25,0.0,0.445,0.4625,0.6985593050718307,0.08839084040373564,0.0,46.763623753213324,253.25,0.09661820579146246,1037312.0
musique,validation,8,lexical_lowrank_mixed,20,0.3528016672869614,0.51875,1.0,0.65,0.0,0.95,0.0875,0.4558067537844181,0.10824618078768253,2048.0,0.0,256.0,0.09770105822603203,1048576.0
musique,validation,8,lexical_lowrank_retrained,20,0.6272446099651983,0.925,1.0,0.95,0.05,1.0,0.125,0.5032297611236572,0.1026108518242836,2048.0,0.0,256.0,0.09770105822603203,1048576.0
musique,validation,8,lexical_lowrank_zero_shot,20,0.23063708350473058,0.34375,1.0,0.35,0.0,0.7366666666666666,0.0625,0.18732680855318903,0.1258142191916704,2048.0,0.0,256.0,0.09770105822603203,1048576.0
