task_id,family,plan_horizon,policy,initial_disclosed_tools,total_disclosed_tools,required_recall_at_k,useful_recall_at_k,useful_precision_at_k,related_unnecessary_fraction,irrelevant_tool_fraction,unsafe_exposure_count,unsafe_exposure_fraction,plan_coverage,initial_capability_success,task_level_capability_success,initial_definition_tokens,total_definition_tokens,graph_expansions,candidate_edges_considered,unsafe_suppressed,disclosure_seconds,disclosed_uris,provenance
m4-doc-4,document,4,p0_all_eager,18,18,1.0,1.0,0.2777777777777778,0.1111111111111111,0.6111111111111112,1,0.05555555555555555,1.0,True,True,1235,1235,0,0,0,9.329989552497864e-05,!!ref:tool:paper6_5:search_user:v1!! !!ref:tool:paper6_5:get_user:v1!! !!ref:tool:paper6_5:validate_user:v1!! !!ref:tool:paper6_5:update_user:v1!! !!ref:tool:paper6_5:notify_user:v1!! !!ref:tool:paper6_5:delete_user:v1!! !!ref:tool:paper6_5:search_document:v1!! !!ref:tool:paper6_5:read_document:v1!! !!ref:tool:paper6_5:extract_metadata:v1!! !!ref:tool:paper6_5:update_document:v1!! !!ref:tool:paper6_5:export_document:v1!! !!ref:tool:paper6_5:search_repository:v1!! !!ref:tool:paper6_5:get_repository:v1!! !!ref:tool:paper6_5:create_issue:v1!! !!ref:tool:paper6_5:update_issue:v1!! !!ref:tool:paper6_5:create_report:v1!! !!ref:tool:paper6_5:archive_report:v1!! !!ref:tool:paper6_5:purge_archive:v1!!,"[{""direct_rank"": 1, ""edge_type"": null, ""edge_weight"": null, ""graph_depth"": 0, ""root_uri"": ""!!ref:tool:paper6_5:search_document:v1!!"", ""source"": ""all_eager"", ""uri"": ""!!ref:tool:paper6_5:search_user:v1!!""}, {""direct_rank"": 2, ""edge_type"": null, ""edge_weight"": null, ""graph_depth"": 0, ""root_uri"": ""!!ref:tool:paper6_5:search_document:v1!!"", ""source"": ""all_eager"", ""uri"": ""!!ref:tool:paper6_5:get_user:v1!!""}, {""direct_rank"": 3, ""edge_type"": null, ""edge_weight"": null, ""graph_depth"": 0, ""root_uri"": ""!!ref:tool:paper6_5:search_document:v1!!"", ""source"": ""all_eager"", ""uri"": ""!!ref:tool:paper6_5:validate_user:v1!!""}, {""direct_rank"": 4, ""edge_type"": null, ""edge_weight"": null, ""graph_depth"": 0, ""root_uri"": ""!!ref:tool:paper6_5:search_document:v1!!"", ""source"": ""all_eager"", ""uri"": ""!!ref:tool:paper6_5:update_user:v1!!""}, {""direct_rank"": 5, ""edge_type"": null, ""edge_weight"": null, ""graph_depth"": 0, ""root_uri"": ""!!ref:tool:paper6_5:search_document:v1!!"", ""source"": ""all_eager"", ""uri"": ""!!ref:tool:paper6_5:notify_user:v1!!""}, {""direct_rank"": 6, ""edge_type"": null, ""edge_weight"": null, ""graph_depth"": 0, ""root_uri"": ""!!ref:tool:paper6_5:search_document:v1!!"", ""source"": ""all_eager"", ""uri"": ""!!ref:tool:paper6_5:delete_user:v1!!""}, {""direct_rank"": 7, ""edge_type"": null, ""edge_weight"": null, ""graph_depth"": 0, ""root_uri"": ""!!ref:tool:paper6_5:search_document:v1!!"", ""source"": ""all_eager"", ""uri"": ""!!ref:tool:paper6_5:search_document:v1!!""}, {""direct_rank"": 8, ""edge_type"": null, ""edge_weight"": null, ""graph_depth"": 0, ""root_uri"": ""!!ref:tool:paper6_5:search_document:v1!!"", ""source"": ""all_eager"", ""uri"": ""!!ref:tool:paper6_5:read_document:v1!!""}, {""direct_rank"": 9, ""edge_type"": null, ""edge_weight"": null, ""graph_depth"": 0, ""root_uri"": ""!!ref:tool:paper6_5:search_document:v1!!"", ""source"": ""all_eager"", ""uri"": ""!!ref:tool:paper6_5:extract_metadata:v1!!""}, {""direct_rank"": 10, ""edge_type"": null, ""edge_weight"": null, ""graph_depth"": 0, ""root_uri"": ""!!ref:tool:paper6_5:search_document:v1!!"", ""source"": ""all_eager"", ""uri"": ""!!ref:tool:paper6_5:update_document:v1!!""}, {""direct_rank"": 11, ""edge_type"": null, ""edge_weight"": null, ""graph_depth"": 0, ""root_uri"": ""!!ref:tool:paper6_5:search_document:v1!!"", ""source"": ""all_eager"", ""uri"": ""!!ref:tool:paper6_5:export_document:v1!!""}, {""direct_rank"": 12, ""edge_type"": null, ""edge_weight"": null, ""graph_depth"": 0, ""root_uri"": ""!!ref:tool:paper6_5:search_document:v1!!"", ""source"": ""all_eager"", ""uri"": ""!!ref:tool:paper6_5:search_repository:v1!!""}, {""direct_rank"": 13, ""edge_type"": null, ""edge_weight"": null, ""graph_depth"": 0, ""root_uri"": ""!!ref:tool:paper6_5:search_document:v1!!"", ""source"": ""all_eager"", ""uri"": ""!!ref:tool:paper6_5:get_repository:v1!!""}, {""direct_rank"": 14, ""edge_type"": null, ""edge_weight"": null, ""graph_depth"": 0, ""root_uri"": ""!!ref:tool:paper6_5:search_document:v1!!"", ""source"": ""all_eager"", ""uri"": ""!!ref:tool:paper6_5:create_issue:v1!!""}, {""direct_rank"": 15, ""edge_type"": null, ""edge_weight"": null, ""graph_depth"": 0, ""root_uri"": ""!!ref:tool:paper6_5:search_document:v1!!"", ""source"": ""all_eager"", ""uri"": ""!!ref:tool:paper6_5:update_issue:v1!!""}, {""direct_rank"": 16, ""edge_type"": null, ""edge_weight"": null, ""graph_depth"": 0, ""root_uri"": ""!!ref:tool:paper6_5:search_document:v1!!"", ""source"": ""all_eager"", ""uri"": ""!!ref:tool:paper6_5:create_report:v1!!""}, {""direct_rank"": 17, ""edge_type"": null, ""edge_weight"": null, ""graph_depth"": 0, ""root_uri"": ""!!ref:tool:paper6_5:search_document:v1!!"", ""source"": ""all_eager"", ""uri"": ""!!ref:tool:paper6_5:archive_report:v1!!""}, {""direct_rank"": 18, ""edge_type"": null, ""edge_weight"": null, ""graph_depth"": 0, ""root_uri"": ""!!ref:tool:paper6_5:search_document:v1!!"", ""source"": ""all_eager"", ""uri"": ""!!ref:tool:paper6_5:purge_archive:v1!!""}]"
m4-doc-4,document,4,p1_direct_top1,1,1,0.25,0.2,1.0,0.0,0.0,0,0.0,0.25,False,False,61,61,0,0,0,1.2799864634871483e-05,!!ref:tool:paper6_5:search_document:v1!!,"[{""direct_rank"": 1, ""edge_type"": null, ""edge_weight"": null, ""graph_depth"": 0, ""root_uri"": ""!!ref:tool:paper6_5:search_document:v1!!"", ""source"": ""direct"", ""uri"": ""!!ref:tool:paper6_5:search_document:v1!!""}]"
m4-doc-4,document,4,p2_direct_topk,4,4,1.0,0.8,1.0,0.0,0.0,0,0.0,1.0,True,True,278,278,0,0,0,0.004525499884039164,!!ref:tool:paper6_5:export_document:v1!! !!ref:tool:paper6_5:read_document:v1!! !!ref:tool:paper6_5:create_report:v1!! !!ref:tool:paper6_5:search_document:v1!!,"[{""direct_rank"": 1, ""edge_type"": null, ""edge_weight"": null, ""graph_depth"": 0, ""root_uri"": ""!!ref:tool:paper6_5:search_document:v1!!"", ""source"": ""retrieval_topk"", ""uri"": ""!!ref:tool:paper6_5:export_document:v1!!""}, {""direct_rank"": 2, ""edge_type"": null, ""edge_weight"": null, ""graph_depth"": 0, ""root_uri"": ""!!ref:tool:paper6_5:search_document:v1!!"", ""source"": ""retrieval_topk"", ""uri"": ""!!ref:tool:paper6_5:read_document:v1!!""}, {""direct_rank"": 3, ""edge_type"": null, ""edge_weight"": null, ""graph_depth"": 0, ""root_uri"": ""!!ref:tool:paper6_5:search_document:v1!!"", ""source"": ""retrieval_topk"", ""uri"": ""!!ref:tool:paper6_5:create_report:v1!!""}, {""direct_rank"": 4, ""edge_type"": null, ""edge_weight"": null, ""graph_depth"": 0, ""root_uri"": ""!!ref:tool:paper6_5:search_document:v1!!"", ""source"": ""retrieval_topk"", ""uri"": ""!!ref:tool:paper6_5:search_document:v1!!""}]"
m4-doc-4,document,4,p3_family_category,4,4,0.75,0.8,1.0,0.0,0.0,0,0.0,0.75,False,False,265,265,3,17,0,6.490014493465424e-05,!!ref:tool:paper6_5:search_document:v1!! !!ref:tool:paper6_5:export_document:v1!! !!ref:tool:paper6_5:extract_metadata:v1!! !!ref:tool:paper6_5:read_document:v1!!,"[{""direct_rank"": 1, ""edge_type"": null, ""edge_weight"": null, ""graph_depth"": 0, ""root_uri"": ""!!ref:tool:paper6_5:search_document:v1!!"", ""source"": ""direct"", ""uri"": ""!!ref:tool:paper6_5:search_document:v1!!""}, {""direct_rank"": null, ""edge_type"": ""capability_similarity"", ""edge_weight"": 1.0, ""graph_depth"": 1, ""root_uri"": ""!!ref:tool:paper6_5:search_document:v1!!"", ""source"": ""same_category"", ""uri"": ""!!ref:tool:paper6_5:export_document:v1!!""}, {""direct_rank"": null, ""edge_type"": ""capability_similarity"", ""edge_weight"": 1.0, ""graph_depth"": 1, ""root_uri"": ""!!ref:tool:paper6_5:search_document:v1!!"", ""source"": ""same_category"", ""uri"": ""!!ref:tool:paper6_5:extract_metadata:v1!!""}, {""direct_rank"": null, ""edge_type"": ""capability_similarity"", ""edge_weight"": 1.0, ""graph_depth"": 1, ""root_uri"": ""!!ref:tool:paper6_5:search_document:v1!!"", ""source"": ""same_category"", ""uri"": ""!!ref:tool:paper6_5:read_document:v1!!""}]"
m4-doc-4,document,4,p4_tag_keyword,4,4,0.75,0.8,1.0,0.0,0.0,0,0.0,0.75,False,False,265,265,3,17,0,5.419994704425335e-05,!!ref:tool:paper6_5:search_document:v1!! !!ref:tool:paper6_5:export_document:v1!! !!ref:tool:paper6_5:extract_metadata:v1!! !!ref:tool:paper6_5:read_document:v1!!,"[{""direct_rank"": 1, ""edge_type"": null, ""edge_weight"": null, ""graph_depth"": 0, ""root_uri"": ""!!ref:tool:paper6_5:search_document:v1!!"", ""source"": ""direct"", ""uri"": ""!!ref:tool:paper6_5:search_document:v1!!""}, {""direct_rank"": null, ""edge_type"": ""capability_similarity"", ""edge_weight"": 1.0, ""graph_depth"": 1, ""root_uri"": ""!!ref:tool:paper6_5:search_document:v1!!"", ""source"": ""tag_match"", ""uri"": ""!!ref:tool:paper6_5:export_document:v1!!""}, {""direct_rank"": null, ""edge_type"": ""capability_similarity"", ""edge_weight"": 1.0, ""graph_depth"": 1, ""root_uri"": ""!!ref:tool:paper6_5:search_document:v1!!"", ""source"": ""tag_match"", ""uri"": ""!!ref:tool:paper6_5:extract_metadata:v1!!""}, {""direct_rank"": null, ""edge_type"": ""capability_similarity"", ""edge_weight"": 1.0, ""graph_depth"": 1, ""root_uri"": ""!!ref:tool:paper6_5:search_document:v1!!"", ""source"": ""tag_match"", ""uri"": ""!!ref:tool:paper6_5:read_document:v1!!""}]"
m4-doc-4,document,4,p5_schema_graph,4,4,0.75,0.8,1.0,0.0,0.0,0,0.0,0.75,False,False,265,265,3,21,0,6.369990296661854e-05,!!ref:tool:paper6_5:search_document:v1!! !!ref:tool:paper6_5:export_document:v1!! !!ref:tool:paper6_5:extract_metadata:v1!! !!ref:tool:paper6_5:read_document:v1!!,"[{""direct_rank"": 1, ""edge_type"": null, ""edge_weight"": null, ""graph_depth"": 0, ""root_uri"": ""!!ref:tool:paper6_5:search_document:v1!!"", ""source"": ""direct"", ""uri"": ""!!ref:tool:paper6_5:search_document:v1!!""}, {""direct_rank"": null, ""edge_type"": ""output_to_input"", ""edge_weight"": 0.7999999999999999, ""graph_depth"": 1, ""root_uri"": ""!!ref:tool:paper6_5:search_document:v1!!"", ""source"": ""schema_successor"", ""uri"": ""!!ref:tool:paper6_5:export_document:v1!!""}, {""direct_rank"": null, ""edge_type"": ""output_to_input"", ""edge_weight"": 0.7999999999999999, ""graph_depth"": 1, ""root_uri"": ""!!ref:tool:paper6_5:search_document:v1!!"", ""source"": ""schema_successor"", ""uri"": ""!!ref:tool:paper6_5:extract_metadata:v1!!""}, {""direct_rank"": null, ""edge_type"": ""output_to_input"", ""edge_weight"": 0.7999999999999999, ""graph_depth"": 1, ""root_uri"": ""!!ref:tool:paper6_5:search_document:v1!!"", ""source"": ""schema_successor"", ""uri"": ""!!ref:tool:paper6_5:read_document:v1!!""}]"
m4-doc-4,document,4,p6_combined_graph,8,8,1.0,1.0,0.625,0.25,0.125,0,0.0,1.0,True,True,539,539,7,33,1,0.00011020014062523842,!!ref:tool:paper6_5:search_document:v1!! !!ref:tool:paper6_5:export_document:v1!! !!ref:tool:paper6_5:extract_metadata:v1!! !!ref:tool:paper6_5:read_document:v1!! !!ref:tool:paper6_5:update_document:v1!! !!ref:tool:paper6_5:search_repository:v1!! !!ref:tool:paper6_5:create_report:v1!! !!ref:tool:paper6_5:archive_report:v1!!,"[{""direct_rank"": 1, ""edge_type"": null, ""edge_weight"": null, ""graph_depth"": 0, ""root_uri"": ""!!ref:tool:paper6_5:search_document:v1!!"", ""source"": ""direct"", ""uri"": ""!!ref:tool:paper6_5:search_document:v1!!""}, {""direct_rank"": null, ""edge_type"": ""capability_similarity"", ""edge_weight"": 1.0, ""graph_depth"": 1, ""root_uri"": ""!!ref:tool:paper6_5:search_document:v1!!"", ""source"": ""tag_match"", ""uri"": ""!!ref:tool:paper6_5:export_document:v1!!""}, {""direct_rank"": null, ""edge_type"": ""capability_similarity"", ""edge_weight"": 1.0, ""graph_depth"": 1, ""root_uri"": ""!!ref:tool:paper6_5:search_document:v1!!"", ""source"": ""tag_match"", ""uri"": ""!!ref:tool:paper6_5:extract_metadata:v1!!""}, {""direct_rank"": null, ""edge_type"": ""capability_similarity"", ""edge_weight"": 1.0, ""graph_depth"": 1, ""root_uri"": ""!!ref:tool:paper6_5:search_document:v1!!"", ""source"": ""same_category"", ""uri"": ""!!ref:tool:paper6_5:read_document:v1!!""}, {""direct_rank"": null, ""edge_type"": ""capability_similarity"", ""edge_weight"": 1.0, ""graph_depth"": 1, ""root_uri"": ""!!ref:tool:paper6_5:search_document:v1!!"", ""source"": ""same_category"", ""uri"": ""!!ref:tool:paper6_5:update_document:v1!!""}, {""direct_rank"": null, ""edge_type"": ""capability_similarity"", ""edge_weight"": 0.37111111111111106, ""graph_depth"": 1, ""root_uri"": ""!!ref:tool:paper6_5:search_document:v1!!"", ""source"": ""same_namespace"", ""uri"": ""!!ref:tool:paper6_5:search_repository:v1!!""}, {""direct_rank"": null, ""edge_type"": ""output_to_input"", ""edge_weight"": 0.7999999999999999, ""graph_depth"": 2, ""root_uri"": ""!!ref:tool:paper6_5:search_document:v1!!"", ""source"": ""schema_successor"", ""uri"": ""!!ref:tool:paper6_5:create_report:v1!!""}, {""direct_rank"": null, ""edge_type"": ""output_to_input"", ""edge_weight"": 0.7999999999999999, ""graph_depth"": 3, ""root_uri"": ""!!ref:tool:paper6_5:search_document:v1!!"", ""source"": ""schema_successor"", ""uri"": ""!!ref:tool:paper6_5:archive_report:v1!!""}]"
m4-doc-4,document,4,p7_reactive_jit,1,4,0.25,0.2,1.0,0.0,0.0,0,0.0,0.25,False,True,61,278,0,0,0,1.3299984857439995e-05,!!ref:tool:paper6_5:search_document:v1!!,"[{""direct_rank"": 1, ""edge_type"": null, ""edge_weight"": null, ""graph_depth"": 0, ""root_uri"": ""!!ref:tool:paper6_5:search_document:v1!!"", ""source"": ""direct"", ""uri"": ""!!ref:tool:paper6_5:search_document:v1!!""}]"
m4-doc-4,document,4,p8_speculative_planning,4,4,0.75,0.8,1.0,0.0,0.0,0,0.0,0.75,False,False,265,265,3,17,0,5.719996988773346e-05,!!ref:tool:paper6_5:search_document:v1!! !!ref:tool:paper6_5:export_document:v1!! !!ref:tool:paper6_5:extract_metadata:v1!! !!ref:tool:paper6_5:read_document:v1!!,"[{""direct_rank"": 1, ""edge_type"": null, ""edge_weight"": null, ""graph_depth"": 0, ""root_uri"": ""!!ref:tool:paper6_5:search_document:v1!!"", ""source"": ""direct"", ""uri"": ""!!ref:tool:paper6_5:search_document:v1!!""}, {""direct_rank"": null, ""edge_type"": ""capability_similarity"", ""edge_weight"": 1.0, ""graph_depth"": 1, ""root_uri"": ""!!ref:tool:paper6_5:search_document:v1!!"", ""source"": ""tag_match"", ""uri"": ""!!ref:tool:paper6_5:export_document:v1!!""}, {""direct_rank"": null, ""edge_type"": ""capability_similarity"", ""edge_weight"": 1.0, ""graph_depth"": 1, ""root_uri"": ""!!ref:tool:paper6_5:search_document:v1!!"", ""source"": ""same_category"", ""uri"": ""!!ref:tool:paper6_5:extract_metadata:v1!!""}, {""direct_rank"": null, ""edge_type"": ""capability_similarity"", ""edge_weight"": 1.0, ""graph_depth"": 1, ""root_uri"": ""!!ref:tool:paper6_5:search_document:v1!!"", ""source"": ""same_category"", ""uri"": ""!!ref:tool:paper6_5:read_document:v1!!""}]"
m4-doc-4,document,4,p9_oracle_capabilities,4,4,1.0,0.8,1.0,0.0,0.0,0,0.0,1.0,True,True,278,278,0,0,0,1.559988595545292e-05,!!ref:tool:paper6_5:search_document:v1!! !!ref:tool:paper6_5:read_document:v1!! !!ref:tool:paper6_5:export_document:v1!! !!ref:tool:paper6_5:create_report:v1!!,"[{""direct_rank"": 1, ""edge_type"": null, ""edge_weight"": null, ""graph_depth"": 0, ""root_uri"": ""!!ref:tool:paper6_5:search_document:v1!!"", ""source"": ""oracle"", ""uri"": ""!!ref:tool:paper6_5:search_document:v1!!""}, {""direct_rank"": 2, ""edge_type"": null, ""edge_weight"": null, ""graph_depth"": 0, ""root_uri"": ""!!ref:tool:paper6_5:search_document:v1!!"", ""source"": ""oracle"", ""uri"": ""!!ref:tool:paper6_5:read_document:v1!!""}, {""direct_rank"": 3, ""edge_type"": null, ""edge_weight"": null, ""graph_depth"": 0, ""root_uri"": ""!!ref:tool:paper6_5:search_document:v1!!"", ""source"": ""oracle"", ""uri"": ""!!ref:tool:paper6_5:export_document:v1!!""}, {""direct_rank"": 4, ""edge_type"": null, ""edge_weight"": null, ""graph_depth"": 0, ""root_uri"": ""!!ref:tool:paper6_5:search_document:v1!!"", ""source"": ""oracle"", ""uri"": ""!!ref:tool:paper6_5:create_report:v1!!""}]"
m4-repo-5,repository,5,p0_all_eager,18,18,1.0,1.0,0.3333333333333333,0.05555555555555555,0.6111111111111112,1,0.05555555555555555,1.0,True,True,1235,1235,0,0,0,3.469991497695446e-05,!!ref:tool:paper6_5:search_user:v1!! !!ref:tool:paper6_5:get_user:v1!! !!ref:tool:paper6_5:validate_user:v1!! !!ref:tool:paper6_5:update_user:v1!! !!ref:tool:paper6_5:notify_user:v1!! !!ref:tool:paper6_5:delete_user:v1!! !!ref:tool:paper6_5:search_document:v1!! !!ref:tool:paper6_5:read_document:v1!! !!ref:tool:paper6_5:extract_metadata:v1!! !!ref:tool:paper6_5:update_document:v1!! !!ref:tool:paper6_5:export_document:v1!! !!ref:tool:paper6_5:search_repository:v1!! !!ref:tool:paper6_5:get_repository:v1!! !!ref:tool:paper6_5:create_issue:v1!! !!ref:tool:paper6_5:update_issue:v1!! !!ref:tool:paper6_5:create_report:v1!! !!ref:tool:paper6_5:archive_report:v1!! !!ref:tool:paper6_5:purge_archive:v1!!,"[{""direct_rank"": 1, ""edge_type"": null, ""edge_weight"": null, ""graph_depth"": 0, ""root_uri"": ""!!ref:tool:paper6_5:search_repository:v1!!"", ""source"": ""all_eager"", ""uri"": ""!!ref:tool:paper6_5:search_user:v1!!""}, {""direct_rank"": 2, ""edge_type"": null, ""edge_weight"": null, ""graph_depth"": 0, ""root_uri"": ""!!ref:tool:paper6_5:search_repository:v1!!"", ""source"": ""all_eager"", ""uri"": ""!!ref:tool:paper6_5:get_user:v1!!""}, {""direct_rank"": 3, ""edge_type"": null, ""edge_weight"": null, ""graph_depth"": 0, ""root_uri"": ""!!ref:tool:paper6_5:search_repository:v1!!"", ""source"": ""all_eager"", ""uri"": ""!!ref:tool:paper6_5:validate_user:v1!!""}, {""direct_rank"": 4, ""edge_type"": null, ""edge_weight"": null, ""graph_depth"": 0, ""root_uri"": ""!!ref:tool:paper6_5:search_repository:v1!!"", ""source"": ""all_eager"", ""uri"": ""!!ref:tool:paper6_5:update_user:v1!!""}, {""direct_rank"": 5, ""edge_type"": null, ""edge_weight"": null, ""graph_depth"": 0, ""root_uri"": ""!!ref:tool:paper6_5:search_repository:v1!!"", ""source"": ""all_eager"", ""uri"": ""!!ref:tool:paper6_5:notify_user:v1!!""}, {""direct_rank"": 6, ""edge_type"": null, ""edge_weight"": null, ""graph_depth"": 0, ""root_uri"": ""!!ref:tool:paper6_5:search_repository:v1!!"", ""source"": ""all_eager"", ""uri"": ""!!ref:tool:paper6_5:delete_user:v1!!""}, {""direct_rank"": 7, ""edge_type"": null, ""edge_weight"": null, ""graph_depth"": 0, ""root_uri"": ""!!ref:tool:paper6_5:search_repository:v1!!"", ""source"": ""all_eager"", ""uri"": ""!!ref:tool:paper6_5:search_document:v1!!""}, {""direct_rank"": 8, ""edge_type"": null, ""edge_weight"": null, ""graph_depth"": 0, ""root_uri"": ""!!ref:tool:paper6_5:search_repository:v1!!"", ""source"": ""all_eager"", ""uri"": ""!!ref:tool:paper6_5:read_document:v1!!""}, {""direct_rank"": 9, ""edge_type"": null, ""edge_weight"": null, ""graph_depth"": 0, ""root_uri"": ""!!ref:tool:paper6_5:search_repository:v1!!"", ""source"": ""all_eager"", ""uri"": ""!!ref:tool:paper6_5:extract_metadata:v1!!""}, {""direct_rank"": 10, ""edge_type"": null, ""edge_weight"": null, ""graph_depth"": 0, ""root_uri"": ""!!ref:tool:paper6_5:search_repository:v1!!"", ""source"": ""all_eager"", ""uri"": ""!!ref:tool:paper6_5:update_document:v1!!""}, {""direct_rank"": 11, ""edge_type"": null, ""edge_weight"": null, ""graph_depth"": 0, ""root_uri"": ""!!ref:tool:paper6_5:search_repository:v1!!"", ""source"": ""all_eager"", ""uri"": ""!!ref:tool:paper6_5:export_document:v1!!""}, {""direct_rank"": 12, ""edge_type"": null, ""edge_weight"": null, ""graph_depth"": 0, ""root_uri"": ""!!ref:tool:paper6_5:search_repository:v1!!"", ""source"": ""all_eager"", ""uri"": ""!!ref:tool:paper6_5:search_repository:v1!!""}, {""direct_rank"": 13, ""edge_type"": null, ""edge_weight"": null, ""graph_depth"": 0, ""root_uri"": ""!!ref:tool:paper6_5:search_repository:v1!!"", ""source"": ""all_eager"", ""uri"": ""!!ref:tool:paper6_5:get_repository:v1!!""}, {""direct_rank"": 14, ""edge_type"": null, ""edge_weight"": null, ""graph_depth"": 0, ""root_uri"": ""!!ref:tool:paper6_5:search_repository:v1!!"", ""source"": ""all_eager"", ""uri"": ""!!ref:tool:paper6_5:create_issue:v1!!""}, {""direct_rank"": 15, ""edge_type"": null, ""edge_weight"": null, ""graph_depth"": 0, ""root_uri"": ""!!ref:tool:paper6_5:search_repository:v1!!"", ""source"": ""all_eager"", ""uri"": ""!!ref:tool:paper6_5:update_issue:v1!!""}, {""direct_rank"": 16, ""edge_type"": null, ""edge_weight"": null, ""graph_depth"": 0, ""root_uri"": ""!!ref:tool:paper6_5:search_repository:v1!!"", ""source"": ""all_eager"", ""uri"": ""!!ref:tool:paper6_5:create_report:v1!!""}, {""direct_rank"": 17, ""edge_type"": null, ""edge_weight"": null, ""graph_depth"": 0, ""root_uri"": ""!!ref:tool:paper6_5:search_repository:v1!!"", ""source"": ""all_eager"", ""uri"": ""!!ref:tool:paper6_5:archive_report:v1!!""}, {""direct_rank"": 18, ""edge_type"": null, ""edge_weight"": null, ""graph_depth"": 0, ""root_uri"": ""!!ref:tool:paper6_5:search_repository:v1!!"", ""source"": ""all_eager"", ""uri"": ""!!ref:tool:paper6_5:purge_archive:v1!!""}]"
m4-repo-5,repository,5,p1_direct_top1,1,1,0.2,0.16666666666666666,1.0,0.0,0.0,0,0.0,0.2,False,False,62,62,0,0,0,1.1800089851021767e-05,!!ref:tool:paper6_5:search_repository:v1!!,"[{""direct_rank"": 1, ""edge_type"": null, ""edge_weight"": null, ""graph_depth"": 0, ""root_uri"": ""!!ref:tool:paper6_5:search_repository:v1!!"", ""source"": ""direct"", ""uri"": ""!!ref:tool:paper6_5:search_repository:v1!!""}]"
m4-repo-5,repository,5,p2_direct_topk,5,5,0.8,0.6666666666666666,0.8,0.0,0.2,0,0.0,0.8,False,False,370,370,0,0,0,0.0062003000639379025,!!ref:tool:paper6_5:notify_user:v1!! !!ref:tool:paper6_5:create_issue:v1!! !!ref:tool:paper6_5:get_repository:v1!! !!ref:tool:paper6_5:update_issue:v1!! !!ref:tool:paper6_5:create_report:v1!!,"[{""direct_rank"": 1, ""edge_type"": null, ""edge_weight"": null, ""graph_depth"": 0, ""root_uri"": ""!!ref:tool:paper6_5:search_repository:v1!!"", ""source"": ""retrieval_topk"", ""uri"": ""!!ref:tool:paper6_5:notify_user:v1!!""}, {""direct_rank"": 2, ""edge_type"": null, ""edge_weight"": null, ""graph_depth"": 0, ""root_uri"": ""!!ref:tool:paper6_5:search_repository:v1!!"", ""source"": ""retrieval_topk"", ""uri"": ""!!ref:tool:paper6_5:create_issue:v1!!""}, {""direct_rank"": 3, ""edge_type"": null, ""edge_weight"": null, ""graph_depth"": 0, ""root_uri"": ""!!ref:tool:paper6_5:search_repository:v1!!"", ""source"": ""retrieval_topk"", ""uri"": ""!!ref:tool:paper6_5:get_repository:v1!!""}, {""direct_rank"": 4, ""edge_type"": null, ""edge_weight"": null, ""graph_depth"": 0, ""root_uri"": ""!!ref:tool:paper6_5:search_repository:v1!!"", ""source"": ""retrieval_topk"", ""uri"": ""!!ref:tool:paper6_5:update_issue:v1!!""}, {""direct_rank"": 5, ""edge_type"": null, ""edge_weight"": null, ""graph_depth"": 0, ""root_uri"": ""!!ref:tool:paper6_5:search_repository:v1!!"", ""source"": ""retrieval_topk"", ""uri"": ""!!ref:tool:paper6_5:create_report:v1!!""}]"
m4-repo-5,repository,5,p3_family_category,5,5,0.8,0.6666666666666666,0.8,0.0,0.2,0,0.0,0.8,False,False,340,340,4,17,0,8.999998681247234e-05,!!ref:tool:paper6_5:search_repository:v1!! !!ref:tool:paper6_5:create_issue:v1!! !!ref:tool:paper6_5:get_repository:v1!! !!ref:tool:paper6_5:update_issue:v1!! !!ref:tool:paper6_5:search_document:v1!!,"[{""direct_rank"": 1, ""edge_type"": null, ""edge_weight"": null, ""graph_depth"": 0, ""root_uri"": ""!!ref:tool:paper6_5:search_repository:v1!!"", ""source"": ""direct"", ""uri"": ""!!ref:tool:paper6_5:search_repository:v1!!""}, {""direct_rank"": null, ""edge_type"": ""capability_similarity"", ""edge_weight"": 1.0, ""graph_depth"": 1, ""root_uri"": ""!!ref:tool:paper6_5:search_repository:v1!!"", ""source"": ""same_category"", ""uri"": ""!!ref:tool:paper6_5:create_issue:v1!!""}, {""direct_rank"": null, ""edge_type"": ""capability_similarity"", ""edge_weight"": 1.0, ""graph_depth"": 1, ""root_uri"": ""!!ref:tool:paper6_5:search_repository:v1!!"", ""source"": ""same_category"", ""uri"": ""!!ref:tool:paper6_5:get_repository:v1!!""}, {""direct_rank"": null, ""edge_type"": ""capability_similarity"", ""edge_weight"": 0.9085714285714286, ""graph_depth"": 1, ""root_uri"": ""!!ref:tool:paper6_5:search_repository:v1!!"", ""source"": ""same_category"", ""uri"": ""!!ref:tool:paper6_5:update_issue:v1!!""}, {""direct_rank"": null, ""edge_type"": ""capability_similarity"", ""edge_weight"": 0.37111111111111106, ""graph_depth"": 1, ""root_uri"": ""!!ref:tool:paper6_5:search_repository:v1!!"", ""source"": ""same_namespace"", ""uri"": ""!!ref:tool:paper6_5:search_document:v1!!""}]"
