active_kv_fraction,annotated_edge_recall,annotated_hops,answer_contained,answer_tokens,attention_entropy,complete_evidence_recovery,conceptual_selected_parents,condition,cpu_reference_cache_bytes,cross_shard_interval_count,dataset,deduplicated_materialization_tokens,encoding_granularity_tokens,evidence_attention_mass,evidence_coverage,evidence_density,evidence_kv_tokens,evidence_recall,evidence_source_tokens,exact_match,example_id,generated_answer,generated_tokens,gold_mean_logprob_delta_vs_none,gold_mean_token_logprob,gold_sequence_logprob,gpu_reference_cache_bytes,h2d_kv_bytes,interval_resolution_seconds,kv_budget,logical_gather_seconds,logical_h2d_seconds,logical_source_tokens,materialization_band,materialization_policy,materialized_unique_tokens,memory_attention_mass,native_kv_bytes,native_kv_token_states,non_evidence_attention_mass,non_evidence_kv_tokens,normalized_answer_accuracy,oracle_labels_used,peak_gpu_allocated_bytes,peak_gpu_reserved_bytes,phase,question_type,radius_left,radius_right,raw_answer,reference_answer,requested_materialization_tokens,selection_policy,teacher_forced_seconds,token_f1,tokens_per_second,total_generation_seconds,tpot_seconds,ttft_seconds
0.04765450483991065,1.0,2,0.0,5,2.57409177507673,1,12,graph_balanced__budget_128,308051968,336.0,musique,128,256,0.0,0.0,0.0,0,1.0,191,0.0,2hop__10114_599630,�,12,-12.373494625091553,-17.049535751342773,-85.2476806640625,0,14680064.0,0.018038100213743746,128,0.013787899748422205,0.12607820029370487,2686,all_28,logical_intervals,128,0.36466452080224243,14680064.0,3584,0.36466452080224243,128,0.0,False,1214463488,1241513984,selector_factorial,2hop,64,64,�\n\n�\n\n�\n\n�\n\n�\n\n�,Yongjia County,128,graph_balanced,0.44855869992170483,0.0,2.769226508874652,4.333340000011958,0.3546128090873191,0.432006899965927
0.5889798957557707,1.0,2,0.0,5,4.292436974389212,1,12,graph_balanced__gist_local,308051968,224.0,musique,1582,256,0.11617330185669873,0.41361256544502617,0.04993678887484197,79,1.0,191,0.0,2hop__10114_599630,"The government, and territories. The government, and the government",12,-6.324625492095947,-11.000666618347168,-55.003334045410156,0,181436416.0,0.02820730011444539,,0.052295700181275606,0.49778550036717206,2686,all_28,gist_plus_logical_intervals,1582,0.9128669308764594,181436416.0,44296,0.7966936337096351,1503,0.0,False,1245266944,1283457024,selector_factorial,2hop,0,0,"The government, and territories. The government, and the government",Yongjia County,1534,graph_balanced,1.3029589999932796,0.0,0.862555733233323,13.912144499947317,1.1479969454548238,1.2833327000262216
0.6187639612807149,1.0,2,0.0,5,4.303042309624808,1,13,graph_high__whole_parent,308051968,0.0,musique,1662,256,0.1046699097246996,0.41361256544502617,0.04753309265944645,79,1.0,191,0.0,2hop__10114_599630,"The government, and territories. The United territories, and the",12,-5.189162731170654,-9.865203857421875,-49.326019287109375,0,0.0,0.0,,0.0,0.0,2686,all_28,selected_chunks,1662,0.8989154739039285,0.0,46536,0.7942455581256321,1583,0.0,False,1248254976,1283457024,selector_factorial,2hop,,,"The government, and territories. The United territories, and the",Yongjia County,1662,graph_high,0.5338311999803409,0.0,2.5681197508714817,4.67267930007074,0.37901334544982423,0.5027108000358567
0.6187639612807149,1.0,2,0.0,5,4.303042309624808,1,13,graph_high__local_atomic,308051968,252.0,musique,1662,256,0.1046699097246996,0.41361256544502617,0.04753309265944645,79,1.0,191,0.0,2hop__10114_599630,"The government, and territories. The United territories, and the",12,-5.189162731170654,-9.865203857421875,-49.326019287109375,0,190611456.0,0.02395849977619946,,0.03955490002408624,0.3022386005613953,2686,all_28,logical_intervals,1662,0.8989154739039285,190611456.0,46536,0.7942455581256321,1583,0.0,False,1248254976,1283457024,selector_factorial,2hop,0,0,"The government, and territories. The United territories, and the",Yongjia County,1662,graph_high,0.8641423999797553,0.0,1.036896627147301,11.572995500057004,0.9746673454488204,0.8506366000510752
0.04765450483991065,1.0,2,0.0,5,2.565398837838854,1,13,graph_high__budget_128,308051968,364.0,musique,128,256,0.0,0.0,0.0,0,1.0,191,0.0,2hop__10114_599630,ر,12,-14.874295711517334,-19.550336837768555,-97.7516860961914,0,14680064.0,0.0179323002230376,128,0.01503199979197234,0.17456429998856038,2686,all_28,logical_intervals,128,0.3350171794050506,14680064.0,3584,0.3350171794050506,128,0.0,False,1214463488,1241513984,selector_factorial,2hop,64,64,ر\n\n�\n\n�\n\nrk\n\n:\n\n-\n\nf,Yongjia County,128,graph_high,0.8682201999472454,0.0,1.7322789452052367,6.927290799911134,0.5598874363667247,0.7677278999472037
0.6381236038719286,1.0,2,0.0,5,4.317776492663792,1,13,graph_high__gist_local,308051968,252.0,musique,1714,256,0.1043444296810776,0.41361256544502617,0.046091015169194866,79,1.0,191,0.0,2hop__10114_599630,"The government, and territories. The United territories, and the",12,-5.186569690704346,-9.862610816955566,-49.313053131103516,0,196575232.0,0.03901730012148619,,0.06619990000035614,0.6874726000241935,2686,all_28,gist_plus_logical_intervals,1714,0.8992987637008939,196575232.0,47992,0.794954355273928,1635,0.0,False,1248600576,1283457024,selector_factorial,2hop,0,0,"The government, and territories. The United territories, and the",Yongjia County,1662,graph_high,2.3905935999937356,0.0,0.671914637279505,17.859411499928683,1.499862609092485,1.3598434999585152
0.8885502829777971,1.0,2,0.0,4,4.305257201194763,1,16,one_shot__whole_parent,263438336,0.0,musique,2041,256,0.09074806355472122,1.0,0.06663400293973543,136,1.0,136,0.0,2hop__103889_86452,"The country's country, and the country's, the country",12,0.47025442123413086,-2.449155330657959,-9.796621322631836,0,0.0,0.0,,0.0,0.0,2297,all_28,selected_chunks,2041,0.886077846799578,0.0,57148,0.7953297879014697,1905,0.0,False,1260580864,1293942784,selector_factorial,2hop,,,"The country's country, and the country's, the country",1989,2041,one_shot,0.6191894999938086,0.0,2.2003284650027153,5.453731200075708,0.4349633727265014,0.6683278999989852
0.8885502829777971,1.0,2,0.0,4,4.305257201194763,1,16,one_shot__local_atomic,263438336,84.0,musique,2041,256,0.09074806355472122,1.0,0.06663400293973543,136,1.0,136,0.0,2hop__103889_86452,"The country's country, and the country's, the country",12,0.47025442123413086,-2.449155330657959,-9.796621322631836,0,234078208.0,0.017768600024282932,,0.04794100020080805,0.3295373000437394,2297,all_28,logical_intervals,2041,0.886077846799578,234078208.0,57148,0.7953297879014697,1905,0.0,False,1260580864,1293942784,selector_factorial,2hop,0,0,"The country's country, and the country's, the country",1989,2041,one_shot,0.9434665000298992,0.0,1.1804971714997499,10.165208599995822,0.8413161818276752,0.9098001999082044
0.055724858511101434,1.0,2,0.0,4,2.7282916137150357,1,16,one_shot__budget_128,263438336,420.0,musique,128,256,0.040728515779067366,0.058823529411764705,0.0625,8,1.0,136,0.0,2hop__103889_86452,************************,12,-7.455809593200684,-10.375219345092773,-41.500877380371094,0,14680064.0,0.02446490037254989,128,0.019607300055213273,0.18853810022119433,2297,all_28,logical_intervals,128,0.36275126971304417,14680064.0,3584,0.32202275323548485,120,0.0,False,1215777792,1251999744,selector_factorial,2hop,64,64,************************,1989,128,one_shot,1.1082066000672057,0.0,2.540580641688719,4.723329699947499,0.3849929181795398,0.4875958999618888
0.9164127122333479,1.0,2,0.0,4,4.318041239465986,1,16,one_shot__gist_local,263438336,84.0,musique,2105,256,0.090382952775274,1.0,0.06460807600950119,136,1.0,136,0.0,2hop__103889_86452,"The country's country, and the country's, the country",12,0.46979379653930664,-2.449615955352783,-9.798463821411133,0,241418240.0,0.028087799553759396,,0.07112579990644008,0.6105819005751982,2297,all_28,gist_plus_logical_intervals,2105,0.8863570285694939,241418240.0,58940,0.7959740800516946,1969,0.0,False,1263476224,1314914304,selector_factorial,2hop,0,0,"The country's country, and the country's, the country",1989,2041,one_shot,1.6172001999802887,0.0,0.6845284438428773,17.53031609999016,1.446910363632593,1.6137263000709936
0.1671745755333043,1.0,2,0.0,4,3.529239739690508,0,12,graph_sparse__whole_parent,263438336,0.0,musique,384,256,0.07372379994818143,0.125,0.044270833333333336,17,0.5,136,0.0,2hop__103889_86452,"The name of the 2012, the name",12,0.16014885902404785,-2.759260892868042,-11.037043571472168,0,0.0,0.0,,0.0,0.0,2297,all_28,selected_chunks,384,0.8368766520704541,0.0,10752,0.7631528441395078,367,0.0,False,1222964736,1251999744,selector_factorial,2hop,,,"The name of the 2012, the name",1989,384,graph_sparse,0.3542600000509992,0.0,3.8548811983518547,3.1129363999934867,0.25411420000124385,0.3164318000199273
0.08358728776665215,1.0,2,0.0,4,3.2091562918254306,0,12,graph_sparse__local_atomic,263438336,28.0,musique,192,256,0.08483895792492799,0.11764705882352941,0.08333333333333333,16,0.5,136,0.0,2hop__103889_86452,"The third, the country of the 20th,",12,0.1986076831817627,-2.720802068710327,-10.883208274841309,0,22020096.0,0.017706899670884013,,0.01169279997702688,0.07990549993701279,2297,all_28,logical_intervals,192,0.8073144129344395,22020096.0,5376,0.7224754552756038,176,0.0,False,1217267200,1251999744,selector_factorial,2hop,0,0,"The third, the country of the 20th,",1989,192,graph_sparse,0.42601619998458773,0.0,3.075947055248241,3.9012375000165775,0.3190594909141179,0.3908453999320045
0.055724858511101434,1.0,2,0.0,4,2.731254518032074,0,12,graph_sparse__budget_128,263438336,0.0,musique,128,256,0.02997597975523344,0.07352941176470588,0.078125,10,0.5,136,0.0,2hop__103889_86452,�,12,-6.811224937438965,-9.730634689331055,-38.92253875732422,0,14680064.0,0.01629790000151843,128,0.009624500060454011,0.0748449998209253,2297,all_28,logical_intervals,128,0.34794024205101387,14680064.0,3584,0.3179642617968576,118,0.0,False,1215777792,1251999744,selector_factorial,2hop,64,64,�\n\n�\n\n�\n\n�\n\n�\n\n�,1989,128,graph_sparse,0.40585719991941005,0.0,2.987953244733549,4.016127100097947,0.32827111818319693,0.4045179000822827
0.08881149325206791,1.0,2,0.0,4,3.2292115092277527,0,12,graph_sparse__gist_local,263438336,28.0,musique,204,256,0.08434220243777547,0.11764705882352941,0.0784313725490196,16,0.5,136,0.0,2hop__103889_86452,"The third, the country of the 20th,",12,0.18308734893798828,-2.7363224029541016,-10.945289611816406,0,23396352.0,0.02247450011782348,,0.016363000380806625,0.1282493999460712,2297,all_28,gist_plus_logical_intervals,204,0.8079448682921273,23396352.0,5712,0.723602682352066,188,0.0,False,1218849280,1251999744,selector_factorial,2hop,0,0,"The third, the country of the 20th,",1989,192,graph_sparse,0.5862021999200806,0.0,1.743759940521395,6.8816812000004575,0.5756064272718504,0.5488238000543788
0.5572485851110144,1.0,2,0.0,4,4.094549374920981,1,10,graph_balanced__whole_parent,263438336,0.0,musique,1280,256,0.09442157936947686,0.6397058823529411,0.06796875,87,1.0,136,0.0,2hop__103889_86452,"The country, and the country. The country, the country",12,0.15505623817443848,-2.7643535137176514,-11.057414054870605,0,0.0,0.0,,0.0,0.0,2297,all_28,selected_chunks,1280,0.8759749020848956,0.0,35840,0.7815533152648381,1193,0.0,False,1242732544,1293942784,selector_factorial,2hop,,,"The country, and the country. The country, the country",1989,1280,graph_balanced,0.7499234999995679,0.0,2.610165913217412,4.597408900037408,0.3718036818212237,0.50680920004379
0.5572485851110144,1.0,2,0.0,4,4.094549374920981,1,10,graph_balanced__local_atomic,263438336,224.0,musique,1280,256,0.09442157936947686,0.6397058823529411,0.06796875,87,1.0,136,0.0,2hop__103889_86452,"The country, and the country. The country, the country",12,0.15505623817443848,-2.7643535137176514,-11.057414054870605,0,146800640.0,0.021905799861997366,,0.07221509981900454,0.23032170033548027,2297,all_28,logical_intervals,1280,0.8759749020848956,146800640.0,35840,0.7815533152648381,1193,0.0,False,1242732544,1293942784,selector_factorial,2hop,0,0,"The country, and the country. The country, the country",1989,1280,graph_balanced,0.8525062000844628,0.0,1.637432023552431,7.328548499965109,0.5918310545490716,0.8176700999028981
0.055724858511101434,1.0,2,0.0,4,2.781528208936964,1,10,graph_balanced__budget_128,263438336,280.0,musique,128,256,0.058996641442977955,0.08823529411764706,0.09375,12,1.0,136,0.0,2hop__103889_86452,,12,-8.988727569580078,-11.908137321472168,-47.63254928588867,0,14680064.0,0.019613400450907648,128,0.01641089969780296,0.12486959982197732,2297,all_28,logical_intervals,128,0.31618495445166317,14680064.0,3584,0.2571883112458246,116,0.0,False,1215777792,1251999744,selector_factorial,2hop,64,64,,1989,128,graph_balanced,0.5279093999415636,0.0,2.5287446087062913,4.745437700068578,0.38356479090130463,0.5254654000746086
0.5746626033957336,1.0,2,0.0,4,4.108337249074664,1,10,graph_balanced__gist_local,263438336,224.0,musique,1320,256,0.09403141109006745,0.6397058823529411,0.0659090909090909,87,1.0,136,0.0,2hop__103889_86452,"The country, and the country. The country, the country",12,0.15439844131469727,-2.7650113105773926,-11.06004524230957,0,151388160.0,0.025154899805784225,,0.04830630007199943,0.4272731993114576,2297,all_28,gist_plus_logical_intervals,1320,0.8762291712420327,151388160.0,36960,0.7821977755853108,1233,0.0,False,1244806144,1293942784,selector_factorial,2hop,0,0,"The country, and the country. The country, the country",1989,1280,graph_balanced,1.286125999991782,0.0,0.8960425340605903,13.392221400048584,1.1030844454547728,1.2572452999884263
0.5572485851110144,1.0,2,0.0,4,4.094549374920981,1,10,graph_high__whole_parent,263438336,0.0,musique,1280,256,0.09442157936947686,0.6397058823529411,0.06796875,87,1.0,136,0.0,2hop__103889_86452,"The country, and the country. The country, the country",12,0.15505623817443848,-2.7643535137176514,-11.057414054870605,0,0.0,0.0,,0.0,0.0,2297,all_28,selected_chunks,1280,0.8759749020848956,0.0,35840,0.7815533152648381,1193,0.0,False,1242732544,1293942784,selector_factorial,2hop,,,"The country, and the country. The country, the country",1989,1280,graph_high,0.5728764000814408,0.0,2.961771233975543,4.051629599998705,0.32471013636412943,0.4791562999598682
0.5572485851110144,1.0,2,0.0,4,4.094549374920981,1,10,graph_high__local_atomic,263438336,224.0,musique,1280,256,0.09442157936947686,0.6397058823529411,0.06796875,87,1.0,136,0.0,2hop__103889_86452,"The country, and the country. The country, the country",12,0.15505623817443848,-2.7643535137176514,-11.057414054870605,0,146800640.0,0.019285999587737024,,0.03211060003377497,0.21385880024172366,2297,all_28,logical_intervals,1280,0.8759749020848956,146800640.0,35840,0.7815533152648381,1193,0.0,False,1242732544,1293942784,selector_factorial,2hop,0,0,"The country, and the country. The country, the country",1989,1280,graph_high,0.7173304000170901,0.0,1.83422632388271,6.5422678999602795,0.5300953181735664,0.7106646000174806
0.055724858511101434,1.0,2,0.0,4,2.781528208936964,1,10,graph_high__budget_128,263438336,280.0,musique,128,256,0.058996641442977955,0.08823529411764706,0.09375,12,1.0,136,0.0,2hop__103889_86452,,12,-8.988727569580078,-11.908137321472168,-47.63254928588867,0,14680064.0,0.01198670023586601,128,0.010931999888271093,0.10820929962210357,2297,all_28,logical_intervals,128,0.31618495445166317,14680064.0,3584,0.2571883112458246,116,0.0,False,1215777792,1251999744,selector_factorial,2hop,64,64,,1989,128,graph_high,0.41353879997041076,0.0,3.084603343782006,3.8902895000064746,0.31616201817947015,0.4118970000417903
0.5746626033957336,1.0,2,0.0,4,4.108337249074664,1,10,graph_high__gist_local,263438336,224.0,musique,1320,256,0.09403141109006745,0.6397058823529411,0.0659090909090909,87,1.0,136,0.0,2hop__103889_86452,"The country, and the country. The country, the country",12,0.15439844131469727,-2.7650113105773926,-11.06004524230957,0,151388160.0,0.02509870007634163,,0.22959729959256947,0.41254749975632876,2297,all_28,gist_plus_logical_intervals,1320,0.8762291712420327,151388160.0,36960,0.7821977755853108,1233,0.0,False,1244806144,1293942784,selector_factorial,2hop,0,0,"The country, and the country. The country, the country",1989,1280,graph_high,1.5768910000333562,0.0,1.0157062465821332,11.814439499983564,0.968660027264956,1.1582490000873804
0.7259100642398287,1.0,2,0.0,15,4.308400085994175,0,16,one_shot__whole_parent,321355776,0.0,musique,2034,256,0.02944255668054601,0.3987538940809969,0.06293018682399214,128,0.5,321,0.0,2hop__104095_40501,"The United States in the United States, and the United States",12,-0.9114047288894653,-2.834981918334961,-42.52472686767578,0,0.0,0.0,,0.0,0.0,2802,all_28,selected_chunks,2034,0.8737294950655529,0.0,56952,0.8442869314125606,1906,0.0,False,1255884800,1302331392,selector_factorial,2hop,,,"The United States in the United States, and the United States","75,000 to 100,000",2034,one_shot,0.6164431000361219,0.0,2.083615236341596,5.75922070001252,0.46311680909076874,0.6639745000284165
0.7259100642398287,1.0,2,0.0,15,4.308400085994175,0,16,one_shot__local_atomic,321355776,112.0,musique,2034,256,0.02944255668054601,0.3987538940809969,0.06293018682399214,128,0.5,321,0.0,2hop__104095_40501,"The United States in the United States, and the United States",12,-0.9114047288894653,-2.834981918334961,-42.52472686767578,0,233275392.0,0.01852320018224418,,0.042381300241686404,0.35355330002494156,2802,all_28,logical_intervals,2034,0.8737294950655529,233275392.0,56952,0.8442869314125606,1906,0.0,False,1255884800,1302331392,selector_factorial,2hop,0,0,"The United States in the United States, and the United States","75,000 to 100,000",2034,one_shot,0.963266700040549,0.0,1.1446585192201815,10.483475900022313,0.8688220363639464,0.9253276999806985
0.04568165596002855,1.0,2,0.0,15,2.8462850536618913,0,16,one_shot__budget_128,321355776,420.0,musique,128,256,0.012467424934064704,0.024922118380062305,0.0625,8,0.5,321,0.0,2hop__104095_40501,一方面,12,-2.789347767829895,-4.712924957275391,-70.6938705444336,0,14680064.0,0.029051299788989127,128,0.022061699884943664,0.18048890004865825,2802,all_28,logical_intervals,128,0.34164584594379577,14680064.0,3584,0.3291784234211913,120,0.0,False,1214947840,1260388352,selector_factorial,2hop,64,64,一方面\nأ\n*\n*\n*\n*\n*\n*\n*\n*,"75,000 to 100,000",128,one_shot,0.6145217000739649,0.0,2.0840447668596305,5.758033700054511,0.46900452727409586,0.5981111000292003
0.7487508922198429,1.0,2,0.0,15,4.323397202151162,0,16,one_shot__gist_local,321355776,112.0,musique,2098,256,0.029192083864472806,0.3987538940809969,0.061010486177311724,128,0.5,321,0.0,2hop__104095_40501,"The United States in the United States, and the United States",12,-0.9148017168045044,-2.83837890625,-42.575679779052734,0,240615424.0,0.035753999603912234,,0.0719022003468126,0.8510071003111079,2802,all_28,gist_plus_logical_intervals,2098,0.873924977013043,240615424.0,58744,0.8447328912360328,1970,0.0,False,1258544128,1323302912,selector_factorial,2hop,0,0,"The United States in the United States, and the United States","75,000 to 100,000",2034,one_shot,3.136373699991964,0.0,0.6789787543929506,17.673601599992253,1.4575244181852958,1.6399623999604955
0.14846538187009278,1.0,2,0.0,15,3.5465059876441956,1,13,graph_sparse__whole_parent,321355776,0.0,musique,416,256,0.07899598597681948,0.17445482866043613,0.1346153846153846,56,1.0,321,0.0,2hop__104095_40501,"It is a person, the 19700",12,-0.8045617341995239,-2.7281389236450195,-40.922080993652344,0,0.0,0.0,,0.0,0.0,2802,all_28,selected_chunks,416,0.842734443289893,0.0,11648,0.7637384682893753,360,0.0,False,1221041152,1260388352,selector_factorial,2hop,,,"It is a person, the 19700","75,000 to 100,000",416,graph_sparse,0.33160779997706413,0.0,4.396108901370281,2.7296867000404745,0.22146870909174057,0.2928777999477461
0.07423269093504639,1.0,2,0.0,15,3.241231824670519,1,13,graph_sparse__local_atomic,321355776,56.0,musique,208,256,0.0745805143378675,0.07476635514018691,0.11538461538461539,24,1.0,321,0.0,2hop__104095_40501,It is a story. The,12,-0.8529657125473022,-2.776542901992798,-41.64813995361328,0,23855104.0,0.019540100009180605,,0.011347400024533272,0.09798170009162277,2802,all_28,logical_intervals,208,0.8106272284473691,23855104.0,5824,0.7360467314720154,184,0.0,False,1217555456,1260388352,selector_factorial,2hop,0,0,It is a story. The\nThe story is a story,"75,000 to 100,000",208,graph_sparse,0.4557374999858439,0.0,3.2659465145460866,3.6742794000310823,0.2993437363660302,0.3807645000051707
