ablation,active_memory_fraction,any_evidence,chain_completion,dataset,evidence_precision,evidence_recall,exact_identity,example_id,head_reduction,kendall,kl,landmark_indices,m,mae,materialized_kv_tokens,mrr,native_dots,objective,parameter_count,rank,requested_chunks,rmse,seed,selected_chunks,selection_ms,spearman,teacher_function,teacher_top1_overlap,teacher_top2_overlap,teacher_top4_overlap,teacher_top8_overlap,train_seconds
salience_only,0.07301768397033656,1.0,0.0,hotpotqa,0.25,0.2,0.0,5ae6143f5542996de7b71b2d,mean,0.367003367003367,0.1518106907606125,"[[1, 13, 14, 16], [12, 16, 21, 27], [4, 13, 17, 23], [6, 13, 16, 22], [10, 23, 24, 25], [10, 11, 16, 22], [4, 8, 19, 20], [15, 16, 20, 23], [1, 14, 15, 19], [15, 24, 25, 26], [10, 11, 16, 22], [5, 13, 14, 22], [8, 13, 18, 19], [9, 12, 16, 20], [7, 15, 22, 23], [14, 16, 19, 20], [1, 14, 17, 18], [9, 14, 15, 16], [7, 11, 14, 17], [11, 14, 15, 23], [8, 11, 13, 24], [3, 5, 13, 20], [6, 12, 13, 18], [13, 17, 20, 27], [12, 18, 22, 30], [4, 15, 20, 27], [7, 12, 14, 28], [12, 13, 25, 26], [11, 15, 16, 18], [4, 17, 21, 22], [15, 16, 17, 23], [15, 18, 19, 25], [1, 9, 20, 25], [3, 10, 12, 16], [11, 14, 15, 26], [17, 23, 24, 25], [9, 10, 15, 16], [13, 14, 19, 20], [7, 10, 18, 29], [6, 13, 20, 28], [11, 15, 18, 19], [9, 13, 17, 18], [2, 15, 17, 18], [10, 11, 14, 19], [7, 13, 14, 19], [9, 13, 14, 15], [9, 21, 22, 23], [10, 13, 23, 29], [4, 5, 9, 24], [6, 17, 18, 23], [8, 12, 13, 22], [4, 11, 17, 18], [10, 16, 19, 21], [5, 7, 12, 16], [7, 13, 17, 23]]",4,1.4612938165664673,128,0.25,3520,combined,321,0,4.0,1.5529078245162964,71,48 40 42 53,29.43240012973547,0.5280663967132568,top_r_mean,1.0,0.5,0.25,0.25,20.519090299960226
salience_only,0.13928182807399347,1.0,0.0,hotpotqa,0.25,0.25,0.0,5a7e513a5542994959419996,mean,0.49261083743842365,0.08500306308269501,"[[5, 6, 11, 26], [3, 9, 16, 22], [1, 10, 17, 22], [16, 17, 29, 30], [1, 12, 18, 19], [11, 16, 22, 27], [3, 6, 8, 9], [15, 17, 21, 26], [1, 11, 21, 22], [4, 9, 17, 22], [8, 17, 21, 22], [1, 6, 22, 23], [7, 13, 14, 20], [11, 16, 19, 22], [12, 19, 20, 21], [6, 8, 14, 27], [8, 20, 27, 28], [5, 13, 16, 18], [5, 11, 16, 17], [2, 14, 15, 19], [10, 14, 17, 24], [12, 14, 18, 19], [13, 15, 20, 27], [6, 11, 15, 18], [1, 9, 11, 23], [1, 10, 14, 22], [12, 13, 20, 22], [8, 16, 19, 20], [7, 16, 18, 22]]",4,1.4462460279464722,128,0.5,1856,combined,321,0,4.0,1.493047833442688,71,4 25 0 10,18.117199884727597,0.6743841767311096,top_r_mean,0.0,0.0,0.25,0.625,20.519090299960226
salience_only,0.08689748811948404,0.0,0.0,hotpotqa,0.0,0.0,0.0,5a80d6be55429938b6142206,mean,0.3450508788159112,0.07274024933576584,"[[2, 16, 17, 18], [6, 22, 24, 25], [10, 15, 18, 24], [8, 9, 16, 17], [5, 20, 21, 26], [7, 8, 14, 16], [12, 13, 24, 29], [12, 18, 19, 20], [11, 12, 16, 18], [1, 13, 26, 27], [16, 17, 19, 26], [5, 7, 8, 13], [8, 14, 15, 16], [5, 10, 15, 16], [10, 11, 16, 18], [2, 13, 16, 25], [1, 7, 9, 16], [11, 12, 17, 18], [8, 15, 16, 23], [14, 15, 26, 27], [5, 6, 17, 18], [4, 9, 23, 25], [8, 17, 22, 23], [15, 17, 27, 30], [7, 20, 26, 27], [11, 13, 18, 23], [6, 14, 16, 17], [9, 10, 17, 19], [18, 20, 26, 27], [15, 16, 28, 31], [4, 10, 14, 18], [14, 15, 16, 20], [3, 8, 9, 15], [12, 13, 18, 21], [9, 18, 19, 27], [8, 10, 16, 19], [10, 11, 13, 23], [10, 11, 19, 22], [9, 11, 12, 13], [10, 24, 25, 26], [1, 7, 13, 16], [5, 9, 14, 15], [11, 20, 23, 24], [13, 16, 17, 19], [7, 11, 12, 18], [9, 13, 15, 16], [0]]",4,1.4283827543258667,128,0.0,3008,combined,321,0,4.0,1.4842957258224487,71,0 16 14 40,24.86140001565218,0.4961840808391571,top_r_mean,0.0,1.0,0.75,0.5,20.519090299960226
salience_only,0.07862407862407862,0.0,0.0,hotpotqa,0.0,0.0,0.0,5ab88c075542991b5579efbe,mean,0.22196078431372548,0.09138117730617523,"[[1, 5, 11, 15], [6, 8, 18, 19], [1, 13, 15, 19], [4, 5, 11, 12], [4, 6, 7, 14], [7, 8, 15, 20], [8, 9, 14, 24], [9, 13, 16, 23], [4, 15, 16, 17], [3, 6, 14, 16], [6, 8, 16, 21], [1, 5, 21, 22], [9, 11, 17, 25], [8, 14, 15, 19], [2, 14, 15, 21], [3, 8, 9, 10], [1, 6, 12, 23], [2, 8, 12, 17], [6, 8, 18, 19], [2, 10, 11, 15], [4, 7, 23, 29], [5, 10, 14, 18], [3, 9, 15, 21], [15, 16, 20, 23], [1, 4, 11, 15], [6, 11, 15, 21], [6, 10, 11, 20], [6, 16, 20, 21], [8, 14, 17, 18], [11, 13, 19, 21], [10, 11, 12, 18], [6, 12, 13, 24], [1, 8, 18, 25], [13, 15, 16, 19], [9, 12, 15, 21], [7, 10, 15, 19], [12, 14, 17, 28], [8, 14, 19, 30], [9, 10, 18, 21], [7, 19, 20, 24], [1, 5, 8, 15], [7, 8, 12, 16], [11, 12, 16, 17], [6, 10, 16, 17], [5, 11, 12, 18], [11, 13, 16, 23], [9, 14, 17, 22], [3, 10, 12, 24], [1, 4, 12, 21], [2, 7, 17, 20], [8, 12, 13, 26]]",4,1.7142115831375122,128,0.0,3264,combined,321,0,4.0,1.764387607574463,71,42 9 35 3,33.950600074604154,0.3293212354183197,top_r_mean,0.0,0.0,0.0,0.25,20.519090299960226
salience_only,0.10150674068199841,0.0,0.0,hotpotqa,0.0,0.0,0.0,5a714b645542994082a3e78b,mean,0.5307692307692308,0.07891811430454254,"[[5, 7, 19, 23], [8, 12, 15, 20], [5, 9, 19, 20], [4, 9, 18, 19], [18, 24, 25, 26], [21, 26, 27, 28], [2, 13, 14, 15], [7, 15, 17, 24], [1, 6, 22, 23], [6, 12, 24, 29], [2, 10, 12, 16], [8, 11, 22, 23], [8, 9, 13, 18], [5, 13, 14, 19], [6, 8, 18, 23], [8, 16, 21, 29], [2, 3, 9, 15], [6, 9, 12, 18], [7, 10, 14, 17], [13, 19, 20, 21], [8, 9, 12, 13], [14, 15, 19, 20], [4, 5, 14, 22], [1, 13, 14, 17], [1, 7, 15, 16], [9, 12, 13, 21], [10, 11, 15, 25], [1, 7, 14, 21], [7, 8, 14, 26], [10, 17, 21, 22], [12, 13, 16, 19], [4, 11, 18, 19], [1, 13, 17, 26], [2, 7, 16, 19], [5, 12, 15, 18], [8, 10, 11, 21], [6, 8, 12, 28], [9, 15, 17, 18], [5, 12, 19, 20], [1, 3, 5, 12]]",4,1.3034552335739136,128,0.0,2560,combined,321,0,4.0,1.3631261587142944,71,8 37 16 11,23.84449983946979,0.7016885280609131,top_r_mean,0.0,0.5,0.5,0.75,20.519090299960226
salience_only,0.0652395514780836,0.0,0.0,hotpotqa,0.0,0.0,0.0,5abce85755429959677d6b3e,mean,0.4309888947646748,0.08041899651288986,"[[6, 11, 14, 19], [2, 5, 19, 21], [7, 8, 16, 21], [4, 12, 15, 19], [1, 10, 14, 26], [5, 8, 15, 16], [6, 13, 14, 15], [10, 13, 16, 19], [17, 22, 26, 30], [1, 8, 17, 18], [10, 13, 16, 20], [5, 11, 13, 14], [8, 14, 24, 25], [13, 14, 21, 23], [1, 4, 16, 17], [7, 8, 12, 16], [8, 17, 28, 29], [12, 17, 20, 21], [4, 14, 19, 20], [7, 8, 13, 14], [8, 19, 22, 23], [1, 6, 11, 16], [6, 11, 15, 18], [4, 5, 15, 21], [13, 16, 17, 18], [2, 17, 20, 24], [3, 14, 20, 23], [7, 10, 15, 16], [1, 15, 21, 22], [22, 23, 24, 25], [7, 15, 16, 29], [5, 17, 18, 20], [1, 8, 11, 15], [2, 6, 13, 20], [2, 14, 18, 22], [11, 13, 18, 19], [5, 15, 19, 20], [7, 10, 16, 24], [6, 7, 13, 19], [2, 11, 15, 16], [1, 10, 11, 15], [3, 7, 11, 13], [7, 12, 13, 17], [7, 10, 17, 22], [8, 9, 16, 27], [12, 14, 16, 17], [7, 16, 22, 25], [13, 16, 23, 30], [1, 5, 12, 26], [2, 5, 9, 22], [11, 14, 17, 20], [9, 11, 16, 19], [10, 14, 18, 20], [8, 12, 15, 25], [5, 6, 20, 21], [5, 11, 18, 19], [1, 8, 16, 24], [1, 17, 23, 24], [11, 15, 21, 26], [3, 10, 14, 17], [9, 17, 19, 29], [2, 6, 8, 9]]",4,1.2927560806274414,128,0.0,3968,combined,321,0,4.0,1.3424346446990967,71,32 18 40 39,32.175400061532855,0.6037874221801758,top_r_mean,1.0,0.5,0.25,0.375,20.519090299960226
salience_only,0.022735346358792183,0.0,0.0,qasper,0.0,0.0,0.0,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,mean,0.5363636363636364,0.08343325555324554,"[[1, 5, 17, 23], [10, 13, 17, 22], [6, 10, 14, 23], [15, 16, 17, 25], [5, 14, 18, 19], [6, 13, 14, 15], [10, 15, 16, 17], [11, 14, 15, 20], [1, 14, 16, 27], [2, 6, 19, 26], [7, 18, 19, 20], [7, 11, 15, 22], [11, 15, 16, 21], [13, 14, 16, 18], [8, 18, 19, 24], [7, 10, 16, 24], [1, 7, 12, 21], [7, 21, 22, 25], [13, 14, 15, 22], [16, 19, 22, 24], [10, 14, 17, 25], [8, 10, 19, 27], [17, 18, 25, 26], [14, 16, 19, 27], [1, 11, 12, 23], [3, 10, 11, 12], [9, 10, 18, 19], [8, 9, 13, 15], [2, 6, 8, 17], [13, 16, 26, 27], [4, 8, 22, 29], [14, 19, 21, 24], [1, 18, 19, 20], [2, 12, 18, 20], [6, 10, 22, 23], [11, 12, 18, 19], [11, 18, 19, 23], [4, 12, 17, 23], [13, 16, 17, 24], [12, 16, 17, 20], [16, 17, 19, 20], [16, 17, 18, 21], [10, 14, 16, 23], [10, 11, 14, 15], [9, 11, 12, 16], [2, 4, 6, 13], [4, 11, 12, 20], [11, 16, 21, 22], [1, 2, 3, 19], [11, 20, 23, 24], [10, 11, 18, 19], [11, 12, 16, 17], [8, 12, 21, 26], [22, 23, 25, 27], [4, 12, 23, 24], [13, 15, 16, 21], [1, 6, 12, 16], [8, 22, 24, 25], [10, 13, 14, 19], [9, 10, 21, 26], [6, 13, 16, 26], [15, 16, 23, 24], [12, 18, 25, 26], [8, 15, 25, 26], [1, 18, 21, 25], [8, 18, 19, 22], [8, 17, 22, 23], [12, 13, 18, 19], [5, 15, 21, 22], [20, 22, 24, 25], [6, 15, 21, 30], [13, 16, 17, 20], [1, 10, 13, 25], [14, 19, 21, 22], [10, 13, 16, 22], [15, 19, 22, 23], [5, 11, 13, 19], [7, 14, 17, 18], [17, 22, 26, 27], [12, 17, 22, 23], [1, 13, 17, 22], [14, 15, 22, 23], [12, 15, 16, 20], [10, 18, 19, 25], [10, 19, 22, 23], [12, 17, 23, 24], [12, 16, 17, 21], [7, 10, 20, 28], [1, 5, 10, 20], [6, 7, 11, 18], [7, 11, 14, 15], [6, 8, 13, 15], [12, 20, 22, 25], [15, 16, 17, 24], [17, 18, 21, 22], [14, 16, 17, 18], [1, 2, 12, 15], [10, 14, 17, 18], [4, 9, 10, 19], [5, 9, 21, 23], [4, 14, 15, 19], [14, 18, 19, 20], [15, 16, 19, 28], [13, 19, 23, 24], [1, 5, 17, 20], [9, 15, 20, 25], [11, 12, 18, 21], [10, 13, 23, 28], [13, 20, 23, 26], [8, 17, 26, 29], [12, 14, 22, 25], [9, 10, 15, 23], [1, 10, 12, 15], [9, 17, 18, 19], [12, 15, 16, 27], [15, 16, 17, 26], [11, 19, 23, 24], [12, 15, 18, 19], [15, 18, 19, 23], [10, 11, 14, 19], [1, 6, 17, 18], [3, 9, 14, 25], [12, 13, 14, 18], [8, 12, 20, 26], [11, 15, 19, 24], [9, 15, 19, 20], [16, 18, 20, 29], [16, 17, 18, 23], [10, 14, 15, 20], [13, 14, 16, 17], [11, 12, 17, 22], [12, 13, 17, 20], [8, 15, 19, 21], [9, 14, 15, 21], [11, 18, 19, 20], [8, 9, 14, 16], [1, 11, 19, 20], [11, 15, 20, 29], [13, 21, 25, 26], [3, 8, 9, 11], [15, 18, 19, 31], [15, 16, 22, 23], [9, 12, 24, 26], [8, 16, 22, 24], [4, 9, 21, 25], [5, 7, 15, 17], [12, 13, 18, 22], [4, 15, 16, 17], [12, 15, 16, 20], [12, 22, 27, 29], [10, 11, 21, 22], [20, 21, 22, 25], [17, 21, 24, 26], [11, 12, 15, 21], [7, 8, 20, 21], [7, 8, 10, 12], [18, 20, 23, 26], [11, 13, 14, 24], [10, 15, 17, 20], [14, 22, 24, 26], [1, 8, 10, 18], [6, 12, 19, 21], [10, 17, 20, 22], [17, 18, 19, 20], [3, 10, 11, 18], [16, 18, 23, 24], [12, 13, 15, 17], [9, 13, 14, 16], [1, 8, 11, 18], [7, 10, 11, 16], [11, 12, 14, 17], [16, 17, 23, 29], [8, 15, 22, 23], [5, 6, 14, 18], [2, 15, 17, 18], [4, 7, 11, 12]]",4,1.089064359664917,128,0.0,11264,combined,321,0,4.0,1.1388978958129883,71,155 145 88 24,91.85050008818507,0.7209244966506958,top_r_mean,0.0,0.0,0.0,0.25,20.519090299960226
salience_only,0.035904628330995794,0.0,0.0,qasper,0.0,0.0,0.0,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,mean,0.5334620334620335,0.07434660196304321,"[[10, 13, 17, 18], [14, 15, 20, 24], [9, 19, 21, 22], [15, 17, 22, 24], [13, 14, 20, 26], [12, 13, 15, 18], [16, 17, 19, 20], [8, 13, 20, 21], [1, 15, 18, 19], [9, 22, 26, 27], [1, 11, 22, 28], [12, 13, 17, 18], [13, 14, 17, 20], [14, 18, 23, 24], [10, 16, 17, 20], [10, 14, 15, 23], [1, 12, 13, 22], [12, 15, 20, 22], [4, 7, 8, 9], [12, 14, 24, 25], [11, 14, 15, 17], [15, 16, 20, 21], [4, 14, 23, 24], [9, 14, 19, 20], [1, 10, 14, 15], [6, 11, 16, 22], [7, 16, 18, 28], [9, 16, 19, 23], [8, 18, 19, 25], [6, 10, 14, 20], [12, 20, 24, 26], [9, 13, 17, 21], [1, 9, 11, 18], [14, 15, 20, 24], [12, 13, 14, 19], [13, 15, 21, 22], [14, 15, 22, 23], [14, 17, 22, 23], [7, 11, 18, 21], [6, 15, 18, 19], [1, 4, 10, 24], [10, 16, 19, 20], [5, 16, 17, 18], [11, 16, 18, 26], [14, 16, 17, 26], [10, 12, 16, 23], [16, 17, 21, 22], [13, 19, 23, 27], [1, 10, 11, 16], [9, 18, 19, 20], [4, 24, 25, 26], [15, 18, 19, 22], [17, 20, 21, 24], [10, 21, 24, 25], [12, 13, 14, 22], [8, 9, 18, 19], [8, 13, 17, 18], [2, 11, 17, 18], [15, 16, 17, 18], [13, 14, 15, 20], [15, 17, 18, 22], [4, 11, 12, 20], [16, 19, 20, 21], [9, 16, 17, 21], [10, 16, 17, 22], [3, 14, 23, 24], [15, 16, 25, 28], [4, 8, 12, 16], [13, 20, 22, 26], [13, 22, 23, 24], [9, 16, 17, 18], [12, 14, 17, 18], [1, 2, 13, 22], [7, 14, 23, 24], [17, 25, 26, 27], [11, 20, 21, 22], [11, 14, 15, 16], [9, 13, 18, 19], [11, 12, 17, 24], [11, 12, 25, 26], [1, 9, 12, 22], [11, 18, 24, 25], [10, 14, 16, 17], [17, 22, 23, 30], [18, 19, 21, 24], [11, 18, 19, 20], [11, 16, 17, 20], [16, 17, 18, 19], [1, 11, 12, 17], [17, 18, 22, 27], [7, 19, 20, 27], [11, 15, 17, 18], [1, 19, 20, 21], [14, 15, 17, 28], [14, 20, 21, 25], [12, 13, 22, 24], [6, 7, 8, 13], [12, 16, 23, 24], [8, 13, 28, 30], [7, 11, 13, 15], [18, 21, 24, 25], [1, 14, 19, 20], [13, 14, 21, 24], [15, 19, 20, 21], [1, 7, 11, 13], [6, 7, 15, 24], [5, 15, 20, 22], [14, 15, 18, 20], [2, 8, 11, 14], [1, 9, 13, 18], [13, 14, 16, 17], [1, 5, 7, 12]]",4,1.1740463972091675,128,0.0,7168,combined,321,0,4.0,1.2273839712142944,71,42 72 104 27,55.420099990442395,0.7218625545501709,top_r_mean,0.0,0.0,0.25,0.25,20.519090299960226
salience_only,0.024859195960380658,1.0,1.0,qasper,0.25,0.07692307692307693,0.0,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,mean,0.5361801242236025,0.08186423033475876,"[[8, 14, 15, 24], [11, 16, 19, 23], [9, 19, 23, 27], [6, 12, 15, 24], [16, 20, 23, 28], [10, 14, 17, 18], [3, 10, 16, 21], [7, 14, 15, 21], [14, 24, 28, 29], [8, 15, 19, 26], [7, 14, 16, 19], [3, 6, 7, 10], [7, 12, 20, 25], [8, 20, 22, 26], [13, 14, 20, 21], [12, 13, 17, 18], [1, 13, 16, 17], [7, 13, 23, 24], [8, 17, 18, 23], [3, 12, 18, 24], [3, 9, 12, 22], [12, 15, 17, 20], [20, 21, 22, 23], [4, 16, 17, 25], [5, 9, 15, 16], [8, 11, 12, 25], [9, 11, 14, 16], [9, 11, 17, 18], [6, 10, 16, 23], [7, 11, 14, 15], [10, 12, 21, 24], [18, 19, 20, 21], [9, 14, 22, 26], [6, 15, 16, 17], [2, 3, 12, 16], [11, 16, 22, 23], [11, 17, 18, 25], [11, 16, 21, 22], [11, 12, 13, 18], [11, 16, 19, 24], [1, 9, 14, 15], [5, 12, 19, 20], [3, 12, 13, 17], [4, 12, 15, 22], [12, 15, 19, 23], [11, 14, 17, 25], [14, 15, 17, 20], [5, 8, 11, 12], [1, 15, 16, 23], [7, 15, 23, 24], [7, 18, 21, 22], [5, 11, 14, 16], [13, 14, 21, 23], [13, 16, 22, 24], [13, 16, 17, 20], [9, 10, 11, 28], [6, 12, 13, 16], [10, 12, 14, 21], [10, 12, 16, 17], [5, 7, 17, 24], [7, 16, 22, 23], [6, 8, 19, 24], [13, 16, 17, 22], [11, 19, 24, 29], [1, 10, 11, 19], [1, 14, 16, 24], [15, 16, 18, 25], [11, 15, 23, 24], [14, 15, 16, 21], [6, 11, 12, 14], [7, 14, 16, 17], [14, 15, 16, 19], [1, 3, 13, 14], [4, 10, 12, 19], [13, 18, 19, 20], [18, 21, 22, 23], [8, 22, 23, 26], [9, 12, 19, 23], [13, 14, 18, 24], [8, 13, 17, 20], [1, 13, 20, 23], [11, 18, 22, 23], [13, 14, 20, 21], [16, 17, 19, 20], [14, 18, 19, 20], [12, 13, 21, 22], [8, 11, 17, 18], [6, 14, 21, 22], [11, 16, 17, 20], [9, 10, 12, 16], [11, 14, 15, 22], [2, 9, 13, 23], [7, 14, 18, 21], [11, 17, 18, 22], [3, 6, 13, 17], [2, 8, 10, 14], [1, 4, 10, 17], [9, 13, 15, 18], [7, 10, 12, 19], [15, 16, 18, 24], [5, 10, 19, 22], [6, 18, 22, 23], [7, 11, 12, 19], [12, 13, 21, 22], [7, 10, 11, 12], [11, 14, 15, 23], [8, 16, 17, 24], [4, 12, 16, 22], [13, 16, 20, 21], [8, 11, 14, 17], [2, 11, 16, 18], [9, 10, 13, 15], [1, 13, 22, 25], [9, 17, 18, 22], [10, 11, 12, 25], [12, 13, 18, 27], [12, 15, 24, 25], [9, 13, 14, 18], [10, 16, 21, 25], [7, 12, 18, 19], [1, 12, 16, 17], [17, 19, 26, 27], [13, 15, 19, 22], [12, 20, 24, 25], [13, 14, 20, 24], [9, 14, 15, 16], [10, 13, 19, 20], [11, 15, 17, 19], [1, 9, 22, 23], [7, 9, 14, 21], [5, 8, 10, 23], [10, 14, 16, 17], [9, 10, 14, 15], [13, 14, 18, 19], [19, 20, 21, 27], [12, 13, 14, 17], [1, 15, 16, 25], [8, 11, 17, 18], [8, 20, 21, 24], [14, 18, 19, 26], [7, 14, 17, 22], [10, 15, 16, 24], [8, 16, 19, 26], [8, 13, 24, 25], [1, 3, 8, 12], [9, 10, 25, 26], [14, 16, 21, 24], [10, 11, 16, 23], [2, 10, 19, 20], [13, 17, 20, 29], [17, 18, 19, 25], [15, 20, 21, 23], [1, 3, 8, 20], [2, 7, 10, 13], [7, 16, 17, 19], [9, 10, 13, 15], [8, 13, 24, 25], [7, 10, 11, 13], [6, 17, 19, 20], [14, 24, 25, 27], [1, 3, 20, 28]]",4,1.0901447534561157,128,0.25,10304,combined,321,0,4.0,1.1494213342666626,71,80 128 25 0,96.87180002219975,0.7137853503227234,top_r_mean,0.0,0.5,0.5,0.625,20.519090299960226
salience_only,0.0426808936312104,1.0,1.0,qasper,0.25,0.14285714285714285,0.0,1808.10245:da9c0637623885afaf023a319beee87898948fe9,mean,0.4792953557538321,0.08603344112634659,"[[1, 11, 15, 24], [9, 15, 19, 20], [14, 18, 19, 20], [13, 14, 17, 24], [7, 11, 14, 19], [6, 16, 19, 20], [13, 14, 18, 30], [10, 12, 17, 18], [1, 9, 18, 23], [2, 13, 14, 18], [10, 11, 17, 26], [2, 11, 15, 19], [10, 12, 16, 19], [4, 9, 16, 25], [12, 16, 17, 22], [15, 16, 17, 18], [3, 8, 16, 20], [7, 12, 16, 23], [14, 16, 19, 21], [12, 13, 22, 23], [13, 19, 22, 23], [12, 14, 17, 24], [10, 16, 20, 24], [10, 18, 19, 28], [1, 11, 12, 13], [7, 11, 13, 20], [12, 13, 18, 19], [7, 12, 18, 19], [5, 7, 14, 15], [13, 17, 20, 24], [7, 9, 13, 21], [14, 15, 23, 25], [1, 9, 11, 20], [8, 9, 17, 18], [16, 17, 19, 20], [8, 12, 15, 16], [4, 5, 18, 19], [9, 13, 14, 18], [19, 20, 21, 25], [5, 9, 20, 24], [1, 5, 14, 15], [12, 19, 20, 26], [8, 10, 13, 19], [7, 15, 16, 24], [12, 15, 16, 20], [13, 17, 18, 22], [12, 13, 18, 19], [16, 17, 21, 30], [9, 10, 11, 15], [9, 10, 16, 22], [3, 15, 18, 28], [4, 18, 22, 23], [15, 18, 20, 26], [9, 10, 19, 20], [9, 13, 20, 21], [10, 23, 24, 30], [1, 9, 18, 19], [4, 11, 12, 24], [7, 12, 15, 18], [9, 20, 22, 26], [10, 12, 20, 21], [14, 15, 16, 18], [16, 17, 18, 19], [5, 22, 23, 26], [1, 15, 16, 22], [8, 14, 15, 17], [12, 15, 17, 19], [9, 12, 20, 25], [9, 16, 17, 18], [10, 13, 20, 24], [13, 15, 20, 21], [9, 11, 21, 22], [1, 15, 17, 21], [4, 17, 21, 22], [5, 11, 12, 22], [5, 6, 20, 21], [7, 18, 21, 25], [8, 13, 16, 19], [14, 15, 20, 21], [6, 16, 19, 20], [1, 5, 18, 19], [9, 12, 15, 19], [2, 7, 17, 19], [4, 8, 14, 18], [12, 13, 17, 26], [4, 6, 9, 20], [19, 20, 21, 22], [12, 15, 18, 19], [1, 18, 19, 21], [8, 11, 14, 27], [10, 11, 18, 19], [10, 11, 27, 28], [13, 14, 28, 31], [14, 17, 21, 22]]",4,1.1113709211349487,128,1.0,6016,combined,321,0,4.0,1.166864275932312,71,4 89 80 8,51.152999978512526,0.6590976119041443,top_r_mean,0.0,0.0,0.0,0.25,20.519090299960226
salience_only,0.03673938002296211,1.0,1.0,qasper,0.25,1.0,0.0,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,mean,0.5008494733265375,0.10221423208713531,"[[16, 17, 19, 24], [11, 12, 14, 25], [8, 9, 14, 20], [16, 17, 20, 24], [10, 12, 16, 20], [10, 14, 15, 16], [7, 8, 12, 13], [16, 18, 19, 23], [10, 13, 23, 25], [9, 15, 16, 22], [14, 17, 21, 28], [11, 15, 19, 20], [9, 12, 15, 16], [7, 13, 16, 21], [13, 16, 17, 19], [5, 12, 13, 15], [1, 2, 3, 21], [12, 13, 20, 24], [6, 11, 12, 17], [14, 17, 19, 20], [9, 16, 17, 23], [11, 12, 14, 18], [14, 15, 19, 20], [17, 18, 21, 22], [4, 11, 21, 23], [8, 14, 15, 23], [14, 15, 18, 24], [14, 15, 17, 20], [14, 18, 19, 29], [11, 12, 16, 22], [3, 8, 17, 25], [6, 13, 14, 15], [1, 7, 21, 27], [4, 13, 16, 17], [3, 6, 15, 16], [10, 15, 16, 23], [7, 10, 11, 24], [8, 14, 15, 20], [7, 13, 14, 17], [10, 12, 16, 17], [11, 15, 16, 18], [10, 16, 24, 29], [16, 17, 18, 22], [7, 13, 14, 16], [9, 12, 23, 24], [10, 20, 21, 29], [1, 7, 19, 21], [13, 21, 22, 23], [15, 16, 17, 22], [10, 12, 13, 25], [10, 13, 14, 15], [13, 14, 19, 20], [7, 16, 18, 19], [10, 18, 19, 26], [8, 10, 16, 19], [15, 16, 19, 20], [1, 15, 16, 17], [11, 13, 15, 16], [9, 13, 15, 16], [12, 13, 15, 22], [8, 23, 25, 29], [1, 2, 15, 22], [4, 7, 8, 12], [12, 15, 18, 23], [1, 13, 25, 26], [19, 20, 21, 24], [8, 15, 18, 24], [6, 12, 16, 17], [11, 18, 23, 24], [10, 12, 13, 23], [4, 6, 13, 28], [6, 17, 18, 22], [1, 14, 17, 23], [10, 11, 15, 16], [12, 14, 18, 19], [8, 17, 22, 23], [7, 11, 12, 20], [8, 9, 13, 14], [11, 13, 14, 15], [14, 15, 28, 31], [1, 13, 17, 19], [14, 17, 18, 21], [7, 12, 18, 22], [10, 14, 15, 21], [7, 14, 18, 20], [11, 13, 22, 24], [11, 12, 18, 23], [13, 14, 15, 26], [1, 15, 16, 23], [6, 11, 13, 14], [9, 13, 17, 21], [7, 11, 15, 17], [6, 9, 18, 27], [12, 13, 18, 19], [8, 12, 18, 26], [16, 18, 19, 24], [1, 17, 18, 19], [4, 12, 20, 21], [11, 12, 17, 26], [4, 11, 18, 19], [9, 11, 22, 23], [14, 15, 16, 19], [14, 15, 21, 22], [14, 16, 22, 27], [1, 17, 18, 23], [7, 10, 14, 18], [12, 15, 16, 18], [4, 9, 15, 18], [11, 21, 26, 27]]",4,1.171854019165039,128,0.5,6976,combined,321,0,4.0,1.2340034246444702,71,48 0 80 49,65.21930010057986,0.6796497106552124,top_r_mean,0.0,0.0,0.0,0.625,20.519090299960226
